participant	content
CHI:	[^ earg] putting <in> [/?] [^ earg] in the garbage [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	&um him [^ ew:he] [^ epronoun] 0is [^ ev] <raking> [/?] raking the
INV:	what's happening in the picture ?
CHI:	&um him [^ ew:he] [^ epronoun] knock [^ ev] over [^ earg] [^ eu] .
INV:	what else is happening in this picture ?
CHI:	him [^ ew:he] [^ epronoun] knock [^ ev] <down> [/?] down [^ earg]
INV:	what else do you see in the picture ?
CHI:	&um her [^ ew:she] [^ epronoun] 0is [^ ev] pushing 0the [^ emorph]
INV:	the boy knocked the boxes off the shelf .
INV:	what's going to happen next ?
CHI:	&um the girl said (.) xxx doing that .
INV:	say that again .
INV:	the girl what ?
CHI:	get the oranges [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	the girl is running .
INV:	what's happening in the picture ?
CHI:	<him xxx> [/?] him [^ ew:he] [^ epronoun] 0is [^ ev] getting the
INV:	what else is happening in this picture ?
CHI:	her [^ ew:she] [^ epronoun] 0is [^ ev] looking at the boy [^ eu] .
INV:	the boy is taking his grandma's scissors .
INV:	and what's going to happen next ?
CHI:	<&h him> [/?] him [^ ew:he] [^ epronoun] 0is [^ ev] looking at the
INV:	tell me one more thing about the picture .
CHI:	the dad says ssh .
INV:	what's happening in the picture ?
CHI:	the dad bought a new present .
INV:	what else is happening in this picture ?
CHI:	<he> [/?] her [^ ew:she] [^ epronoun] 0is [^ ev] running [^ eu] .
INV:	the daddy is hiding a doll behind his back .
INV:	what's going to happen next ?
CHI:	<him gon> [/?] him [^ ew:he] [^ epronoun] 0is [^ ev] gonna give it
INV:	tell me one more thing about the picture .
CHI:	&um the daddy [^ frag] [^ eu] .
INV:	say that again .
CHI:	daddy xxx +...
INV:	just tell me anything else about the picture .
CHI:	&um her [^ ew:she] [^ epronoun] 0is [^ ev] hugging her daddy [^ eu]
INV:	what's happening in the picture ?
CHI:	<&um the dad> [/?] the mom 0is [^ ev] pouring juicie [^ ew:juice]
CHI:	and the dad 0is [^ ev] putting toast in [^ ew:on] [^ emorph] the
INV:	what else is happening in this picture ?
CHI:	&um her [^ ew:she] [^ epronoun] 0is [^ ev] yawning [^ eu] .
INV:	the little girl is still in her pajamas .
INV:	what's going to happen next ?
CHI:	her [^ ew:she] [^ epronoun] have [^ ew:has] [^ ev] to change [^ eu]
INV:	tell me one more thing about the picture .
CHI:	the girl 0is [^ ev] looking at the dad [^ eu] .
INV:	what's happening in the picture ?
CHI:	the cat's stuck in the tree .
INV:	what else is happening in this picture ?
CHI:	<her> [/?] her [^ ew:she] [^ epronoun] 0is [^ ev] looking at the
INV:	the children see the cat .
INV:	and the cat is stuck up in the tree .
INV:	and what's going to happen next ?
CHI:	him [^ ew:he] [^ epronoun] 0is [^ ev] sad [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	&um him [^ ew:he] [^ epronoun] 0is [^ ev] wagging 0his [^ emorph]
INV:	what ?
CHI:	him wagging the tail [^ ns] .
