participant	content
INV:	and then xxx +...
CHI:	she's back get [^ other] the house 0and [^ emorph] get it in the
INV:	go to the house and get in the cage ?
CHI:	yes [^ ns] .
INV:	alright good .
INV:	and tell me one more thing about the story .
CHI:	the girls <&d> [/?] move it in 0the [^ emorph] schoolbus [^ eu] .
INV:	I can't hear you .
CHI:	the dog's moving into schoolbus [^ ns] .
INV:	the dog moving ?
CHI:	yes [^ ns] .
INV:	okay good, moving in the school bus .
INV:	good job .
INV:	we're all done with that .
INV:	what is happening in the picture ?
CHI:	she fell there .
CHI:	and she's crying .
CHI:	she's [^ ew:she] [^ ev] fell on a sandcastle [^ eu] .
INV:	I don't know what you said .
CHI:	&um this one [^ ns] .
INV:	yeah, this one is what, crying ?
CHI:	yeah [^ ns] .
INV:	okay .
INV:	what else is happening in the picture ?
CHI:	mommy's to get in the house for in the cage to go xxx to get out .
INV:	okay .
INV:	now I'll start the start the story .
INV:	and you finish it .
CHI:	okay [^ ns] .
INV:	the boys are fighting .
INV:	and here comes the mommy and then xxx +...
CHI:	she's xxx the house 0and go night_night .
INV:	she goes in the house ?
CHI:	yes [^ ns] .
INV:	and goes night_night ?
CHI:	yes [^ ns] .
INV:	alright good .
INV:	tell me one more thing about the story .
CHI:	&um the babies cry .
CHI:	here comes mommy .
INV:	the baby's crying .
INV:	and here comes mommy .
INV:	that's right .
INV:	what's happening in the picture ?
CHI:	this one [^ ns] .
INV:	yeah, what's happening in the picture ?
CHI:	she's hop [* m:0ing] [^ emorph] into a tree [^ eu] .
INV:	she jumped into a tree ?
CHI:	a kid jumped into 0the [^ emorph] tree [^ eu] .
CHI:	she xxx back in sky .
INV:	okay alright and what else is happening in this picture ?
CHI:	she's trip [* m:0ing] [^ elexical] [^ emorph] back in the tree
CHI:	she's yucky .
INV:	she's what ?
CHI:	<she's reap> [/?] she's real yucky [^ ns] .
INV:	she's really yucky ?
CHI:	yeah [^ ns] .
INV:	alright good job .
INV:	now I'll start the start the story .
INV:	and you finish it .
CHI:	okay [^ ns] .
INV:	they raked the leaves into a big pile and then xxx +...
CHI:	it xxx +/.
CHI:	and the girl's felling [: falling] [*] in the leaf [* m:0s]
INV:	the girl is what in the leaf ?
CHI:	she's fell [^ ns] .
INV:	she fell in the leaf ?
CHI:	yeah [^ ns] .
INV:	alright good and tell me one more thing about the story .
CHI:	okay [^ ns] .
INV:	tell me anything else about the picture .
CHI:	&um this one happen [^ ev] in the trees [^ eu] .
INV:	this one what in the tree ?
CHI:	yeah [^ ns] .
INV:	this one xxx +...
CHI:	this one tripped .
CHI:	and <it &ho> [/?] it hoppid [: hopped] [*] back in the tree .
INV:	hopped back in the tree ?
CHI:	yeah [^ ns] .
INV:	okay good .
INV:	very good stories .
INV:	what is happening in this picture ?
CHI:	they get bad .
CHI:	<spilled> [/?] but [^ ew] [^ emorph] they spilled .
CHI:	and the mommy finished a [^ emorph] bread [^ eu] .
CHI:	mommy's all_done .
CHI:	0the [^ emorph] baby's all_done to get <&ba> [/?] back home
INV:	okay, what did the daddy do ?
INV:	the daddy what ?
INV:	spilled ?
CHI:	yeah [^ ns] .
INV:	okay good job .
INV:	and what else is happening in this picture ?
CHI:	right there [^ earg] spilled in [^ ew:on] [^ emorph] the bread
INV:	<right> [/?] spilled in the bread ?
CHI:	yeah [^ ns] .
INV:	good job .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	the little girl is still in her pajamas and then xxx +...
CHI:	she's all clean [^ ns] .
INV:	she's all clean ?
CHI:	yeah [^ ns] .
INV:	good okay and can you tell me one more thing about the story .
CHI:	[^ earg] make there [^ eu] .
CHI:	the baby [^ ns] .
