participant	content
CHI:	the wagon is still out of the sandbox .
INV:	tell me one more thing about the picture .
CHI:	&um they're shoveling [^ earg] [^ eu] .
INV:	what's happening in the picture ?
CHI:	he's taking the boot away .
CHI:	and he's <mean him> [/?] meaning to put the shoes <on> [/?] on him
INV:	what else is happening in the picture ?
CHI:	the father is looking at <the> [/?] some stuff .
INV:	and what's going to happen next ?
CHI:	they take the xxx out of the papa's shirt .
INV:	tell me one more thing about the picture .
CHI:	<&um he's> [//] the dog is taking the girles [: girl's] [*] hat
INV:	what's happening in the picture ?
CHI:	the dog is spraying the girl .
INV:	what else is happening in the picture ?
INV:	tell me what else you see in the picture .
CHI:	he's dumping the water on the dog .
CHI:	&uh [% watch this] .
INV:	and what's going to happen next ?
CHI:	look at the girls [^ ns] .
CHI:	&um it's taking the lunchbox away .
INV:	tell me one more thing about the picture .
CHI:	<he's> [/?] the girl is wet .
INV:	what's happening in the picture ?
CHI:	he's spilling the wagon [^ other] [^ eu] .
CHI:	and all the bubbles came out .
CHI:	and the bubbles went out on the girl [^ eu] .
CHI:	and xxx blue .
CHI:	and the xxx +/.
INV:	okay, just say one thing at a time, okay ?
INV:	what else is happening in the picture ?
CHI:	the bread is falling all over .
INV:	and what's going to happen next ?
CHI:	and the water's going to splash on her .
INV:	tell me one more thing about the picture .
CHI:	<&um the> [/?] there's a girl blowing bubbles up there .
INV:	what's happening in the picture ?
CHI:	he's falling on [^ ew:off] [^ emorph] the chair [^ eu] .
INV:	what else is happening in the picture ?
CHI:	<the sink is too> [/?] the water's falling down on [^ ew:from]
INV:	and what's going to happen next ?
CHI:	<the &c> [/?] he's bringing [^ ew:taking] [^ elexical] cookies
CHI:	but he's almost fall [* m:0ing] [^ emorph] down [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	&um the curtains opened and closed .
CHI:	opened and closed [^ ns] .
INV:	what's happening in the picture ?
CHI:	they're driving to Dunkin_donuts .
INV:	what else is happening in the picture ?
CHI:	they're giving [^ ew:taking] [^ elexical] a donut [^ eu] .
INV:	and what's going to happen next ?
CHI:	he's drinking some water .
CHI:	I'm getting thirsty [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	&um the car is moving .
INV:	what's happening in the picture ?
CHI:	the dog went on the cake and <sniff> [/?] eat [^ ew:ate] [^ ev] it
INV:	what else is happening in the picture ?
CHI:	and they all was [^ ew:were] [^ ev] sad [^ eu] .
CHI:	he's sad because he got a boo_boo .
INV:	and what's going to happen next ?
CHI:	they bring [^ ew:brought] [^ ev] a present [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	the cake was eated [^ ew:eaten] [^ emorph] [^ eu] .
