participant	content
CHI	the girl wants her cat 
CHI	but there's a cat in the  
INV	what 
INV	the girl what 
CHI	the girl want  
CHI	and the cat is so sad 
INV	the girl wants her cat 
INV	and the cat is stuck in a tree 
INV	what is going to happen next 
CHI	the fire engine's coming to save the cat 
INV	what 
INV	they are what 
CHI	the fire engine's coming to save the cat  
INV	tell me one more thing about the picture 
CHI	the boy shoots the cats  
CHI	and then the cat's so sad  
CHI	and  up in the
INV	good job 
INV	good job 
CHI	and the cat is so sad because the cat  because  the cat is
INV	good job [] 
INV	what's happening in the picture 
CHI	the dad is  trying to go to school and he  and there
CHI	and then the girl has stuff 
INV	good job 
CHI	and the boy  the boy has his tie 
INV	okay [] 
INV	what else is happening in this picture 
CHI	the boy has this tie 
CHI	and the dog hides his hat 
INV	the dog and the girl has the daddy's shoes 
INV	what is going to happen next 
CHI	the   
CHI	and the  hat
INV	tell me one more thing about the picture 
CHI	the dad try  look in the mirror because 
INV	the dad trying to look in the mirror what 
CHI	because he's trying to  
INV	what's happening in the picture 
CHI	the dog's go  in the boy and
INV	good job [] 
CHI	and then [] the girl's all wet 
CHI	because 
INV	what else is happening in this picture 
CHI	the  
INV	wait wait wait 
INV	the girl has what 
CHI	the girl has some toys on  on her hands 
CHI	because 
INV	the children are trying to wash the dog 
INV	and the dog ran away 
INV	what is going to happen next 
CHI	because the boy's brushing the dog because the dog's all wet 
INV	tell me one more thing about the picture 
CHI	 the girl's all wet because 
INV	good job [] 
INV	what's happening in the picture 
CHI	the boy duh  
CHI	and then  want
INV	what else is happening in this picture 
CHI	the boy is  bike
CHI	because the boy's old 
INV	oh_no the bubbles spilled 
INV	what is going to happen next 
CHI	because the  wash
INV	tell me one more thing about this story 
CHI	 the the girl's blowing bubbles because them 
INV	what's happening in the picture 
CHI	the girl is sharing 
CHI	and the boy a donut because  
INV	the girl what 
CHI	the girl's sharing  the
INV	what else is happening in this picture 
CHI	the mommy's driving 
CHI	and there     on
INV	what 
INV	the mom is driving and what 
CHI	the mommy's driving the car because because um uh   
INV	okay 
INV	the children are taking the donuts out of the bag 
INV	what is going to happen next 
CHI	the girl's sharing it for  he's
INV	okay [] 
INV	tell me one more thing about the story 
CHI	uh the 
INV	okay [] 
INV	what's happening in the picture 
CHI	the mommy's trying to sleep  
CHI	and the boy's crying 
CHI	and then  
INV	okay the mom's trying to sleep and  
CHI	the boy is crying  
CHI	and then the girl  
INV	wait 
INV	what else is happening in this picture 
CHI	the  
INV	the dog ate some of the cake 
INV	what is going to happen next 
CHI	the he  he needta 
CHI	then dog eat  because
INV	say that again 
INV	the what 
CHI	the dog eat  this girl and this
INV	tell me one more thing about the picture 
CHI	it's snowing outside 
