participant	content
INV	I'm gonna put the lady 
CHI	 
INV	make him stand 
INV	 can he stand 
CHI	 
INV	  
CHI	 
INV	got the horse 
CHI	 
INV	put the horse up 
INV	can I put the lady on the horse 
INV	  
INV	dee_dee_da_dee 
INV	see the box 
CHI	 
INV	I found a shoe 
INV	I'm gonna put the shoe  on my hand 
CHI	 
INV	gonna open the box 
CHI	 
INV	apple 
INV	  
INV	I'm eating the apple 
CHI	  
CHI	  
INV	  
INV	eatin the apple 
INV	we're eating the apple 
CHI	 
INV	 you're brushing your hair 
INV	brush your hair 
INV	can you brush my hair 
CHI	 
INV	Chi 
INV	brush my hair 
INV	you found the  
INV	brush my hair 
INV	look 
INV	 brush my hair 
INV	 brush it 
INV	it needs brushing 
INV	brush my hair 
CHI	 
INV	 oh 
CHI	 
INV	you're brushing your hair 
INV	  
INV	I found a cup 
INV	  
INV	I'm drinking 
INV	  
INV	 that's good 
INV	do you want a cup 
INV	you wanna cup 
INV	  
INV	  
CHI	  
INV	ah 
INV	yummy [] 
CHI	 
INV	  
INV	toast you 
INV	toast you 
INV	  
INV	  
CHI	  
INV	ah 
CHI	ah 
INV	 that's good 
CHI	 
INV	in the box 
CHI	 
CHI	  
CHI	  
INV	h 
CHI	h 
INV	  
INV	i 
CHI	i 
INV	i 
CHI	 
INV	you found a pot 
INV	put the lid on the pot 
CHI	 
INV	  
INV	you put the lid on 
INV	you put the lid on 
INV	Chi 
INV	get a plate 
INV	get a plate out_of the box 
INV	you want a plate 
CHI	 
INV	you want a plate 
CHI	 
INV	I got a cup 
CHI	 
CHI	i 
INV	i 
CHI	i 
INV	i 
INV	you found an i 
CHI	 
INV	  
INV	  
INV	is it good 
INV	apple 
INV	eat the apple 
CHI	 
INV	  
INV	yummy 
CHI	 
INV	you found a tomato 
CHI	 
INV	that's a frying pan 
INV	can I see 
INV	  
INV	yellow frying pan 
INV	  
INV	I put the frying pan on your head 
INV	it fell down 
CHI	 
INV	you put it on your eye 
INV	  
INV	look 
INV	look 
INV	where's Chi 
INV	  
INV	there's Chi 
INV	where's Chi 
INV	  
CHI	 
INV	where's Chi 
INV	  
INV	there's Chi 
CHI	 
INV	can you put the shoe [] in the box 
CHI	 [] 
CHI	 
INV	put the shoe in the box 
CHI	a shoe 
INV	there's another 
CHI	a shoe 
INV	a shoe 
INV	that's right 
INV	a red shoe 
INV	a red shoe 
INV	 
INV	where does this [] 
CHI	i 
INV	i 
CHI	i 
INV	you found an i 
CHI	i 
INV	yellow i 
CHI	 
CHI	i 
INV	i in the box 
INV	can you put the plate in the box 
INV	in the box 
CHI	 
INV	you're putting that on your eye 
CHI	 
INV	I've got a brush 
INV	what do you do with a brush 
CHI	 
INV	are you hitting the pan 
INV	hit the pan 
CHI	 
INV	  
INV	I'm making music 
INV	bang bang bang 
INV	  
INV	bang bang bang 
INV	was that loud 
INV	put it in the box 
CHI	no 
INV	in the box 
INV	put it in the box 
INV	can you put the frying pan in the box 
INV	put it in 
INV	bye bye 
INV	bye bye pan 
CHI	 
INV	put the lid on 
CHI	 
INV	put the lid on 
INV	let's put this piece in 
CHI	  
INV	wanna help me 
CHI	 
INV	this doesn't go to the puzzle 
INV	does it 
INV	this doesn't go in the puzzle 
INV	that doesn't go in the puzzle 
INV	let's put this wheel in 
INV	put the eyes in 
INV	put the eyes in 
CHI	 
INV	 
INV	there you go 
CHI	 
INV	put it in 
INV	I found the driver 
CHI	 
INV	put the driver in 
CHI	  
INV	here's the boy and girl [] 
CHI	 
INV	put em in 
CHI	  
INV	they're going in the bus 
INV	they needta go in the bus too 
CHI	 
INV	there's a puppy 
INV	there's the puppy 
INV	put em in the bus 
CHI	 
INV	 
INV	put it in 
CHI	 
CHI	 
CHI	no 
CHI	 [] 
INV	you want [] that piece 
CHI	no 
CHI	 
CHI	 
INV	maybe we're doing the puzzle wrong  
INV	let's try this one 
CHI	 
INV	oh no we've gotta leave em in 
INV	put em in 
INV	put em in 
CHI	   
INV	stop sign 
INV	stop sign 
CHI	  
INV	you want another puzzle 
INV	we've gotta finish this one 
INV	let's finish this one 
CHI	  
CHI	  
INV	you want another 
INV	help me finish this one then we can get another puzzle 
CHI	  
CHI	  
CHI	  
INV	okay 
INV	you want the car puzzle 
INV	let's put this up 
INV	come here 
CHI	  
INV	we've got to finish this puzzle 
INV	let's put the piece in 
CHI	  
INV	put the piece in 
CHI	  
INV	I'll do it 
INV	okay 
INV	let's put it up 
INV	we'll get the car puzzle 
INV	you want this one 
CHI	  
INV	here you go [] 
CHI	 
INV	no not that one 
INV	what do you want 
CHI	  
INV	come here 
INV	let's see 
CHI	let's see 
INV	let's see 
INV	it's not that one 
INV	roof roof 
INV	there's a doggie 
CHI	roof roof 
INV	there's a doggie 
CHI	 
INV	you've got the ball 
CHI	 
INV	you dropped the ball 
INV	ready 
INV	  
INV	I'm turning you over 
INV	pick it up 
INV	pick it up 
INV	okay 
INV	I don't know where the puzzle is 
INV	where is it 
INV	I don't know where it is 
INV	it's gone 
INV	two 
CHI	two 
INV	one 
CHI	one 
INV	three 
CHI	three 
INV	three 
INV	sit down 
INV	sit down 
INV	let's scoot you up 
INV	scoot the chair up 
INV	  
INV	horsie 
INV	  
INV	doll 
INV	balloons 
INV	balloons 
INV	  
INV	ball 
INV	what's that 
CHI	 
INV	bear 
CHI	one 
INV	one 
CHI	one 
INV	what's this 
CHI	one  
INV	horsie 
CHI	 two 
INV	two 
INV	  
CHI	two 
CHI	two 
INV	two 
INV	what are these 
INV	bikes 
CHI	bikes 
INV	two bikes 
CHI	two 
INV	two bikes 
CHI	 
CHI	three 
INV	what are these 
CHI	  
INV	boats 
CHI	boats 
INV	boats 
CHI	 
CHI	 
INV	bears 
CHI	bears 
INV	four bears 
CHI	 
CHI	five 
INV	what are these 
CHI	dolls 
INV	dolls 
INV	very good [] 
CHI	six [] 
INV	five dolls 
CHI	six balls 
INV	six balls 
INV	six balls 
CHI	 
CHI	  
INV	cars 
INV	yellow car 
CHI	eight 
CHI	eight  [] 
INV	cans [] 
CHI	cans 
INV	cans 
CHI	 
CHI	nine  [] 
INV	 
INV	animals 
CHI	nine 
INV	dog 
CHI	ten  
INV	six  balloons 
CHI	  
INV	balloons 
CHI	  
CHI	  
INV	look 
INV	I see a pig 
CHI	 
INV	turn the page 
