participant	content
INV	are you putting the tables in 
INV	is this her table 
CHI	  
INV	she could eat there 
CHI	uhoh 
INV	uhoh 
CHI	uhoh 
INV	what's wrong 
CHI	 
INV	she's going to sit down 
INV	let's make room 
INV	push them over 
INV	they hafta move 
CHI	move 
CHI	move 
INV	yeah 
CHI	move 
INV	they hadta move 
INV	are they finished eating 
CHI	yes 
INV	okay 
INV	let's take them out_of their chairs 
INV	when they're finished they hafta put their plates away 
CHI	 
INV	are they coming to the house 
CHI	yes 
INV	uhoh 
INV	the door's open 
INV	let's close it 
CHI	 
INV	you're pushing the table 
CHI	  
INV	are we finished with the house 
CHI	yes 
INV	let's go to the mailboxes 
INV	should we go  this way or that way 
CHI	that way 
INV	what do you wanna do 
INV	open it 
CHI	 
INV	open 
CHI	open 
INV	okay 
INV	we'll open it 
INV	push the door 
INV	push hard 
CHI	 open 
INV	open 
INV	open please 
CHI	  
INV	she's coming with us 
CAM	there's Chi 
CAM	hi Chi 
CHI	hi 
INV	hey Chi 
INV	what's this 
INV	what's this 
CHI	this 
CHI	 
INV	what is it 
CHI	 machine 
INV	a coke machine 
INV	look 
CHI	 
INV	what is that 
CHI	 
INV	the trash can 
INV	what's this 
CHI	 
INV	that's where we have snack 
INV	what's this here Chi 
CHI	 
INV	tree 
INV	one 
INV	two 
INV	three 
INV	do you want a drink 
INV	Chi do you want a drink 
INV	no 
CHI	 
INV	do you hear people talking 
CHI	 
INV	you're going down 
CHI	 
INV	should we open it 
CHI	open 
CHI	 
CHI	hi 
CHI	hi 
INV	yeah 
INV	he can't hear you 
INV	what's in there 
CHI	computer 
INV	the computers 
INV	there's the bath room 
CHI	 
INV	whoops 
CHI	  
INV	there's another bath room 
INV	you're right 
CHI	  
INV	yes 
CHI	  
INV	what's this 
CHI	elevator 
INV	the elevator 
INV	we won't go up yet 
INV	we needta go past 
INV	what are these things 
CHI	 
INV	the offices 
CHI	offices 
INV	that's right 
INV	offices 
INV	here are the mailboxes 
INV	let's see if I have any mail 
INV	it's empty 
CHI	empty 
INV	empty 
INV	let's go upstairs 
CHI	 
INV	can you push it 
CHI	 
CHI	up up 
INV	up 
INV	up up up 
CHI	up up up 
CHI	 
INV	what's that 
INV	what's there 
INV	outside 
CHI	a airplane 
INV	what do you see 
CHI	 
INV	do you see the birds flying 
CHI	flying 
INV	lots_of birds flying 
INV	let's go up 
INV	you needta pull 
CHI	pull 
INV	this way Chi 
CHI	 
CHI	 
INV	wait 
INV	come here 
INV	Chi we needta look in my mailbox 
INV	do you see anything 
CHI	uhuh 
INV	no 
CHI	no 
INV	it's empty 
CHI	  
INV	that's not mine 
INV	that's somebody else's 
CHI	  
INV	that's somebody else's 
INV	we can't take it 
CHI	  
INV	no 
INV	would you like to get a drink 
CHI	 
INV	you needta push the button 
INV	do you want more 
CHI	 
INV	more 
CHI	 
INV	I need a drink too 
INV	can you push for me 
INV	can you push it for me 
INV	push hard 
INV	do you need help 
CHI	help  me 
INV	okay [] 
INV	I will help 
INV	okay 
INV	we needta go this way 
INV	we'll go back down 
CHI	 
CHI	 
INV	can you say hi 
CHI	hi 
CAM	hi 
CHI	hi 
CAM	hi 
CHI	 
CHI	hi 
INV	we're going back down 
CHI	 
INV	which way Chi 
INV	which way 
INV	this way or that way 
CHI	that way 
CHI	that way 
INV	this way 
CHI	 
INV	you needta pull 
CHI	pull 
INV	that's pushing 
INV	you needta pull 
CHI	pull 
INV	 
CHI	 pull pull pull 
INV	yeah 
INV	we hafta pull that door 
INV	are you ready to go up the elevator 
CHI	 
INV	yes 
INV	what's out there 
CHI	 
INV	what is it 
CHI	 
INV	is it a tree 
CHI	tree 
CHI	 
INV	flowers 
CHI	 
INV	do you see the motorcycle 
CHI	yes 
INV	I see the motorcycle and the cars 
CHI	 
CHI	 
INV	do you push the button 
INV	we hafta wait 
INV	  
INV	the door is open 
INV	you needta push that button 
CHI	button 
CHI	 
INV	yeah 
INV	number two 
CHI	number two 
INV	that's number two 
INV	that's number one 
CHI	 
INV	don't push that one 
INV	that's fine 
INV	we needta go out 
INV	are you ready for snack 
CHI	 
INV	are you ready for snack time 
CHI	yes  
INV	yes 
CHI	 
INV	let's go down 
INV	tell Tasha hi 
CHI	hi 
INV	let's push 
CHI	pull 
INV	push 
INV	wait Chi 
INV	Chi wait 
CHI	 
INV	we needta go fix your juice 
