participant	content
CHI:	&um her shoes are dirty .
INV:	take your hand out of your mouth so I can understand you .
CHI:	her shoes are dirty [^ ns] .
CHI:	her shoes are wet &um &um from the sink .
INV:	very good .
CHI:	<it> [/?] it's too much water .
INV:	it is, okay .
INV:	what's happening in the picture ?
CHI:	I can't do <it> [/?] this one [^ ns] .
INV:	look, just tell something about the picture .
CHI:	he's dirty .
INV:	he's dirty, very good .
CHI:	and she's clean .
INV:	and she's clean .
INV:	and what else is happening in the picture ?
CHI:	they're blowing bubbles .
INV:	they're blowing bubbles, very good .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	oh_no, the bubbles spilled and then xxx +...
CHI:	can't do it [^ ns] .
INV:	the bubbles spilled .
INV:	and then what happens in the story .
CHI:	I can't do it [^ ns] .
INV:	okay, tell me one more thing about the story .
CHI:	&um 0the [^ emorph] wagon can't <&m> [/?] move [^ eu] .
INV:	what ?
CHI:	wagon can't move [^ ns] .
INV:	wagon can't move ?
CHI:	no [^ ns] .
INV:	okay very good .
INV:	what is happening in the picture ?
CHI:	she's pushing [^ earg] [^ eu] .
CHI:	<and and they're> [/?] and they're spilling [^ earg] [^ eu] .
INV:	very good .
INV:	what else is happening in the picture ?
CHI:	&um she's taking [^ earg] [^ eu] .
CHI:	and they're spilling [^ ns] .
INV:	she's taking .
INV:	and they're spilling, very good .
INV:	now I'll start the start the story .
INV:	and you finish it .
CHI:	okay [^ ns] .
INV:	the boy knocked the boxes off the shelf and then xxx +...
CHI:	can't do it [^ ns] .
INV:	look at the picture .
INV:	the boy knocked the boxes off the shelf .
INV:	and then what happens in the story ?
CHI:	I can't [^ ns] .
INV:	okay, tell me something else about the picture .
CHI:	I can't [^ ns] .
INV:	look, just tell me xxx +/.
CHI:	they're running away .
INV:	they're running away, very good .
INV:	what's happening in the picture ?
CHI:	they're playing .
CHI:	<and she's and> [/?] and she's sleeping .
INV:	she's sleeping, very good .
INV:	what else is happening in the picture ?
INV:	tell me something else about the picture .
CHI:	can't do this [^ ns] .
INV:	yes you can, look .
INV:	tell me something else about the picture .
CHI:	I can't [^ ns] .
INV:	okay, I'll start the start the story .
INV:	and you finish it .
INV:	she's sleeping .
INV:	and then what happens in the story ?
CHI:	can't do it [^ ns] .
CHI:	they're playing [^ ns] .
INV:	they're playing, very good .
INV:	and tell me one more thing about the story .
CHI:	she can't wake up .
INV:	she can't wake up, very good .
INV:	what is happening in the picture ?
CHI:	<she's she> [/?] he's catching her .
INV:	he's catching her .
CHI:	and she doesn't want him to .
INV:	and she doesn't want him to .
INV:	and what else is happening in the picture ?
CHI:	&um &um she's sad because <&sh> [/?] he's hiding <her &pr her> [/?]
INV:	he's hiding her girl .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	he's hiding her girl and then xxx +...
CHI:	I can't do it [^ ns] .
INV:	I think you can .
CHI:	can't do it [^ ns] .
INV:	look, the daddy's hiding a doll behind his back .
INV:	and then what happens in the story ?
CHI:	can't do it [^ ns] .
INV:	okay, tell me one more thing about the story .
CHI:	<a house and a a house came> [/?] a house is there .
CHI:	<and> [/?] and it almost broke .
INV:	very good .
INV:	what is happening in the picture ?
CHI:	&um she's building a snowman .
CHI:	and he almost broke it .
INV:	very good !
INV:	what else is happening in the picture ?
CHI:	he's running .
INV:	he's running .
INV:	now, I'll start the story .
INV:	and you finish it .
INV:	the boys are throwing snowballs and then xxx +...
CHI:	can't do it [^ ns] .
INV:	can you try ?
CHI:	no [^ ns] .
INV:	look, they're throwing snowballs .
INV:	then what happens in the story ?
CHI:	can't do it [^ ns] .
INV:	okay, tell me one more thing about the story .
CHI:	she's shoveling <snow> [>] .
INV:	<she's> [<] xxx +/.
INV:	she's shoveling snow, very good .
INV:	what is happening in the picture ?
CHI:	<&um she's> [/?] she's full of water [^ other] [^ eu] .
INV:	she's full of water .
INV:	and what else is happening in the picture ?
CHI:	&um he's putting his hands in that .
INV:	he's putting his hands in there .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	the children are trying to wash the dog and then xxx +...
CHI:	<&um &th> [/?] they can't .
INV:	they can't, very good .
INV:	and tell me one more thing about the story .
CHI:	<&um drink> [/?] they wash it with this .
CHI:	and they can't because they're putting it in there .
INV:	trying to wash it with this .
INV:	and they can't because what ?
CHI:	cause [: because] they can't wash <&uh the> [/?] that <with the>
INV:	they can't wash that with the dog, very good .
INV:	what is happening in the picture ?
CHI:	&um there's kids there .
CHI:	and there's a kitty cat .
CHI:	and he's so mean .
INV:	he's so mean ?
CHI:	right yeah [^ ns] .
INV:	he's so mean, okay very good .
INV:	what else is happening in the picture ?
CHI:	&um he's on the tree .
CHI:	and he 0is [^ ev] trying to get out [^ ew:down] [^ emorph] [^ eu] .
CHI:	and he fell .
INV:	he fell .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	the children see the cat .
INV:	the cat is stuck up in the tree and then xxx +...
CHI:	&um he's on the tree [^ ns] .
CHI:	and then he just went there .
CHI:	and then poomf@c out he went .
INV:	oh_no and tell me one more thing about the story .
CHI:	&um he's trying to get on this .
CHI:	<and> [/?] and one kid went <on> [/?] back on the tree .
CHI:	and then he fell again .
INV:	then he fell again ?
INV:	good job .
INV:	what is happening in the picture ?
CHI:	&um he's looking in 0the [^ emorph] mirror [^ eu] .
CHI:	<and &b> [/?] and these kids and the dog wanna look .
CHI:	but the dog <he's> [/?] is eating it .
CHI:	and then &um he can't .
CHI:	and he wants to open the drawers .
CHI:	and he can't [^ ns] .
INV:	very good .
INV:	what else is happening in the picture ?
CHI:	<he's &ho> [/?] he's holding that guy's tie .
CHI:	<and> [/?] and he wants it back .
CHI:	<so and then> [/?] and then he <did> [/?] didn't give it to him .
INV:	he wants it back .
INV:	and he didn't give it to him ?
CHI:	yep [^ ns] .
INV:	very good .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	the dog and the girl have the daddy's shoes and then xxx +...
CHI:	&um that girl wants to open the drawer .
CHI:	<and> [/?] and that guy <&ca> [/?] doesn't let her .
INV:	very good .
INV:	and tell me one more thing about the story .
CHI:	&um this &um that girl wants to put the shoes right there .
CHI:	<and the and this> [/?] and that guy doesn't let [^ earg] [^ eu] .
INV:	good job .
INV:	that was a really good story .
INV:	what is happening in the picture ?
CHI:	&um they're raking [^ earg] [^ eu] .
CHI:	and they wanna walk there .
CHI:	<and &th> [/?] and they can't .
INV:	very good .
INV:	and what else is happening xxx +/.
CHI:	<&um this> [/?] and this 0is [^ ev] a tree [^ eu] .
CHI:	and it's climbing up all 0the [^ emorph] way [^ eu] .
CHI:	they're fall [* m:0ing] [^ emorph] &=noise:raspberry [^ eu] .
INV:	oh_no, this one's gonna fall too ?
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	they raked the leaves into a big pile and then xxx +...
CHI:	<&um they> [/?] they wanna go on the bike .
CHI:	and it's gonna go in his way .
INV:	it's gonna go in his way .
INV:	and tell me one more thing about the story .
CHI:	<he's> [/?] he's in the leafs .
INV:	he's in the leaves, very good .
INV:	what is happening in the picture ?
CHI:	<she's> [/?] she's putting the matzo in the soup .
CHI:	and she wants to do it .
INV:	she's putting the matzo in the soup .
INV:	and she wants to do it, very good .
INV:	what else is happening in the picture ?
CHI:	he's putting <the> [/?] the matzo in the box .
CHI:	and she wants to do it [^ ns] .
INV:	good job .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	the little girl is still in her pajamas and then xxx +...
CHI:	&um she's pouring &um that <in the> [/?] in the bowl .
INV:	good .
CHI:	that looks like chocolate .
INV:	that does look like chocolate (.) because it's brown .
INV:	but I think it's cereal .
INV:	tell me one more thing about the story .
CHI:	&um he's holding the plate .
CHI:	and he's trying to put it on the plate .
CHI:	<and> [/?] and &um she wants to do it [^ ns] .
INV:	good job .
INV:	what is happening in the picture ?
CHI:	&um that's wheeling [% CHI pointing at wagon] [^ elexical] [^ eu] .
CHI:	<and and> [/?] and they want it .
CHI:	<so> [/?] so they're so mean .
INV:	that's wheeling ?
CHI:	yeah [^ ns] .
INV:	okay good job .
INV:	what else is happening in the picture ?
CHI:	they're very mean because they want that .
CHI:	<and> [/?] and it's rolling away .
CHI:	<and> [/?] and they're grabbing it .
CHI:	and it's not working .
INV:	good job .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	the boys are fighting .
INV:	and here comes the mom and then xxx +...
CHI:	&um that's driving away [% CHI makes vehicle noise “vroom_vroom”]
INV:	in the pirate ?
CHI:	that's funny [^ ns] .
INV:	it is funny .
INV:	okay, and tell me one more thing about the story .
CHI:	&um the shovel's going in the sand .
INV:	the shovel's going in the sand, very good .
INV:	what is happening in the picture ?
CHI:	&um she's sweeping <the &um> [/?] the floor and walking the birds .
INV:	and what ?
CHI:	and and came the birds [^ ns] .
INV:	came the birds, very good .
CHI:	<and she was> [/?] and then she was trying to <&s> [/?] sweep the
CHI:	then the birds came .
INV:	the birds came .
INV:	and what else is happening in the picture ?
CHI:	and the dog is under the couch .
INV:	the dog is under the couch .
INV:	now, I'll start the story .
INV:	and you finish it .
INV:	oh_no, the dog ate some of the cake and then xxx +...
CHI:	&um (.) &um he's outside on the tree .
CHI:	and then [% CHI makes raspberry noise] <on the> [/?] off the tree
INV:	okay good job &=laughs .
INV:	and tell me one more thing about the story .
CHI:	&um the lights is [^ ew:are] [^ ev] on [^ eu] .
CHI:	and they don't want them on .
INV:	good job .
