participant	content
INV	now I'll start the start the story 
INV	and you finish it 
INV	the children see the cat 
INV	the cat is stuck up in the tree and then  
CHI	 he's on the tree  
CHI	and then he just went there 
CHI	and then poomf out he went 
INV	oh_no and tell me one more thing about the story 
CHI	 he's trying to get on this 
CHI	and  back on the tree 
CHI	and then he fell again 
INV	then he fell again 
INV	good job 
INV	what is happening in the picture 
CHI	 he's looking in the  
CHI	and   and these kids and the dog wanna look 
CHI	but the dog he's  is eating it 
CHI	and then  he can't 
CHI	and he wants to open the drawers 
CHI	and he can't  
INV	very good 
INV	what else is happening in the picture 
CHI	he's   he's holding that guy's tie 
CHI	and  and he wants it back 
CHI	so and then  didn't give it to him 
INV	he wants it back 
INV	and he didn't give it to him 
CHI	yep  
INV	very good 
INV	now I'll start the start the story 
INV	and you finish it 
INV	the dog and the girl have the daddy's shoes and then  
CHI	 that girl wants to open the drawer 
CHI	and  doesn't let her 
INV	very good 
INV	and tell me one more thing about the story 
CHI	 this  that girl wants to put the shoes right there 
CHI	and the and this  
INV	good job 
INV	that was a really good story 
INV	what is happening in the picture 
CHI	 they're raking  
CHI	and they wanna walk there 
CHI	and   and they can't 
INV	very good 
INV	and what else is happening  
CHI	 this  
CHI	and it's climbing up all the  
CHI	they're fall  
INV	oh_no this one's gonna fall too 
INV	now I'll start the start the story 
INV	and you finish it 
INV	they raked the leaves into a big pile and then  
CHI	 they  they wanna go on the bike 
CHI	and it's gonna go in his way 
INV	it's gonna go in his way 
INV	and tell me one more thing about the story 
CHI	he's  he's in the leafs 
INV	he's in the leaves very good 
INV	what is happening in the picture 
CHI	she's  she's putting the matzo in the soup 
CHI	and she wants to do it 
INV	she's putting the matzo in the soup 
INV	and she wants to do it very good 
INV	what else is happening in the picture 
CHI	he's putting the  the matzo in the box 
CHI	and she wants to do it  
INV	good job 
INV	now I'll start the start the story 
INV	and you finish it 
INV	the little girl is still in her pajamas and then  
CHI	 she's pouring  that in the  in the bowl 
INV	good 
CHI	that looks like chocolate 
INV	that does look like chocolate  because it's brown 
INV	but I think it's cereal 
INV	tell me one more thing about the story 
CHI	 he's holding the plate 
CHI	and he's trying to put it on the plate 
CHI	and  
INV	good job 
INV	what is happening in the picture 
CHI	 that's wheeling  
CHI	and and  and they want it 
CHI	so  so they're so mean 
INV	that's wheeling 
CHI	yeah  
INV	okay good job 
INV	what else is happening in the picture 
CHI	they're very mean because they want that 
CHI	and  and it's rolling away 
CHI	and  and they're grabbing it 
CHI	and it's not working 
INV	good job 
INV	now I'll start the start the story 
INV	and you finish it 
INV	the boys are fighting 
INV	and here comes the mom and then  
CHI	 that's driving away 
INV	in the pirate 
CHI	that's funny  
INV	it is funny 
INV	okay and tell me one more thing about the story 
CHI	 the shovel's going in the sand 
INV	the shovel's going in the sand very good 
INV	what is happening in the picture 
CHI	 she's sweeping the   the floor and walking the birds 
INV	and what 
CHI	and and came the birds  
INV	came the birds very good 
CHI	and she was  sweep the
CHI	then the birds came 
INV	the birds came 
INV	and what else is happening in the picture 
CHI	and the dog is under the couch 
INV	the dog is under the couch 
INV	now I'll start the story 
INV	and you finish it 
INV	oh_no the dog ate some of the cake and then  
CHI	   he's outside on the tree 
CHI	and then  off the tree
INV	okay good job  
INV	and tell me one more thing about the story 
CHI	 the lights is  
CHI	and they don't want them on 
INV	good job 
