participant	content
CHI:	<&um he's gonna &f> [/?] he's falling on [^ ew:off] [^ emorph] the
CHI:	&um (.) &um he's outside on the tree .
INV:	now, I'll start the story .
INV:	what is happening in the picture ?
INV:	take your hand out of your mouth so I can understand you .
CHI:	&um she's building a snowman .
CHI:	they're fall [* m:0ing] [^ emorph] &=noise:raspberry [^ eu] .
INV:	and then what happens in the story .
INV:	it is, okay .
INV:	then what happens in the story ?
INV:	oh_no, the dog ate some of the cake and then xxx +...
INV:	that's wheeling ?
INV:	what else is happening in the picture ?
CHI:	<they &c> [/?] they can not come out .
CHI:	and he 0is [^ ev] trying to get out [^ ew:down] [^ emorph] [^ eu] .
INV:	look, they're throwing snowballs .
CHI:	&um the back of the bus cannot move .
INV:	the boy knocked the boxes off the shelf .
INV:	he's so mean, okay very good .
CHI:	&um he's on the tree [^ ns] .
CHI:	yep [^ ns] .
CHI:	she's shoveling <snow> [>] .
CHI:	<and she's and> [/?] and she's sleeping .
INV:	now I'll start the start the story .
INV:	wagon can't move ?
CHI:	and he can't [^ ns] .
INV:	now, I'll start the story .
CHI:	<she's she> [/?] he's catching her .
CHI:	her shoes are wet &um &um from the sink .
INV:	they're playing, very good .
INV:	okay, tell me something else about the picture .
INV:	and then what happens in the story ?
CHI:	&um 0the [^ emorph] wagon can't <&m> [/?] move [^ eu] .
INV:	he's hiding her girl and then xxx +...
INV:	and she wants to do it, very good .
INV:	they're blowing bubbles, very good .
INV:	very good .
INV:	now I'll start the start the story .
CHI:	he's running .
INV:	what else is happening in the picture ?
INV:	very good .
INV:	what else is happening in the picture ?
CHI:	right yeah [^ ns] .
INV:	what is happening in the picture ?
INV:	what is happening in the picture ?
INV:	came the birds, very good .
INV:	can you try ?
CHI:	<it> [/?] it's too much water .
CHI:	and he almost broke it .
INV:	oh_no, this one's gonna fall too ?
INV:	what's happening in the picture ?
CHI:	can't do it [^ ns] .
INV:	they can't wash that with the dog, very good .
CHI:	can't do it [^ ns] .
INV:	and you finish it .
CHI:	<&um &th> [/?] they can't .
INV:	and then what happens in the story ?
CHI:	they're playing .
CHI:	<&um he has> [/?] they have pimples all over <her his> [/?] their
INV:	he's so mean ?
CHI:	&um that's wheeling [% CHI pointing at wagon] [^ elexical] [^ eu] .
INV:	good job .
CHI:	no [^ ns] .
INV:	she's putting the matzo in the soup .
CHI:	no [^ ns] .
CHI:	can't do it [^ ns] .
INV:	good job .
INV:	it is funny .
CHI:	that's funny [^ ns] .
CHI:	and she doesn't want him to .
CHI:	<and &th> [/?] and they can't .
CHI:	<and> [/?] and that guy <&ca> [/?] doesn't let her .
INV:	the shovel's going in the sand, very good .
CHI:	and he fell .
INV:	now I'll start the start the story .
CHI:	and it's climbing up all 0the [^ emorph] way [^ eu] .
INV:	and what else is happening in the picture ?
CHI:	&um the car can't move .
INV:	very good .
CHI:	<&um this> [/?] and this 0is [^ ev] a tree [^ eu] .
CHI:	&um she's taking [^ earg] [^ eu] .
INV:	and you finish it .
INV:	and tell me one more thing about the story .
CHI:	&um there's kids there .
CHI:	I can't [^ ns] .
INV:	okay, I'll start the start the story .
INV:	the boys are fighting .
CHI:	&um this &um that girl wants to put the shoes right there .
CHI:	&um he's on the tree .
INV:	and here comes the mom and then xxx +...
CHI:	&um that girl wants to open the drawer .
INV:	I think you can .
CHI:	she can't wake up .
INV:	she's full of water .
CHI:	&um she's pouring &um that <in the> [/?] in the bowl .
CHI:	<so and then> [/?] and then he <did> [/?] didn't give it to him .
INV:	they can not come out .
CHI:	&um he's holding the plate .
INV:	<she's> [<] xxx +/.
CHI:	can't do it [^ ns] .
CHI:	and she wants to do it .
INV:	and he didn't give it to him ?
INV:	the boy is trying to get the cookies .
INV:	what else is happening in the picture ?
CHI:	&um he's looking in 0the [^ emorph] mirror [^ eu] .
INV:	the children are taking the donuts from the bag .
CHI:	can't do it [^ ns] .
INV:	and what else is happening in the picture ?
CHI:	her shoes are dirty [^ ns] .
INV:	and she's clean .
INV:	and what else is happening in the picture ?
INV:	now I'll start the start the story .
CHI:	<and> [/?] and it's rolling away .
CHI:	<and &b> [/?] and these kids and the dog wanna look .
INV:	the children are trying to wash the dog and then xxx +...
CHI:	but the dog <he's> [/?] is eating it .
CHI:	can't do it [^ ns] .
INV:	she can't wake up, very good .
INV:	what is happening in the picture ?
CHI:	<&um drink> [/?] they wash it with this .
CHI:	and it's not working .
INV:	okay good job .
CHI:	and then he fell again .
INV:	the dog is in front of the bus .
CHI:	and then &um he can't .
CHI:	<a house and a a house came> [/?] a house is there .
INV:	now I'll start the start the story .
INV:	and then what happens in the story ?
INV:	what is happening in the picture ?
INV:	the back of the bus cannot move, very good .
CHI:	that looks like chocolate .
INV:	tell me something else about the picture .
INV:	good job .
CHI:	can't do it [^ ns] .
INV:	and you finish it .
INV:	okay, and tell me one more thing about the story .
INV:	the dog is under the couch .
CHI:	they're very mean because they want that .
CHI:	and there's a kitty cat .
INV:	okay, tell me one more thing about the story .
CHI:	and the dog is under the couch .
CHI:	and it's gonna go in his way .
INV:	good job .
CHI:	cause [: because] they can't wash <&uh the> [/?] that <with the>
CHI:	I can't do this one [^ ns] .
CHI:	she's pushing [^ earg] [^ eu] .
CHI:	I can't do it [^ ns] .
INV:	now I'll start the start the story .
CHI:	<and> [/?] and &um she wants to do it [^ ns] .
INV:	he wants it back .
INV:	and what ?
INV:	the car can't move, very good .
INV:	okay, tell me one more thing about the story .
CHI:	and they're spilling [^ ns] .
INV:	and you finish it .
INV:	very good &=laughs .
INV:	can you take your hand out of your mouth ?
INV:	I think you can .
CHI:	and they wanna walk there .
INV:	it's gonna go in his way .
INV:	now I'll start the start the story .
INV:	the cat is stuck up in the tree and then xxx +...
INV:	look, just tell me xxx +/.
CHI:	&um &um she's sad because <&sh> [/?] he's hiding <her &pr her> [/?]
INV:	and tell me one more thing about the story .
CHI:	&um the shovel's going in the sand .
CHI:	and they can't because they're putting it in there .
INV:	and she doesn't want him to .
CHI:	I think that he has pimples over his face [^ ns] .
INV:	and you finish it .
INV:	trying to wash it with this .
INV:	and you finish it .
INV:	she's shoveling snow, very good .
CHI:	&um they're raking [^ earg] [^ eu] .
INV:	tell me something else about the picture .
INV:	okay, good job .
INV:	oh_no, the bubbles spilled and then xxx +...
INV:	and you finish it .
CHI:	<and she was> [/?] and then she was trying to <&s> [/?] sweep the
CHI:	and he wants to open the drawers .
INV:	and they can't because what ?
INV:	what else is happening in the picture ?
INV:	very good .
INV:	they're pulling, very good .
CHI:	<&um they> [/?] they wanna go on the bike .
INV:	very good .
CHI:	<the> [/?] the back of the car cannot really move .
INV:	they raked the leaves into a big pile and then xxx +...
INV:	very good .
CHI:	and she wants to do it [^ ns] .
INV:	very good .
INV:	now I'll start the start the story .
CHI:	okay [^ ns] .
