participant	content
CHI:	<the mommy's gonna spank> [/?] the mommy's gonna spank the dog with
INV:	mhm .
INV:	jump off and xxx +...
INV:	what's happening in the picture ?
CHI:	yeah, that's what happens .
CHI:	and here mommy says xxx +/.
INV:	tell me one more thing about this picture .
CHI:	0 .
CHI:	[^ earg] jump off [^ eu] .
INV:	look, the dog is in front of bus .
CHI:	the daddy's toasting [^ earg] [^ eu] .
INV:	okay, what else is happening in this picture ?
INV:	then we are all done .
CHI:	the bubbles spill on the little boy .
INV:	then xxx +...
INV:	then what ?
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
INV:	look, the children are trying to wash the dog .
INV:	and then what's going to happen next ?
INV:	yeah .
INV:	good enough .
CHI:	it's xxx happening .
CHI:	all the black stuff is footprints .
CHI:	<look, the boy> [/?] look at the boy [^ ns] .
CHI:	0 .
INV:	what is going to happen next ?
CHI:	these are [* m:agr] 0the [^ emorph] daughter [* m:0's] [^ emorph]
INV:	wait, what else is happening in this picture ?
CHI:	it's gonna fall right on his back .
CHI:	that was a boy shoveling [^ earg] [^ eu] .
INV:	what's happening in the picture ?
INV:	what's happening in this picture ?
CHI:	what's gonna happen next [^ ns] ?
CHI:	the dog is in the bus's way .
CHI:	[^ earg] not sharing [^ eu] .
CHI:	then the girl's gonna cut the hair off .
CHI:	the daddy wants his stuff .
INV:	tell me one more thing about the picture .
CHI:	it's all gonna fall on his head .
INV:	wait wait, that's good enough .
