participant	content
INV:	can you tell me that again ?
CHI:	the dog's in the road .
CHI:	the doggy <&I &I> [/?] is right there .
CHI:	she's gonna wipe it .
CHI:	the boy's carrying it .
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
CHI:	<and the girl was> [/?] and the boy is getting ready too .
INV:	what else is happening in this picture ?
INV:	what's happening in the picture ?
CHI:	they're going in the car .
CHI:	he's trying to drive .
CHI:	he's saying ssh [^ ns] .
CHI:	but it wasn't sposta .
CHI:	<and> [/?] but [^ econj] the dog splashed the girl [^ eu] .
CHI:	the cake has black on it .
INV:	what else is happening in this picture ?
CHI:	the girl is trying to clean it up [^ ns] .
CHI:	he's mad .
CHI:	but the girl dropped her thing .
CHI:	he's falling .
CHI:	<the the mommy> [/?] that [^ ew:those] [^ emorph] people was
CHI:	he's standing and watching him <and> [/?] and see [* m:0ing]
CHI:	&um the cat needs help .
INV:	the boy knocked down the boxes off the shelf .
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
CHI:	<and &uh &uh> [/?] and that's not good .
INV:	what's happening in the picture ?
CHI:	<the plate> [/?] that plate 0is [^ ev] already washed [^ eu] .
CHI:	they're sharing the cake .
INV:	what else is happening in this picture ?
CHI:	the daddy's getting ready for something .
CHI:	the cake is all dirty .
INV:	okay, what else is happening in this picture ?
CHI:	<&h> [/?] he's trying to pour something on him .
CHI:	and xxx .
CHI:	the dog made all this black .
INV:	what else is happening in this picture ?
CHI:	she's sitting .
INV:	tell me one more thing about the picture .
INV:	and then what will happen in just a little while ?
CHI:	they're pulling him and giving [^ ew:taking] [^ elexical] him for
INV:	tell me one more thing about the picture .
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
INV:	and what's gonna happen next ?
INV:	and what's gonna happen next ?
CHI:	I'm done [^ ns] .
INV:	the boy is taking his grandma's scissors .
CHI:	&uh the branch is falling .
INV:	tell me one more thing about the picture .
INV:	what's happening in the picture ?
INV:	and what's gonna happen next ?
CHI:	the girl is xxx the leaf pile .
CHI:	the daddy's shoveling .
CHI:	but [^ emorph] they're mad at her [^ eu] .
CHI:	that person and that person and that person 0are [^ ev] crawling
INV:	and what's going to happen next ?
CHI:	he's <&g> [/?] trying to get a cookie .
INV:	and tell me one more thing about the picture .
CHI:	he was throwing a circle [^ ew:round] [^ elexical] one [^ eu] .
INV:	what's happening in the picture ?
CHI:	<and> [/?] and <the &g> [/?] the other girl was playing .
CHI:	the daddy's pushing the cart .
CHI:	the girl is sitting in the back .
CHI:	she's washing the plate .
CHI:	the bus is there .
INV:	just tell me anything else about the picture .
INV:	and what's gonna happen next ?
CHI:	the boy's trying to get (.) some <<what's that what's that> [/?]>
INV:	and what's going to happen next ?
CHI:	the mommy, she stand [* m:03s] [^ ev] like this [^ eu] .
INV:	what else is happening in the picture ?
CHI:	the girl is raking the leaf pile .
CHI:	she has different scissors in her hand .
CHI:	she hadta get hers .
