participant	content
CHI:	then they're pulling the dog_iz [: dog's] [*] leash .
INV:	yeah .
CHI:	the dog is 0in [^ emorph] front of <the> [/?] the bus [^ eu] .
INV:	&=laughs this is really cute .
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
CHI:	all the black stuff is footprints .
INV:	and then what's going to happen next ?
CHI:	<the &m> [/?] why 0is the mommy not looking at him [^ ns] ?
CHI:	the boys get away .
INV:	and what is going to happen next ?
CHI:	look [^ ns] .
CHI:	the cat's gonna fall .
INV:	sorry, say that again .
CHI:	the dog is gonna get spanked by that broom from the mommy .
CHI:	<it gonna> [/?] where that girl gonna fly [^ ns] ?
INV:	what else is happening in this picture ?
INV:	okay .
CHI:	look [^ ns] .
CHI:	0 .
CHI:	[^ earg] run over [^ eu] .
CHI:	<then the> [/?] then the little girl shares [^ earg] [^ eu] .
INV:	tell me one more thing about this picture .
CHI:	0 .
CHI:	0 .
INV:	okay .
INV:	and what is going to happen next ?
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
INV:	what is going to happen next ?
CHI:	then a shoe 0is [^ ev] on him [^ eu] .
INV:	and what is going to happen next ?
CHI:	<then> [/?] then the grandson is laughing at her .
INV:	and here comes the mommy .
INV:	wait wait wait .
CHI:	the little girl 0is [^ ev] sharing [^ earg] [^ eu] again [^ eu] .
INV:	not sharing again .
INV:	just tell me one more thing about the picture .
CHI:	a lot of footprints <all over> [/?] all over the place [^ ns] .
INV:	look, what else is happening in this picture ?
CHI:	he's gonna fall down .
CHI:	she's jumping on the leafs .
CHI:	with the peanut butter right over there on <the> [/?] the table
CHI:	the daddy's toasting [^ earg] [^ eu] .
INV:	and what is going to happen next ?
INV:	okay .
CHI:	<look, the boy> [/?] look at the boy [^ ns] .
INV:	okay, that's good enough .
CHI:	then the bathtub splashed all the time [^ other] [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	the daddy wants his stuff .
INV:	and what else is happening in this picture ?
INV:	okay .
CHI:	then the mommy comes .
CHI:	and she's still tired .
INV:	what's happening in this picture ?
CHI:	he get [^ ev] the orange [^ eu] .
INV:	okay, tell me one more thing about the picture .
CHI:	the girl fall [^ ev] [^ eu] .
CHI:	[^ can you tell me to] xxx +/.
CHI:	it's all fall [^ ew:fallen] [^ emorph] [^ eu] .
CHI:	that 0is [^ ev] where the green boy gets away .
INV:	wait wait wait .
INV:	tell me about what else you see in the picture .
CHI:	she's getting tired [^ ns] .
INV:	okay, just tell me anything else about the picture .
INV:	and what is going to happen next ?
INV:	what else is happening in this picture ?
INV:	then we are all done .
INV:	okay, what else is happening in this picture ?
INV:	yeah, what else is happening in this picture ?
INV:	what's happening in the picture ?
INV:	what is happening in the picture ?
INV:	<okay> [>] .
CHI:	<the> [/?] the mommy drives all around the house and parks [^ earg]
CHI:	look at the cake .
CHI:	then the girl's gonna cut the hair off .
INV:	okay .
CHI:	the dog is it .
CHI:	he wants the bubbles .
CHI:	the boy 0is gonna xxx +/.
CHI:	he's gonna fall xxx +/.
INV:	wait, what is happening in the picture ?
INV:	tell me one more thing about this picture .
CHI:	she's driving the car .
INV:	look, the children are taking the donuts from the bag .
INV:	look, the boys are fighting .
CHI:	the boys don't share .
INV:	look, the water is spilling all over the floor .
CHI:	it's xxx happening .
CHI:	then the boy 0is [^ ev] gonna jump right on her head [^ eu] .
CHI:	she cut the dog [* m:0's] [^ emorph] (.) hair off [^ eu] .
CHI:	the bubbles spill on the little boy .
INV:	what ?
INV:	what else is happening in this picture ?
CHI:	<the doll is> [/?] the doll is on the daddy [* m:0's] [^ emorph]
CHI:	then she's looking at mom .
INV:	tell me .
CHI:	and the birthday cake is not ready to serve .
INV:	what ?
INV:	no no, wait a sec .
INV:	tell me one more thing about this picture .
INV:	look, the children are trying to wash the dog .
CHI:	they're building 0a [^ emorph] snowman [^ eu] .
INV:	just tell me one more thing about this picture .
CHI:	and this a [^ emorph] one is not the same dress [^ eu] .
CHI:	not sharing [^ ns] .
CHI:	<then the> [/?] then xxx +/.
CHI:	the dog made the footprints .
CHI:	what's the cake melting [% talking about another picture] [^ ns] ?
INV:	thank you .
INV:	look, the boy is taking his grandma's scissors .
CHI:	[^ earg] is a lot of footprints [^ eu] .
CHI:	those are the same dresses .
INV:	and what is going to happen next ?
CHI:	yeah, they 0are [^ ev] sharing [^ eu] .
CHI:	then the boys get punish [* m:0ed] [^ emorph] in their rooms [^ eu]
INV:	what ?
INV:	oh_no, the dog ate some of the cake .
INV:	what else is happening in this picture ?
CHI:	then [^ earg] say “oh_no, the kitty 0is [^ ev] stuck on the tree
CHI:	<&th> [/?] a little boy and a little girl and a dog run out of the
CHI:	[^ earg] ran away, right that way [^ eu] .
INV:	the children see the cat .
CHI:	the little boy got some bubbles .
CHI:	<her> [/?] the mommy 0is [^ ev] gonna look at him [^ eu] .
CHI:	that was a boy shoveling [^ earg] [^ eu] .
INV:	oh_no, the bubbles spilled .
INV:	<what is happening> [<] in this picture ?
CHI:	and that little boy is gonna jump <on> [/?] right on her head .
CHI:	<it is> [/?] a bowtie is here .
CHI:	here's the xxx +/.
INV:	what else is happening in this picture ?
INV:	okay .
CHI:	<the mommy's gonna spank> [/?] the mommy's gonna spank the dog with
CHI:	and his [^ ew:he] [^ epronoun] is dropping <the> [/?] all the food
INV:	then they are gonna share ?
INV:	what else is happening in this picture ?
INV:	what's happening in this picture ?
INV:	then what ?
INV:	look, the boy knocked the boxes off the shelf .
CHI:	and the mommy gonna xxx +...
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
CHI:	then the dog blacked out .
CHI:	they're back over there .
INV:	the cat is stuck up in the tree .
CHI:	then they're throwing the snowballs .
CHI:	<then then then> [/?] then a hat 0is [^ ev] on her [^ eu] .
CHI:	I don't know what's happening [^ ns] .
INV:	what's happening in the picture ?
CHI:	the dog ran away .
CHI:	and who 0is gonna rescue her [^ ns] ?
CHI:	then it spilled .
CHI:	then the bowtie [^ ns] .
CHI:	the water spills .
CHI:	the dog ran away from his bubblebath .
INV:	wait, what else is happening in this picture ?
INV:	what's happening in this picture ?
CHI:	the dog is in the bus's way .
INV:	then what's going to happen next ?
INV:	the boy what ?
CHI:	the bowtie [^ frag] [^ eu] .
INV:	and what is going to happen next ?
CHI:	look, the boy's <gonna fall> [>] xxx +/.
CHI:	get hurt [^ ns] .
CHI:	then the cat get [* m:03s] [^ ev] hurt [^ eu] .
INV:	and what's going to happen next ?
