participant	content
INV:	the girl and dog have the daddy's shoe .
CHI:	&um he's trying to get one of them [^ ew:those] [^ emorph] &uh
CHI:	and the girl is trying to reach it .
CHI:	the doggy is in it .
INV:	tell me about what else you see in the picture .
CHI:	&um she is &um falling .
CHI:	&um it gets on the floor .
INV:	what's going to happen next ?
CHI:	a cat is in the tree .
INV:	holding a what ?
INV:	look the children are taking the donuts from the bag .
INV:	tell me one more thing about the picture .
CHI:	look, another girl [^ ns] .
INV:	what's happening in the picture ?
INV:	and what's going to happen next ?
CHI:	&um a boy holding up a c_d [^ ns] .
CHI:	sitting in the back seat [^ ns] .
INV:	what else is happening in this picture ?
INV:	he's what ?
CHI:	she's yawning [^ ns] .
CHI:	&um she's yawning .
INV:	what's happening in the picture ?
INV:	look, the children see the cat .
INV:	what's happening in the picture ?
CHI:	the dog is calling “ruff” .
CHI:	but one of them are [^ ew:is] [^ ev] falling [^ eu] .
INV:	and what is going to happen in just a little bit while ?
INV:	the boy what ?
CHI:	he's going 0to [^ emorph] give it to her [^ eu] .
INV:	tell me one more thing about the picture .
INV:	what's going to happen next ?
CHI:	<he> [/?] he's sitting (.) in the back seat [^ eu] .
INV:	what else is happening in this picture ?
CHI:	I say [^ ew:said] the shoe is on the wrong foot [^ ns] .
CHI:	and a girl is too .
INV:	and the bus can't move .
INV:	tell me one more thing about the picture .
CHI:	I don't know [^ ns] .
CHI:	<&um boy is xxxing in> [/?] a girl is trying to reach it .
CHI:	&um that is their dog .
INV:	can you say that again ?
CHI:	&um the water is falling out of the dishwasher [^ ew:sink] .
CHI:	and it is .
INV:	what's happening in the picture ?
CHI:	he is shoveling .
INV:	what else is happening in this picture ?
INV:	good job .
CHI:	<two> [/?] one boy and one girl and another boy [^ frag] [^ eu] .
CHI:	a c_d [^ ns] .
CHI:	there was cake .
INV:	what else is happening in this picture ?
CHI:	is trying to reach a cookie [^ ns] .
CHI:	&um I don't know [^ ns] .
CHI:	the daddy is xxx +...
INV:	and what's going to happen next ?
INV:	tell me one more thing about the picture .
CHI:	he's running from that house [^ eu] .
CHI:	<two girls are in the> [/?] a boy and two girls [^ frag] [^ eu] .
CHI:	I think that's his sandbucket <because> [>] he has orange hair .
CHI:	it gets on the floor [^ ns] .
INV:	look, the water is spilling all over the floor .
CHI:	they are building a snowman .
CHI:	&um she's going to get them back in the box .
CHI:	&um he ate his donut .
INV:	what's happening in the picture ?
CHI:	the daddy is saying ssh .
CHI:	&um a girl [^ ns] .
CHI:	he is going to sweep them .
CHI:	<&s> [/?] some people are walking in .
INV:	and here comes the mom .
INV:	say that again .
INV:	what's going to happen next ?
CHI:	a doggy is there .
CHI:	&um he is picking out something .
CHI:	&um 0the [^ emorph] firetruck is coming [^ eu] .
CHI:	<&um he> [/?] I don't know [^ ns] .
CHI:	&um dad is toasting 0a [^ emorph] sandwich .
CHI:	is too [^ ns] .
INV:	what's going to happen next ?
INV:	tell me one more thing about the picture .
CHI:	up the tree [^ ns] .
CHI:	my daddy [^ ns] .
CHI:	&um they're going to pull him up .
CHI:	<and> [/?] (.) a boy is too .
CHI:	&uh she [^ ew:he] [^ epronoun] is wearing a tie [^ eu] .
INV:	what is going to happen in just a little bit while ?
INV:	what's happening in the picture ?
INV:	the daddy is hiding a doll behind his back .
INV:	what's happening in the picture ?
INV:	tell me what else you see in the picture .
INV:	<good job> [<] .
INV:	the boys are fighting .
CHI:	&um the girl is running for [^ ew:to] [^ emorph] her dad [^ eu] .
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
INV:	what's happening in the picture ?
CHI:	he is grabbing the sandbucket from him .
CHI:	<he> [/?] he is wearing a hat .
INV:	the daddy, okay .
CHI:	a girl blowing bubbles [^ ns] .
INV:	tell me one more thing about the picture .
INV:	what's going to happen next ?
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
CHI:	there is a truck in it .
INV:	what else is happening in this picture ?
INV:	the dog is there .
CHI:	it's snowing [^ ns] .
INV:	what else is happening in this picture ?
INV:	and what's going to happen next ?
CHI:	<&um &ma> [/?] momma is pouring [^ earg] .
CHI:	&um he's going to wipe [^ earg] [^ eu] .
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
CHI:	a boy is in it .
CHI:	there's [^ ew:are] [^ okay] two guys in this picture .
CHI:	the mom is going to wipe it [^ ns] .
INV:	the dog is crawling what ?
INV:	they raked the leaves into a big pile .
CHI:	the mom says “no” !
INV:	what else is happening in this picture ?
CHI:	<a girl> [/?] and the dog spilled &um &um water on the girl .
CHI:	he's bringing a thing for her .
CHI:	<&ma> [/?] the momma is going to wipe it .
INV:	tell me one more thing about the picture .
CHI:	mm xxx daddy is saying ssh .
CHI:	&um two girls in green are coming .
INV:	what's going to happen next ?
INV:	what else is happening in this picture ?
CHI:	<&uh two girls are two one> [/?] one boy and one girl are fighting
CHI:	<&uh he is waving in to> [/?] he [^ ew:she] is driving the car
INV:	just tell me what you see in the picture .
INV:	say that again .
CHI:	&um he is brooming [^ ew:sweeping] [^ elexical] [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	&um the daddy is saying, ssh [^ ns] .
CHI:	mm they're going 0to [^ emorph] eat them [^ eu] .
