participant	content
CHI:	it gets on the floor [^ ns] .
INV:	what else is happening in this picture ?
INV:	what's going to happen next ?
CHI:	<a girl> [/?] and the dog spilled &um &um water on the girl .
INV:	who is looking in the mirror ?
CHI:	<he> [/?] he's sitting (.) in the back seat [^ eu] .
CHI:	he is shoveling .
CHI:	a girl blowing bubbles [^ ns] .
CHI:	and it is .
INV:	tell me what else you see in the picture .
CHI:	&um he ate his donut .
CHI:	the doggy is in it .
INV:	and the boy what ?
INV:	look, the little girl is still in her pajamas .
INV:	and what is going to happen in just a little bit while ?
CHI:	the daddy is xxx +...
CHI:	and &um the boy got a cookie in his hand .
CHI:	&um I don't know [^ ns] .
CHI:	he's running from that house [^ eu] .
INV:	look, the boys are throwing snowballs .
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
CHI:	&um they are going to grab it .
CHI:	&uh she [^ ew:he] [^ epronoun] is wearing a tie [^ eu] .
INV:	the dog spilled the water on the girl .
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
INV:	say that again .
INV:	what's going to happen next ?
CHI:	look, another girl [^ ns] .
CHI:	<two girls are in the> [/?] a boy and two girls [^ frag] [^ eu] .
INV:	what's happening in the picture ?
CHI:	the daddy is saying ssh .
CHI:	&um it gets on the floor .
CHI:	he is grabbing the sandbucket from him .
INV:	tell me one more thing about the picture .
CHI:	a boy is in it .
CHI:	there's two xxx .
CHI:	&um dad is toasting 0a [^ emorph] sandwich .
CHI:	I think that's his sandbucket <because> [>] he has orange hair .
INV:	and what's going to happen next ?
CHI:	a girl and boy think it's raining .
INV:	<good job> [<] .
INV:	tell me one more thing about the picture .
INV:	say that again .
INV:	what's happening in the picture ?
CHI:	&um a boy holding up a c_d [^ ns] .
INV:	what else is happening in this picture ?
CHI:	the dog is calling “ruff” .
INV:	the dog is there .
INV:	what's happening in the picture ?
INV:	and here comes the mom .
CHI:	there was cake .
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
CHI:	&um they're going snowball fight [* m:0ing] [^ emorph] [^ eu] .
INV:	what else is happening in this picture ?
INV:	what's going to happen next ?
INV:	and what is going to happen in just a little bit while ?
INV:	holding a what ?
