participant	content
CHI:	&um he's getting Dunkin_donuts .
CHI:	the momma's sitting on the chair .
INV:	tell me one more thing about the picture .
CHI:	<he's> [/?] he is wanting [^ elexical] it .
CHI:	nothing else [^ ns] .
CHI:	and [^ earg] said “dad give [^ ev] me that” [^ eu] .
CHI:	he's skating .
INV:	and what's going to happen next ?
INV:	what's happening in the picture ?
INV:	what else is happening in this picture ?
CHI:	&um he's falling off the chair .
CHI:	&um he's putting water [^ earg] [^ eu] .
CHI:	nothing else [^ ns] .
CHI:	I see the picture of the girl [^ ns] .
CHI:	&um the dad sees the picture of the girl .
INV:	what else is happening in this picture ?
CHI:	here you go [^ ns] .
CHI:	then he got a ticket .
INV:	just tell me what you see in the picture .
CHI:	dad sees the girl .
INV:	tell me xxx +/.
INV:	can you tell me that again ?
CHI:	<it's> [/?] all the water spilled on the floor .
CHI:	he's on 0a [^ emorph] schoolbus [^ eu] .
INV:	and what's going to happen next ?
CHI:	and the dog said “happy_birthday” said [^ other] [^ eu] .
CHI:	he's filling up [^ earg] 0with [^ emorph] water [^ eu] .
CHI:	the girl is making a knot in her hair .
CHI:	[^ earg] blowing bubbles [^ eu] .
INV:	what's happening in the picture ?
CHI:	down a bush [^ ns] .
INV:	tell me one more thing about the picture .
INV:	and what's going to happen next ?
INV:	what else is happening in this picture ?
CHI:	“get the cookies before it falls” he said .
INV:	what will happen in just a little while ?
CHI:	&um he's putting hats on .
CHI:	and the other girl is not .
INV:	okay .
CHI:	but that boy is wanting [^ elexical] [^ other] it .
CHI:	and the girl is picking up the feet .
CHI:	and the boy says “I'm scared” .
CHI:	“why are you so mad” ?
CHI:	and the girl said “I can't get you down” .
INV:	what's happening in the picture ?
INV:	just tell me anything else about the picture .
INV:	<okay> [>] .
CHI:	I see a picture of the girl .
INV:	what else is happening in this picture ?
INV:	and what's going to happen next ?
CHI:	&um he's making sand .
CHI:	he falled [^ ew:fell] [^ ev] asleep [^ eu] .
CHI:	and the boys picked strawberries .
INV:	just tell me anything else you see in the picture .
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
CHI:	he's laughing .
INV:	what's happening in the picture ?
CHI:	he spilled the water .
CHI:	he blow [^ ew:blew] [^ ev] the candles out [^ eu] .
INV:	tell me about what else you see in the picture .
INV:	and what's going to happen next ?
INV:	what will happen in just a little while ?
CHI:	and then the mom said “why 0do [^ ev] you have a bow on” [^ eu] .
INV:	what else is happening in this picture ?
CHI:	then he shovels [^ earg] [^ eu] .
CHI:	he's sitting .
CHI:	there's two couches .
CHI:	“that's mom's” .
CHI:	only one couch [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	“cause [: because] I'm a dog” [^ earg] said [^ eu] .
INV:	and what's going to happen next ?
INV:	tell me one more thing about the picture .
INV:	tell me one more thing about the picture .
CHI:	<but the dad and the girl and he> [/?] but her [^ ew:she]
CHI:	then he throws the ball at him .
CHI:	then the dog picked up the mom's shoe .
CHI:	and all the water came out and spilled on the floor .
CHI:	“here's your scarf” .
INV:	okay .
CHI:	then “why 0do [^ ev] you have yellow hair” [^ earg] said [^ eu] .
CHI:	and he's splashing the water with [^ ew] [^ emorph] the dog [^ eu]
CHI:	he put the seatbelt on .
INV:	tell me one more thing about the picture .
CHI:	but the mom fall [^ ev] asleep [^ eu] .
CHI:	I see [^ earg] putting hats on and shoes on [^ eu] .
INV:	what else is happening in this picture ?
CHI:	here you go [^ ns] .
CHI:	he takes the seatbelt off .
INV:	tell me one more thing about the picture .
CHI:	he's making a mad face .
CHI:	<xxx> [<] here .
CHI:	she's playing in <the tree> [/?] the leaf tree .
CHI:	the dog said “you can't get him” .
CHI:	and the cake was melting .
CHI:	“we didn't have a dog last week” [^ earg] said [^ eu] .
CHI:	he's making a snowman .
INV:	what else is happening in this picture ?
CHI:	&um he's spilling all the water .
INV:	what's happening in the picture ?
CHI:	then he <&wan> [/?] tries to get the sand out .
CHI:	nothing else [^ ns] .
CHI:	<&um he's &tr> [/?] everything is falling down .
CHI:	a shopping cart [^ ns] .
CHI:	the dad said “here you go” .
INV:	tell me one more thing about the picture .
INV:	can you tell me that again ?
