participant	content
CHI:	a dog is trying to go up the tree .
INV:	and what's going to happen next ?
INV:	just tell me anything else about the picture .
INV:	what else is happening in this picture ?
INV:	and what's going to happen next ?
CHI:	and the momma's angry .
INV:	the dog and the girl have the daddy's shoes .
CHI:	he's going in a policeride [: policecar] [^ eu] .
INV:	and what's going to happen next ?
CHI:	papa's saying ssh .
CHI:	&um the car stopped .
INV:	tell me one more thing about the picture .
CHI:	they're getting groceries .
CHI:	and it's falling .
INV:	tell me one more thing about the picture .
INV:	and what's going to happen next ?
CHI:	&um the light's on .
INV:	<what else is happening in this picture> [<] ?
INV:	tell me one more thing about the picture .
INV:	tell me one more thing about the picture .
CHI:	and she's running .
INV:	what else is happening in this picture ?
CHI:	0 .
INV:	what else is happening in this picture ?
CHI:	I don't remember what else happens in the picture [^ ns] .
INV:	and what's going to happen next ?
INV:	what will happen in just a little while ?
INV:	what else is happening in this picture ?
INV:	just tell me what you see in the picture .
CHI:	they're trying to pull the dog back .
INV:	what's happening in the picture ?
CHI:	he's running to his daddy .
CHI:	why is <his> [/?] his face like that [^ ns] ?
CHI:	she's pushing the groceries <in 0the [^ emorph] cart> [>] [^ eu] .
CHI:	0 .
INV:	okay, tell me one more thing about the picture .
INV:	what else is happening in this picture ?
INV:	now what's going to happen next ?
INV:	tell me one more thing about the picture .
INV:	okay .
INV:	what else is happening in this picture ?
INV:	what's happening in the picture ?
CHI:	0 .
INV:	<what else is happening in this picture> [<] ?
CHI:	they're brushing [^ earg] [^ eu] .
CHI:	I can't remember about it [^ ns] .
CHI:	0 .
INV:	in two more pictures you get another cookie .
CHI:	the fire is burning .
CHI:	I don't know [^ ns] .
CHI:	and she is running .
CHI:	and <he> [/?] he's on this tree .
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
CHI:	&um she's blowing bubbles .
CHI:	a tree [^ ns] .
INV:	just tell me anything else about the picture .
INV:	the children are trying to wash the dog .
CHI:	the light's on [^ ns] .
INV:	and what's going to happen next ?
CHI:	<splashed> [/?] he splashed [^ earg] [^ eu] .
CHI:	0 .
INV:	the children see the cat .
CHI:	she's wearing her pajamas .
CHI:	and there's the girl .
INV:	what will happen in just a little while ?
CHI:	&um the squirrel's climbing down this tree .
CHI:	I don't know [^ ns] .
INV:	the cat is stuck up in the tree .
CHI:	<he's> [/?] food [^ frag] [^ eu] .
CHI:	she splashed [^ ns] .
CHI:	<the dog's under the couch> [>] .
INV:	what will happen in just a little while ?
INV:	and what's going to happen next ?
INV:	<tell me one more> [<] thing about the picture .
CHI:	0 .
INV:	and what's going to happen next ?
CHI:	they're making a snowman .
INV:	what will happen in just a little while ?
INV:	what's happening in the picture ?
INV:	just tell me what you see in the picture .
CHI:	&um they're trying to pull the dog back [^ ns] .
CHI:	0the [^ emorph] bubbles blow [^ ev] [^ eu] .
INV:	what's happening in the picture ?
CHI:	0 .
INV:	just tell me what you see in the picture .
CHI:	did you say I was going to get another cookie [^ ns] ?
INV:	what's happening in the picture ?
CHI:	the boy's getting some .
CHI:	and he put a bucket down .
INV:	just tell me what you see in the picture .
CHI:	and there's a boy .
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
INV:	just this one .
CHI:	&um the daddy's getting the boy [^ earg] [^ eu] .
CHI:	I don't know [^ ns] .
INV:	what else is happening in the picture ?
CHI:	I guess that little kid xxx +...
CHI:	0 .
CHI:	the bucket fell .
CHI:	they're pulling the bucket from each other .
CHI:	and there's a girl .
INV:	what's going to happen next ?
CHI:	0 .
INV:	tell me what else you see in the picture .
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
CHI:	they have their seatbelts on .
CHI:	the momma's running to put them in time-out .
INV:	but we're looking at these pictures now, for the first time .
CHI:	grandpa's sitting on the chair .
INV:	tell me one more thing about the picture .
INV:	what's happening in the picture ?
CHI:	the friends came .
INV:	what's happening in the picture ?
INV:	the boy knocked the boxes off the shelf .
CHI:	the cat sat .
CHI:	I pick one [^ ns] .
CHI:	and there's the daddy .
CHI:	one more thing [^ ns] .
CHI:	he's shoveling the snow .
INV:	tell me one more thing about the picture .
INV:	what's happening in the picture ?
CHI:	I don't know [^ ns] .
INV:	what's happening in the picture ?
CHI:	the dog's running .
INV:	what's happening in the picture ?
CHI:	0 .
CHI:	one boy and two girls and a papa [^ ns] .
CHI:	I can't remember [^ ns] .
CHI:	she splashed [^ ns] .
INV:	tell me one more thing about the picture .
