participant	content
INV:	the cat is stuck up in the tree and then xxx +...
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the story .
INV:	what's happening in the picture ?
CHI:	yeah [^ ns] .
INV:	the little girl is still in her pajamas and then xxx +...
CHI:	them [^ ew:they] [^ epronoun] are blowing bubbles [^ eu] .
CHI:	<&um his &d> [/?] the mom is trying 0to steal the dog [^ ns] .
INV:	okay .
CHI:	<the &si needs to> [/?] the sister needs to go to bed .
CHI:	<&um &t him> [/?] she want [^ ev] the boys 0to [^ emorph] stop
CHI:	no, driving [^ ns] .
INV:	stared ?
INV:	the water is xxx +/.
INV:	what else is happening in this picture ?
INV:	and you finish it .
INV:	okay, he says ssh .
CHI:	yeah [^ ns] .
INV:	tell me one more thing about the story .
INV:	and the bus can't move and then xxx +...
CHI:	him [^ ew:he] [^ epronoun] (.) doesn't wanna <&w> [/?] walk [^ eu]
CHI:	play with the sandbox [^ ns] .
INV:	what's happening in the picture ?
CHI:	&um she needs to (.) clean it up .
CHI:	her dog barks .
CHI:	<&um &h> [/?] the mom's trying 0to [^ emorph] steal the doggy
INV:	the children see the cat .
INV:	the children are trying to wash the dog and then xxx +...
CHI:	yeah [^ ns] .
INV:	now I'll start the start the story .
INV:	tell me anything else about the picture .
INV:	what's happening in the picture ?
INV:	tell me one more thing about the story .
CHI:	the kitty cat 0is [^ ev] sad [^ eu] .
INV:	the children are taking the donuts from the bag and then xxx +...
INV:	and you finish it .
CHI:	&um him [^ ew:he] [^ epronoun] didn't want him to talk [^ eu] .
CHI:	0 .
CHI:	and the bus can't move .
CHI:	&um him [^ ew:he] [^ epronoun] run [^ ew:ran] [^ ev] away .
CHI:	<&hi &do> [/?] the mom's [^ ew:mom] (.) [^ ev] drives [^ earg]
CHI:	&um the mommy and daddy's [^ ew:are] [^ ev] trying to get the doggy
INV:	now I'll start the start the story .
INV:	okay, so I'll start the start the story .
CHI:	she lifted her [^ ns] .
INV:	now I'll start the start the story .
CHI:	him [^ ew:he] [^ epronoun] 0is [^ ev] scared [^ eu] .
CHI:	&um the boy wants to give him [^ ew:his] [^ epronoun] tie <&f> [/?]
INV:	the mom's trying to steal the doggy ?
INV:	and you finish it .
INV:	throwing ?
INV:	what else is happening in this picture ?
INV:	the dog is in front of the bus .
INV:	she wants to get down, okay .
CHI:	she gets dressed .
INV:	what's happening in the picture ?
INV:	and here comes the mom and then xxx +...
CHI:	&um the dog wants to eat it .
INV:	the daddy is hiding a doll behind his back and then xxx +...
INV:	now I'll start the start the story .
CHI:	&um them [^ ew:they] [^ epronoun] are buying food [^ eu] .
INV:	and you finish it .
CHI:	them [^ ew:they] are rollerskating [^ ns] .
CHI:	<&um I don't> [/?] I don't wanna do that one [^ ns] .
INV:	and you finish it .
CHI:	&um the dog is (.) eating his shoe .
CHI:	<&um his his> [/?] I don't wanna do that one [^ ns] .
INV:	now I'll start the start the story .
INV:	okay .
INV:	her dog ?
INV:	to read ?
INV:	grass ?
INV:	what else is happening in this picture ?
INV:	the boys are fighting .
INV:	what's happening in the picture ?
CHI:	<&y> [/?] no, him 0is scared [^ ns] .
INV:	the doll's ?
INV:	and you finish it .
CHI:	<&um the> [/?] the dog <is> [/?] don't [^ ew:doesn't] [^ ev] want
INV:	now I'll start the start the story .
CHI:	<eh &h> [/?] one of 0the [^ emorph] &girls's [^ ev] pushing the
INV:	she runs, okay .
CHI:	<the boys> [/?] the boys are eating a donut .
INV:	wanna put water in there, okay .
CHI:	the boys wanna go and hit [^ emorph] 0det boy [^ eu] .
INV:	walk ?
INV:	what's happening in the picture ?
CHI:	<&h> [/?] the mom want [* m:03s] them 0to stop [^ ns] .
INV:	tell me one more thing about the story .
CHI:	&um him [^ ew:he] [^ epronoun] really wants to crawl [^ eu] .
INV:	now I'll start the start the story .
CHI:	she want [^ ev] to turn it up [^ eu] .
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
CHI:	and his sister didn't want him to fall .
CHI:	his sister's trying <&war> [/?] 0to [^ emorph] tell <him> [/?] him
CHI:	yeah [^ ns] .
INV:	she really wants to get down, okay .
CHI:	the boy's cleaning .
CHI:	the boy is washing <&um &h> [/?] the dog .
CHI:	the mommy's driving [^ ns] .
CHI:	<&h> [/?] the boys are rollerskating [^ ns] .
INV:	tell me one more thing about the story .
INV:	tell me one more thing about the story .
INV:	them are buying food ?
INV:	what else is happening in this picture ?
CHI:	no, she lifted her [^ ns] .
CHI:	she wants to get down .
CHI:	<she needta &bru> [/?] she need [^ ev] to brush her teeth [^ eu] .
INV:	rollerskating ?
INV:	they're putting the donut ?
CHI:	&um she didn't want it to spill [^ ns] .
CHI:	the dog is going out of the grass .
INV:	and you finish it, okay ?
CHI:	no, her wagon [^ ns] .
INV:	the mom what ?
INV:	now I'll start the story .
CHI:	no, dead [^ ns] .
INV:	what's happening in the picture ?
INV:	and you finish it .
CHI:	<&um &h the boys are> [/?] they're picking a donut .
INV:	and you finish it .
INV:	tell me one more thing about the story .
CHI:	no, picking a donut [^ ns] .
INV:	now I'll start the start the story .
INV:	tell me one more thing about the story .
CHI:	she really wants to get down [^ ns] .
INV:	and you finish it .
INV:	him mommy picked it up ?
INV:	what else is happening in this picture ?
INV:	her kitty cat sad ?
CHI:	&um the dog is playing with the dad's shoes .
CHI:	him [^ ew:his] [^ epronoun] mommy picked it up [^ eu] .
INV:	the dog is what ?
INV:	tell me one more thing about the story .
INV:	now I'll start the start the story .
INV:	oh_no, the bubbles spilled and then xxx +...
INV:	now I'll start the start the story .
INV:	out of his dress ?
INV:	him eat the cake, okay .
CHI:	the mom 0is [^ ev] doing [^ elexical] a snowman [^ eu] .
INV:	what else is happening in this picture ?
CHI:	runned [^ ns] .
CHI:	&um she lifted her [% possible omission of “arms”] to the daddy
INV:	now I'll start the start the story .
INV:	what's happening in the picture ?
CHI:	<&um him> [/?] the mommy spilled water .
CHI:	yeah [^ ns] .
INV:	what's happening in the picture ?
CHI:	&um she <&w &d> [/?] runned [^ ew:ran] [^ ev] [^ eu] .
CHI:	yeah [^ ns] .
INV:	tell me one more thing about the story .
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the story .
INV:	they wanna what ?
