participant	content
CHI:	&um he's falling off the chair .
INV:	oh_no, the bubbles spilled .
CHI:	<the dad &uh> [/?] the girls picked apples .
CHI:	and the girl is riding the <<what 0is this> [/?]> [/?] xxx +...
CHI:	the dad said “here you go” .
CHI:	<then he puts> [/?] then he brings the lunch box .
CHI:	<xxx> [<] here .
INV:	what's happening in the picture ?
CHI:	here you go [^ ns] .
INV:	okay .
CHI:	he washes the towel off .
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
CHI:	he's filling up [^ earg] 0with [^ emorph] water [^ eu] .
CHI:	the boy said “I can do it” .
CHI:	and the lights came [^ ew:went] [^ elexical] off [^ eu] .
INV:	just tell me anything else about the picture .
INV:	what's happening in the picture ?
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
INV:	and what's going to happen next ?
CHI:	but that boy is wanting [^ elexical] [^ other] it .
INV:	the children are taking the donuts from the bag .
CHI:	and [^ earg] said “dad give [^ ev] me that” [^ eu] .
CHI:	he's trying to pull it from the other boy .
CHI:	<and the boy> [>] xxx +/.
CHI:	he have [^ ew:has] [^ ev] yellow hair [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	and the cake was melting .
CHI:	all the bubbles came out .
CHI:	only one couch [^ ns] .
CHI:	he said “I'm stuck in the tree” .
INV:	what else is happening in this picture ?
CHI:	“cause [: because] I'm a dog” [^ earg] said [^ eu] .
CHI:	he's making a mad face .
CHI:	shoes on [^ frag] [^ eu] .
INV:	okay .
CHI:	the dog said “you can't get him” .
CHI:	&um he's putting water [^ earg] [^ eu] .
CHI:	he's spilling [^ earg] [^ eu] .
CHI:	he 0is [^ ev] eating Dunkin_donuts [^ eu] .
CHI:	“why are you so mad” ?
INV:	what else is happening in this picture ?
CHI:	and the dad is cooking bread .
INV:	tell me one more thing about the picture .
CHI:	he takes the seatbelt off .
INV:	what else is happening in this picture ?
CHI:	then he <&wan> [/?] tries to get the sand out .
CHI:	“that's mom's” .
CHI:	and the cat said “I will fall when I get down 0from [^ emorph] this
CHI:	dad sees the girl .
CHI:	and the boys picked strawberries .
INV:	let me see .
INV:	<okay> [>] .
CHI:	[^ earg] blowing bubbles [^ eu] .
CHI:	he's skating .
CHI:	here you go [^ ns] .
INV:	and what's going to happen next ?
CHI:	I see [^ earg] putting hats on and shoes on [^ eu] .
INV:	tell me one more thing about the picture .
INV:	what will happen in just a little while ?
CHI:	then the mom looked at the dog .
CHI:	he's on 0a [^ emorph] schoolbus [^ eu] .
INV:	what else is happening in this picture ?
CHI:	and this one fall [^ ev] asleep [^ eu] .
INV:	what else is happening in this picture ?
CHI:	he spilled the water .
INV:	okay .
CHI:	<&um he's &tr> [/?] everything is falling down .
CHI:	he put the seatbelt on .
INV:	and what's going to happen next ?
CHI:	she's playing in <the tree> [/?] the leaf tree .
CHI:	“here's your scarf” .
CHI:	he's yawning [^ eu] .
CHI:	&um the mom drived [^ ew:drove] [^ ev] [^ earg] [^ eu] .
INV:	tell me one more thing about the picture .
INV:	what's happening in the picture ?
INV:	what else is happening in this picture ?
