participant	content
CHI:	where's mommy [^ ns] ?
INV:	<okay> [<] .
CHI:	she's yawning .
INV:	what's happening in this picture ?
CHI:	&um they're washing their dog off .
INV:	tell me one more thing about this picture .
CHI:	the squirrels are running down the tree .
INV:	0 .
INV:	what else is happening in this picture ?
INV:	see the box are falling down .
INV:	<okay> [<] .
CHI:	they're building a snowman [^ ns] .
CHI:	the people are coming to see [^ earg] [^ eu] .
INV:	<okay> [<] .
CHI:	<they're they're> [/?] they both wanna use the shovel [^ ew:bucket]
CHI:	she's the mom .
CHI:	and xxx .
INV:	what is going to happen next ?
CHI:	<there> [/?] she's putting shoes on her hands .
CHI:	they're riding the bus .
INV:	and what else is happening in this picture ?
CHI:	she wants to sit .
INV:	and what is going to happen next ?
INV:	what else is happening in this picture ?
CHI:	&-um the cat is gonna fall out of the tree and get hurt .
CHI:	there's pictures .
CHI:	she's running towards her dad .
CHI:	the dad is gonna take out the bread .
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
INV:	what's happening in the picture ?
CHI:	she's angry at her .
INV:	and what's going to happen next ?
CHI:	because the cat is gonna fall out of the tree .
CHI:	<he> [/?] they're gonna take it from him .
CHI:	<she> [/?] he is afraid he's gonna fall <in> [>] the leafs and bump
CHI:	they are trying to get the dog <home> [>] because [^ ew:but]
CHI:	but she's gonna hafta fall into the sink .
CHI:	it don't wanna xxx rush xxx listen .
CHI:	<xxx> [>] then they said “<dog> [/?] dog, stop that” .
CHI:	they're fighting with a little snowball .
CHI:	<the the the the boy> [/?] all the kids are driving in the car
INV:	what's happening in the picture ?
CHI:	the wagon was kicked out <of the sandbox> [>] .
CHI:	everyone is gonna hide <because> [>] a big family of squirrels'll
CHI:	they're taking the dog for a walk .
INV:	and what is going to happen next ?
CHI:	because they don't have their mommy with them .
CHI:	she's playing in them when she's picking them up .
CHI:	the people know what to do, <brush> [>] off the mess .
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
INV:	okay, the snowman can be better .
CHI:	and the xxx is gonna save them .
CHI:	she doesn't wanna go in her high chair .
INV:	what else is happening in this picture ?
INV:	okay .
CHI:	“or you'll break it” .
CHI:	<he> [/?] he's gonna fall .
CHI:	<xxx> [>] they're building a snowman .
INV:	<okay> [<] .
INV:	okay, what's going to happen next ?
CHI:	the girls [^ ew:girl] [^ emorph] and boy are coming to get him
INV:	what else is happening in this picture ?
CHI:	<and> [/?] &cl xxx +...
INV:	and then what will happen in just a little bit while ?
CHI:	the cookies are <gonna> [/?] gonna &um be in the sink .
INV:	<okay> [<] .
CHI:	but he's still little .
CHI:	because <it's &h not there's &cryo &cra> [/?] someone in back is
INV:	tell me one more thing about this picture .
INV:	what's happening in the picture ?
CHI:	she's gonna fall to the ceiling [^ other] [^ eu] .
INV:	what else is happening in the picture ?
CHI:	&-um she's putting on the hat (.) that she hasta wear .
INV:	and what's going to happen next ?
INV:	what is going to happen next ?
CHI:	that's the daddy .
INV:	what else is happening in this picture ?
INV:	so what is going to happen next ?
CHI:	she's washing him .
CHI:	she is driving .
CHI:	<the> [/?] the water is falling [^ elexical] out of the sink [^ eu]
INV:	just tell me one more thing about the picture .
CHI:	they're gonna trip .
INV:	what's happening in the picture ?
CHI:	the mommy is running towards them and say [^ ev] “boy” boy
CHI:	papa is come [* m:0ing] [^ emorph] to get her doll [^ eu] .
CHI:	<they> [/?] their mom and dad are going to get angry at them <for>
CHI:	he's getting out the scissors .
CHI:	these guys were in the tummies .
CHI:	they're in 0the [^ emorph] grocery store [^ eu] .
INV:	what else is happening in this picture ?
CHI:	0the [^ emorph] people are gonna run after him [^ eu] .
CHI:	they could go for something .
INV:	just tell me anything else about the picture .
INV:	tell me one more thing about this picture .
INV:	and what's going to happen next ?
CHI:	she's shoveling .
CHI:	they're all dressing up .
CHI:	the bags are falling .
INV:	and what's going to happen next ?
CHI:	the dog is can [^ ev] run out of the house [^ eu] .
INV:	tell me one more thing about the picture .
INV:	and what is going to happen next ?
INV:	just tell me one more thing about the picture .
INV:	what is happening in this picture ?
CHI:	the dad is cooking bread .
INV:	what's happening in the picture ?
CHI:	that's the girl .
CHI:	these guys were married .
INV:	<okay> [<] .
INV:	what is happening in the picture ?
INV:	just tell me one more thing about the picture .
CHI:	because she wants to help the boy not fall off .
CHI:	<nr> [/?] .
INV:	<okay> [<] .
CHI:	she's picking up the things .
CHI:	&-um &-um the dog is gonna eat the shoe .
INV:	<okay> [<] .
CHI:	she's falling off the stool <get some> [>] more cookies [^ other]
CHI:	&um the boy was trying to get the dog off .
INV:	what's happening in this picture ?
CHI:	that's it [^ ns] .
CHI:	the water is running out of the sink .
