participant	content
CHI:	but the mommy's not there .
INV:	and here comes the mom .
CHI:	and he brushing her hair [^ eu] .
INV:	tell me one more thing about the picture .
INV:	no, you tell me .
INV:	the dog and the girl have the daddy's shoes .
INV:	<good job> [>] .
INV:	oh_no, what else is happening in this picture ?
CHI:	I don't know [^ ns] .
CHI:	<it> [/?] it wasn't his birthday .
CHI:	boys [% repeated 4x] [^ frag] [^ eu] .
INV:	and what's going to happen next ?
CHI:	<and she's &n> [/?] and she's driving a car .
INV:	what else is happening in this picture ?
INV:	and what's going to happen next ?
CHI:	dad's making the toast for the girls .
INV:	just tell me anything else about the picture .
CHI:	because the little boy wants his scissors .
CHI:	<and> [/?] and she left the cake [^ earg] [^ eu] .
CHI:	the mommy is coming .
INV:	<oh> [<] .
CHI:	do you know what's going to happen next [^ ns] ?
CHI:	I don't know [^ ns] .
CHI:	I don't know [^ ns] .
CHI:	the peoples [^ ew:people] [^ emorph] is [^ ew:are] [^ ev] angry
CHI:	I don't know [^ ns] .
INV:	what else is happening in this picture ?
INV:	the daddy is hiding a doll behind his back .
INV:	tell me one more thing about the picture .
CHI:	<the boy> [/?] the girls and boys are trying to wash the dog .
INV:	what's happening in the picture ?
CHI:	&um the doggy wants to lick stuff .
CHI:	the daddy's looking through [^ ew:in] [^ emorph] the mirror [^ eu]
INV:	the boys are throwing snowballs .
INV:	tell me what else you see in the picture .
CHI:	they're making a snowman .
CHI:	I think we did all the pictures now [^ ns] .
INV:	what's happening in the picture ?
INV:	what will happen in just a little while ?
CHI:	<the puppy's gonna> [<] go roll over .
CHI:	I don't know [^ ns] .
INV:	the children are taking the donuts from the bag .
CHI:	do you know what those <girls> [/?] guys are doing [^ ns] ?
CHI:	the mommy [^ frag] [^ eu] .
INV:	I want you to tell me about it .
INV:	what will happen in just a little while ?
INV:	what else is happening in this picture ?
CHI:	I don't know [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	the mommy still has her shoes on .
CHI:	the <&bre> [/?] bubbles 0are [^ ev] <on their> [/?] on their bread
CHI:	<all of the xxx &uh she's drinking her the &d> [/?] he's driving
CHI:	there's a lot of traffic, see ?
INV:	what will happen in just a little while ?
CHI:	I don't know [^ ns] .
INV:	what will happen in just a little while ?
INV:	and what's going to happen next ?
CHI:	hey, that girl's taking the leafs away .
CHI:	look, <there's &um> [/?] there's too much water .
CHI:	oh, the girl's falling .
CHI:	<can't take> [<] your new toy with you [^ ns] .
CHI:	<and it> [>] xxx to the couch .
INV:	what's happening in the picture ?
INV:	and what's going to happen next ?
INV:	the boy is trying to get the cookies .
INV:	tell me one more thing about the picture .
INV:	what will happen in just a little while ?
CHI:	<&th> [/?] the water's spilling .
INV:	tell me one more thing about the picture .
INV:	tell me one more thing about the picture .
INV:	what else is happening in this picture ?
INV:	just tell me what you see .
CHI:	there [^ ns] ?
CHI:	that's not very nice behavior .
INV:	the boys are fighting .
CHI:	the boys are having [^ elexical] the bucket first [^ other] [^ eu]
CHI:	but she doesn't want them to brush the leafs away .
INV:	what will happen in just a little while ?
INV:	and the bus can't move .
INV:	just tell me anything else about the picture .
INV:	what's going to happen next ?
CHI:	<and that and that> [/?] and the boy might hurt hisself
INV:	what's going to happen next ?
INV:	what else is happening in this picture ?
CHI:	I don't know [^ ns] .
CHI:	they're making a snowman in the snowy, snowy snow .
CHI:	the car's going on [^ ew:in] [^ emorph] the traffic [^ eu] .
INV:	the children are trying to wash the dog .
CHI:	the bubbles [^ ns] .
CHI:	but <he can't &ha get it when he gets it> [/?] he [^ ew:she]
INV:	what else is happening in this picture ?
CHI:	the driver's still driving the bus .
CHI:	he doesn't wanna get washed though .
CHI:	and the boy <in> [/?] in [^ ew:on] [^ emorph] that stool is falling
CHI:	all the boxes are falling down .
CHI:	<it's> [/?] there's a rope .
CHI:	I don't know [^ ns] .
CHI:	<and and> [/?] and no kittycats can be on the other side of the
CHI:	what is it [^ ns] ?
INV:	and what's going to happen next ?
CHI:	and he's raking the leafs .
CHI:	what is it [^ ns] ?
CHI:	they should have said “stop, puppy” .
INV:	what will happen in just a little while ?
INV:	good job .
INV:	what's happening in the picture ?
INV:	just tell me what you see in the picture .
INV:	no, you tell me .
INV:	what else is happening in this picture ?
INV:	what will happen in just a little while ?
INV:	tell me one more thing about the picture .
CHI:	I don't know [^ ns] .
CHI:	yeah, they might get all sandy and stuff .
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
INV:	tell me that again .
CHI:	but <the daddy &shov> [/?] the mommy's shoveling the <&sn> [/?]
CHI:	I don't know [^ ns] .
CHI:	<&th there's the cat there's> [/?] there's some doggy prints .
CHI:	&um daddy's putting bread on the plate [^ eu] .
CHI:	<the the the> [/?] the people are not <&ha> [/?] happy about it .
CHI:	I don't know [^ ns] .
CHI:	the doggy [^ ew:kitty] <is in the> [/?] jumped in the tree [^ eu] .
INV:	tell me one thing .
CHI:	he [^ ew:she] [^ epronoun] can have it when he [^ ew:she]
CHI:	the boy wants his scissors [^ ns] .
INV:	what's happening in the picture ?
CHI:	he's picking up something daddy dropped [^ ns] .
INV:	what's happening in the picture ?
INV:	and what's going to happen next ?
INV:	what's happening in the picture ?
CHI:	oh, I think it's a kittycat .
CHI:	I think I xxx +/.
CHI:	I don't know [^ ns] .
CHI:	can you tell me about it [^ ns] ?
CHI:	I don't know [^ ns] .
CHI:	what is it [^ ns] ?
INV:	what's happening in the picture ?
INV:	and what's going to happen next ?
INV:	what else is happening in this picture ?
CHI:	<and the> [/?] and the waters [^ ew:water] [^ emorph] fell down to
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
CHI:	the little boy has his water .
INV:	what's going to happen next ?
INV:	the dog is in front of the bus .
INV:	what's happening in the picture ?
CHI:	all the donuts 0are [^ ev] coming out of the donut bag [^ eu] .
INV:	just tell me anything else about the picture .
INV:	the cat is stuck up in the tree .
INV:	what's happening in the picture ?
CHI:	no, I don't know [^ ns] .
CHI:	may I pick a sticker now [^ ns] ?
CHI:	the boy knocked the boxes down .
CHI:	<&uh there's a there's> [/?] the people 0are [^ ev] not happy about
INV:	what will happen in just a little while ?
CHI:	he's picking up something the daddy dropped on the ground .
CHI:	the dad's making some toast <for> [/?] for the girls .
INV:	tell me one more thing about the picture .
CHI:	he hasta have poopies to get it [^ ns] .
CHI:	it's in a little box he [^ ew:she] [^ epronoun] can't have [^ eu] .
INV:	tell me one more thing about the picture .
INV:	just tell me anything else about the picture .
INV:	tell me one more thing about the picture .
INV:	and what's going to happen next ?
INV:	tell me that again .
CHI:	and you can't take your new toy with you .
INV:	what's happening in the picture ?
INV:	and what's going to happen next ?
INV:	oh_no, and what's going to happen next ?
CHI:	<he> [/?] he [^ ew:she] [^ epronoun] needs to have ten poopies
CHI:	he <&wi> [/?] will fall down and hurt hisself [^ ew:himself]
CHI:	I don't know [^ ns] .
