participant	content
INV:	<good job> [>] .
CHI:	<and it> [>] xxx to the couch .
CHI:	I don't know [^ ns] .
INV:	oh_no, the dog ate some of the cake .
INV:	the dog is in front of the bus .
INV:	the children see the cat .
INV:	the daddy is hiding a doll behind his back .
INV:	you tell me .
INV:	what's happening in the picture ?
CHI:	I don't know [^ ns] .
CHI:	the mommy is coming .
CHI:	he's picking up something daddy dropped [^ ns] .
INV:	the boys are throwing snowballs .
CHI:	<&th> [/?] they're brushing the leafs .
CHI:	can I put a sticker on this yet [^ ns] ?
CHI:	but she doesn't want them to brush the leafs away .
CHI:	they should have said “stop, puppy” .
INV:	the dog and the girl have the daddy's shoes .
CHI:	&um she's washing the doggy .
INV:	what's happening in the picture ?
INV:	no, you tell me .
CHI:	<he> [/?] he [^ ew:she] [^ epronoun] needs to have ten poopies
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
CHI:	do you know what those <girls> [/?] guys are doing [^ ns] ?
INV:	what's happening in the picture ?
INV:	what else is happening in this picture ?
INV:	and what's going to happen next ?
INV:	what else is happening in this picture ?
INV:	no, you tell me .
INV:	what will happen in just a little while ?
CHI:	<when> [/?] I think the boys are gonna throw some snow to [^ ew:at]
CHI:	the dad's making some toast <for> [/?] for the girls .
