participant	content
INV:	tell me one more thing about the picture .
CHI:	they will [^ modal] fall .
CHI:	they're trying to iceskate in the snow &=laughs .
INV:	the boy is taking his grandma's scissors .
CHI:	the dog is holding a shoe so he can [^ modal] go too .
CHI:	and the other girl is trying to clean xxx +/.
INV:	what else is happening in this picture ?
INV:	what's happening in the picture ?
CHI:	the daddy's getting ready for something .
INV:	<tell me> [<] one more thing about the picture .
CHI:	he's mad .
INV:	can you tell me that again ?
CHI:	<the the mommy> [/?] that [^ ew:those] [^ emorph] people was
CHI:	the dog made all this black .
INV:	what else is happening in this picture ?
CHI:	but the girl dropped her thing .
CHI:	she's gonna wipe it .
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
CHI:	he's standing and watching him <and> [/?] and see [* m:0ing]
INV:	and what's gonna happen next ?
INV:	and what's gonna happen next ?
INV:	and what's going to happen next ?
INV:	and what's going to happen next ?
CHI:	the girl is xxx the leaf pile .
INV:	what else is happening in this picture ?
INV:	and what's going to happen next ?
INV:	tell me one more thing about the picture .
INV:	tell me one more thing about the picture .
INV:	and what's going to happen next ?
CHI:	but it wasn't sposta .
CHI:	the grandma's sitting in the chair .
INV:	what's happening in the picture ?
CHI:	he's trying to drive .
INV:	and what's going to happen next ?
INV:	tell me one more thing about the picture .
INV:	what's happening in the picture ?
CHI:	the doggy <&I &I> [/?] is right there .
CHI:	<but> [/?] he's falling .
CHI:	he's toasting some bread .
CHI:	they're calling him .
INV:	what else is happening in this picture ?
CHI:	the girl's holding her shoes on her hand .
CHI:	the bus is there .
CHI:	she's gonna [^ cat] &uh wipe it all up .
CHI:	she's ready to go night_night .
CHI:	the daddy's shoveling .
CHI:	&uh she spilled [^ ew:poured] [^ elexical] the milk into something
CHI:	<and the girl was> [/?] and the boy is getting ready too .
CHI:	<&h> [/?] he's trying to pour something on him .
INV:	what's gonna happen in just a little while ?
INV:	tell me one more thing about the picture .
CHI:	but he didn't .
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
CHI:	she hadta get hers .
CHI:	<he> [/?] he's being quiet .
INV:	what else is happening in the picture ?
CHI:	they're going in the car .
INV:	tell me one more thing about the picture .
CHI:	he's throwing snowballs .
CHI:	the little boy is raking [^ earg] [^ eu] .
CHI:	and the daddy's raking [^ earg] [^ eu] .
INV:	tell me one more thing about the picture .
INV:	what else is happening in this picture ?
INV:	what's happening in the picture ?
CHI:	he's <&g> [/?] trying to get a cookie .
INV:	what's happening in the picture ?
CHI:	and she's holding her with his hand [^ eu] .
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
