participant	content
CHI:	she's [^ ew:she] [^ ev] is a big girl [^ eu] .
INV:	what's happening in the picture ?
INV:	what else is happening in this picture ?
INV:	oh_no, the bubbles spilled .
INV:	what's going to happen next ?
CHI:	he ran in the mud .
INV:	tell me one more thing about the picture .
CHI:	she get [^ ev] bubbles [^ eu] .
CHI:	and she's popping the bubbles [^ eu] .
INV:	let's look at this one .
CHI:	they're riding a bus .
INV:	what else is happening in this picture ?
CHI:	the dog is going in a bus .
INV:	the dog is going in a bus .
INV:	and what's going to happen next ?
CHI:	<they're &um they're> [/?] they're standing the dogs [^ ew:dog]
INV:	they're what ?
CHI:	they're standing the dogs now [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	the bus is leaving without them .
INV:	what's happening in the picture ?
INV:	just tell me anything you see in the picture .
CHI:	<I &s> [/?] I see a baby .
CHI:	<she> [/?] she is coloring .
CHI:	and daddy is standing .
INV:	what else is happening in this picture ?
CHI:	he is cutting [^ earg] [^ eu] .
INV:	so he is cutting .
INV:	and what's going to happen next ?
INV:	tell me one more thing about the picture .
CHI:	the light is shining .
INV:	what's happening in the picture ?
CHI:	he's falling .
INV:	what else is happening in this picture ?
CHI:	she's getting a plate .
INV:	the boy is trying to get the cookies .
INV:	and what's going to happen next ?
CHI:	the water's falling all the way <on the on the> [/?] on the floor .
INV:	tell me one more thing about the picture .
CHI:	the pig is outside in the mud .
