participant	content
INV:	take your hand out of your mouth so I can understand you .
INV:	okay, tell me one more thing about the story .
INV:	and then what happens in the story ?
INV:	now, I'll start the story .
CHI:	and they can't because they're putting it in there .
INV:	the children see the cat .
INV:	very good .
INV:	that was a really good story .
INV:	now I'll start the start the story .
CHI:	can't do it [^ ns] .
CHI:	&um he's putting his hands in that .
CHI:	<and and> [/?] and they want it .
INV:	and you finish it .
CHI:	and she's clean .
INV:	what else is happening in the picture ?
CHI:	I think that he has pimples over his face [^ ns] .
INV:	good job .
CHI:	right yeah [^ ns] .
CHI:	he's dirty .
CHI:	&um there's kids there .
INV:	and tell me one more thing about the story .
CHI:	can't do this [^ ns] .
CHI:	&um &um she's sad because <&sh> [/?] he's hiding <her &pr her> [/?]
INV:	now I'll start the start the story .
INV:	okay, good job .
INV:	what is happening in the picture ?
INV:	what is happening in the picture ?
INV:	okay good job &=laughs .
INV:	good job .
CHI:	uhhuh [^ ns] .
INV:	the boy knocked the boxes off the shelf and then xxx +...
INV:	good .
CHI:	and she wants to do it .
INV:	they're pulling, very good .
CHI:	she's pushing [^ earg] [^ eu] .
INV:	the boys are fighting .
CHI:	her shoes are wet &um &um from the sink .
CHI:	I can't do it [^ ns] .
CHI:	they're playing .
CHI:	<a house and a a house came> [/?] a house is there .
INV:	yes you can, look .
CHI:	<and the and this> [/?] and that guy doesn't let [^ earg] [^ eu] .
INV:	and you finish it .
INV:	then he fell again ?
CHI:	&um he's trying to get on this .
INV:	and the bus can't move .
INV:	she's sleeping .
INV:	very good .
INV:	and you finish it .
INV:	now I'll start the start the story .
INV:	she's shoveling snow, very good .
INV:	he's so mean, okay very good .
CHI:	he's running .
INV:	what else is happening in the picture ?
INV:	can you try ?
INV:	it is, okay .
CHI:	&um the lights is [^ ew:are] [^ ev] on [^ eu] .
INV:	the dog is in front of the bus .
INV:	I think you can .
CHI:	&um he's looking in 0the [^ emorph] mirror [^ eu] .
INV:	what else is happening in the picture ?
INV:	he's falling on the chair .
INV:	and tell me one more thing about the story .
CHI:	and <she cooks> [/?] she burns herself .
INV:	what is happening in the picture ?
INV:	and you finish it .
INV:	very good .
INV:	now I'll start the start the story .
INV:	they can't, very good .
CHI:	<and &th> [/?] and they can't .
INV:	oh_no, the dog ate some of the cake and then xxx +...
CHI:	<&um he's gonna &f> [/?] he's falling on [^ ew:off] [^ emorph] the
CHI:	they're blowing bubbles .
CHI:	and he wants to open the drawers .
CHI:	&um that's wheeling [% CHI pointing at wagon] [^ elexical] [^ eu] .
INV:	wagon can't move ?
INV:	and what else is happening in the picture ?
INV:	okay, tell me one more thing about the story .
INV:	look, just tell me xxx +/.
INV:	and then what happens in the story ?
CHI:	cause [: because] they can't wash <&uh the> [/?] that <with the>
INV:	very good .
INV:	he's catching her .
INV:	that does look like chocolate (.) because it's brown .
CHI:	and then [% CHI makes raspberry noise] <on the> [/?] off the tree
INV:	they can't wash that with the dog, very good .
CHI:	and she doesn't want him to .
INV:	okay, and tell me one more thing about the story .
CHI:	&um she's pouring &um that <in the> [/?] in the bowl .
CHI:	that's funny [^ ns] .
CHI:	<it> [/?] it's too much water .
CHI:	<and> [/?] and it almost broke .
INV:	okay, tell me something else about the picture .
CHI:	&um they're raking [^ earg] [^ eu] .
CHI:	can't do it [^ ns] .
CHI:	&um (.) &um he's outside on the tree .
CHI:	&um that girl wants to open the drawer .
CHI:	I can't do it [^ ns] .
INV:	now I'll start the start the story .
INV:	and she's clean .
INV:	now I'll start the start the story .
CHI:	I can't do it [^ ns] .
CHI:	then the birds came .
INV:	look, they're throwing snowballs .
INV:	now I'll start the start the story .
INV:	what else is happening in the picture ?
CHI:	can't do it [^ ns] .
INV:	and what else is happening in the picture ?
INV:	and you finish it .
INV:	very good !
CHI:	her shoes are dirty [^ ns] .
INV:	okay, tell me one more thing about the story .
INV:	the dog is under the couch .
CHI:	<the> [/?] the back of the car cannot really move .
CHI:	and there's a kitty cat .
INV:	and what else is happening xxx +/.
INV:	and here comes the mom and then xxx +...
CHI:	and it's climbing up all 0the [^ emorph] way [^ eu] .
INV:	very good &=laughs .
CHI:	she can't wake up .
INV:	the dog and the girl have the daddy's shoes and then xxx +...
CHI:	I can't [^ ns] .
CHI:	no [^ ns] .
CHI:	<she's> [/?] she's putting the matzo in the soup .
INV:	she's putting the matzo in the soup .
INV:	he wants it back .
INV:	what is happening in the picture ?
INV:	the little girl is still in her pajamas and then xxx +...
CHI:	and he 0is [^ ev] trying to get out [^ ew:down] [^ emorph] [^ eu] .
INV:	and tell me one more thing about the story .
INV:	and they're spilling, very good .
CHI:	I can't [^ ns] .
INV:	he's running .
INV:	what is happening in the picture ?
INV:	what else is happening in the picture ?
CHI:	and they're pulling the dog .
CHI:	<and> [/?] and they're grabbing it .
INV:	and what else is happening in the picture ?
INV:	and you finish it .
INV:	I think you can .
INV:	what is happening in the picture ?
INV:	and you finish it .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	okay, tell me one more thing about the story .
CHI:	can't do it [^ ns] .
CHI:	<she's she> [/?] he's catching her .
INV:	I think you can .
INV:	and she doesn't want him to .
INV:	very good .
INV:	the dog is in front of the bus .
CHI:	&um her shoes are dirty .
CHI:	and she wants to do it [^ ns] .
CHI:	<he's> [/?] he's in the leafs .
CHI:	<&um she's> [/?] she's full of water [^ other] [^ eu] .
INV:	the children are trying to wash the dog and then xxx +...
INV:	but I think it's cereal .
CHI:	and he can't [^ ns] .
INV:	he's dirty, very good .
CHI:	<&um he has> [/?] they have pimples all over <her his> [/?] their
CHI:	&um she's taking [^ earg] [^ eu] .
INV:	and you finish it .
INV:	and you finish it .
CHI:	can't do it [^ ns] .
INV:	what is happening in the picture ?
INV:	they're blowing bubbles, very good .
CHI:	wagon can't move [^ ns] .
INV:	he fell .
CHI:	and they don't want them on .
INV:	okay, tell me one more thing about the story .
INV:	she burns herself ?
INV:	came the birds, very good .
INV:	and you finish it .
INV:	the back of the bus cannot move, very good .
CHI:	&um that's driving away [% CHI makes vehicle noise “vroom_vroom”]
CHI:	they're playing [^ ns] .
INV:	and you finish it .
CHI:	&um he's on the tree [^ ns] .
CHI:	okay [^ ns] .
INV:	the cat is stuck up in the tree and then xxx +...
INV:	the boys are throwing snowballs and then xxx +...
INV:	now, I'll start the story .
INV:	and then what happens in the story ?
INV:	the shovel's going in the sand, very good .
INV:	and what ?
CHI:	and it's gonna go in his way .
INV:	very good .
INV:	good job .
CHI:	they're running away .
CHI:	I can't do it [^ ns] .
INV:	he's putting his hands in there .
CHI:	&um she's building a snowman .
INV:	they're playing, very good .
CHI:	she's shoveling <snow> [>] .
INV:	and then what happens in the story ?
CHI:	and it's not working .
INV:	very good .
CHI:	<and &b> [/?] and these kids and the dog wanna look .
CHI:	and he's trying to put it on the plate .
CHI:	and they're spilling [^ ns] .
INV:	the boy is trying to get the cookies .
INV:	then what happens in the story ?
CHI:	<and and they're> [/?] and they're spilling [^ earg] [^ eu] .
INV:	and what else is happening in the picture ?
INV:	look, just tell something about the picture .
INV:	and what else is happening in the picture ?
CHI:	and he fell .
CHI:	<and she was> [/?] and then she was trying to <&s> [/?] sweep the
INV:	can you try ?
CHI:	they're very mean because they want that .
INV:	what's happening in the picture ?
INV:	she's full of water .
CHI:	I can't [^ ns] .
INV:	and you finish it .
INV:	oh_no, the bubbles spilled and then xxx +...
INV:	what is happening in the picture ?
INV:	and the bus can't move and then xxx +...
CHI:	<and> [/?] and it's rolling away .
CHI:	he's putting <the> [/?] the matzo in the box .
INV:	what is happening in the picture ?
INV:	she's sleeping, very good .
INV:	what ?
CHI:	<so> [/?] so they're so mean .
CHI:	that looks like chocolate .
INV:	tell me something else about the picture .
INV:	what is happening in the picture ?
CHI:	&um this &um that girl wants to put the shoes right there .
INV:	the bubbles spilled .
INV:	that's wheeling ?
INV:	oh_no and tell me one more thing about the story .
INV:	can you try ?
CHI:	can't do it [^ ns] .
CHI:	yeah [^ ns] .
INV:	they're running away, very good .
INV:	look, the daddy's hiding a doll behind his back .
INV:	it is funny .
CHI:	and then he fell again .
CHI:	and then poomf@c out he went .
CHI:	can't do it [^ ns] .
CHI:	they're fall [* m:0ing] [^ emorph] &=noise:raspberry [^ eu] .
INV:	<she's> [<] xxx +/.
INV:	he's in the leaves, very good .
INV:	what's happening in the picture ?
CHI:	and the dog is under the couch .
INV:	they raked the leaves into a big pile and then xxx +...
CHI:	can't do it [^ ns] .
CHI:	&um she's sweeping <the &um> [/?] the floor and walking the birds .
INV:	very good .
INV:	now I'll start the start the story .
INV:	and he didn't give it to him ?
CHI:	and he's so mean .
INV:	trying to wash it with this .
INV:	what is happening in the picture ?
INV:	and you finish it .
CHI:	<and> [/?] and that guy <&ca> [/?] doesn't let her .
INV:	the children are taking the donuts from the bag and then xxx +...
INV:	he's so mean ?
CHI:	<&um this> [/?] and this 0is [^ ev] a tree [^ eu] .
INV:	good job .
INV:	he's hiding her girl .
CHI:	and they wanna walk there .
CHI:	but the dog <he's> [/?] is eating it .
INV:	tell me one more thing about the story .
INV:	and tell me one more thing about the story .
CHI:	<and she's and> [/?] and she's sleeping .
CHI:	&um he's on the tree .
CHI:	no [^ ns] .
CHI:	no [^ ns] .
CHI:	<they &c> [/?] they can not come out .
INV:	and tell me one more thing about the story .
INV:	good job .
INV:	he's hiding her girl and then xxx +...
INV:	good job .
INV:	the boy is trying to get the cookies and then xxx +...
