participant	content
CHI:	the bread is falling all over .
INV:	what else is happening in the picture ?
INV:	look, the boys are fighting .
INV:	tell me one more thing about the picture .
CHI:	he's spilling the wagon [^ other] [^ eu] .
CHI:	<thee that (.) are not> [/?] that girl is not playing with a ball .
CHI:	and xxx blue .
CHI:	they got her teddybear .
CHI:	the tree is standing still up [^ other] [^ eu] .
INV:	can you say that again ?
INV:	what else is happening in the picture ?
CHI:	[^ earg] pulling the dog <on the bus> [/?] on the road [^ eu] .
INV:	and what's going to happen next ?
INV:	and what's going to happen next ?
INV:	tell me one more thing about the picture .
INV:	what's happening in the picture ?
CHI:	<and the squirrel and the leafs> [>] xxx +/.
CHI:	and the bubbles went out on the girl [^ eu] .
INV:	and what is going to happen next ?
INV:	okay, just say one thing at a time, okay ?
INV:	what's happening in the picture ?
CHI:	&um the car is moving .
INV:	can you look at this picture ?
