participant	content
CHI:	she take a walk a doggy [^ ns] .
CHI:	her pocketbook [^ frag] [^ eu] .
INV:	just tell something about <the picture> [>] .
INV:	now I'll start the start the story .
INV:	okay good job .
INV:	and you finish it .
CHI:	yes [^ ns] .
CHI:	I no see it [^ ns] .
CHI:	they went to xxx .
CHI:	in a floor [^ frag] [^ eu] .
CHI:	yes [^ ns] .
INV:	okay, good job .
INV:	she can't ?
INV:	what did you say ?
INV:	bubbles, okay good .
INV:	the boy knocked the boxes off the shelf and then xxx +...
INV:	what else is happening in this picture ?
INV:	what is happening in the picture ?
CHI:	she's trip [* m:0ing] [^ elexical] [^ emorph] back in the tree
CHI:	stories [^ ns] .
INV:	good job .
CHI:	yes [^ ns] .
CHI:	she's opening the door .
INV:	what is happening in the picture ?
CHI:	bubbles [^ ns] .
CHI:	she's [^ ew:she] [^ ev] can't reach it [^ eu] .
INV:	okay, good .
INV:	you can't reach it ?
INV:	and tell me one more thing about the story .
CHI:	she's yucky .
INV:	what else is happening in the picture ?
INV:	that one what ?
INV:	what else is happening in this picture ?
INV:	the boy is taking his grandma's scissors and then xxx +...
INV:	okay good job .
CHI:	in a floor and the baby [^ frag] [^ eu] .
CHI:	she's take [* m:0ing] [^ emorph] a walk a [^ emorph] Scooby [^ eu]
INV:	she what the doggy ?
CHI:	she's in the stories .
INV:	look, look at what the boys are doing .
INV:	good job .
INV:	tell me one more thing about the story .
INV:	what else is happening in the picture ?
INV:	hopped back in the tree ?
INV:	okay good .
INV:	what ?
INV:	and tell me one more thing about the story .
INV:	okay .
CHI:	yes [^ ns] .
INV:	she's all what ?
CHI:	okay [^ ns] .
INV:	the dog is in front of the bus and the bus can't move .
CHI:	yeah [^ ns] .
INV:	and goes night_night ?
CHI:	<&um she> [/?] she spill [^ ev] [^ earg] on the floor [^ eu] .
CHI:	mommy's all_done .
INV:	what ?
INV:	okay, tell me something about the picture here .
CHI:	the dog's moving into schoolbus [^ ns] .
INV:	and what else is happening in this picture ?
INV:	good okay and can you tell me one more thing about the story .
INV:	alright good job .
INV:	this is the last one .
CHI:	in the backpack [^ ns] .
CHI:	0the [^ emorph] baby's all_done to get <&ba> [/?] back home
CHI:	&um she's walking [^ ns] .
CHI:	<&um the girls> [/?] the girls, they see 0the [^ emorph] cat [^ eu]
CHI:	<spilled> [/?] but [^ ew] [^ emorph] they spilled .
CHI:	[^ earg] stand up [^ eu] .
INV:	the bucket goes in the house ?
CHI:	<&h> [/?] he can't reach that .
INV:	and you finish it .
INV:	very good stories .
INV:	and tell me one more thing about the story .
INV:	okay good .
INV:	she what ?
CHI:	this one [^ ns] .
INV:	the children see the cat .
CHI:	yes [^ ns] .
CHI:	they get bad .
INV:	what about a bag ?
CHI:	<xxx> [<] .
CHI:	the girl xxx .
CHI:	right there [^ ns] .
CHI:	&um .
CHI:	yeah [^ ns] .
INV:	and here comes mommy .
INV:	what ?
CHI:	and the bubble xxx .
CHI:	yes [^ ns] .
CHI:	in the book [^ ns] .
INV:	now I'm gonna start the start the story .
INV:	up the steps ?
CHI:	&um the dog is putting daddy's shoes [^ earg] [^ eu] .
CHI:	she stand up [^ ns] .
INV:	alright good and tell me one more thing about the story .
INV:	okay .
CHI:	she's all clean [^ ns] .
INV:	now I'll start the start the story .
INV:	okay, good .
CHI:	she's all clean [^ ns] .
INV:	this one what in the tree ?
INV:	the girl is what in the leaf ?
INV:	okay good job .
INV:	she goes in the house ?
CHI:	this one [^ ns] .
CHI:	okay [^ ns] .
INV:	grandma ?
CHI:	okay [^ ns] .
INV:	the little girl is still in her pajamas and then xxx +...
CHI:	yes [^ ns] .
INV:	what is happening in the picture ?
INV:	okay good job .
INV:	and you finish it .
INV:	okay good .
INV:	she get down, okay good job .
CHI:	no, in the sink [^ ns] .
INV:	in the backpack ?
INV:	okay .
INV:	this one xxx +...
INV:	and you finish it .
INV:	okay good .
CHI:	yes [^ ns] .
CHI:	she xxx back in sky .
INV:	the water is spilling all over the floor and then xxx +...
INV:	now I'll start the start the story .
INV:	she's all clean ?
CHI:	yes [^ ns] .
INV:	tell me anything else about the picture .
INV:	she's all what ?
INV:	okay good .
INV:	she jumped into a tree ?
INV:	in the bucket .
CHI:	yeah [^ ns] .
INV:	look, what are they doing ?
INV:	okay alright and what else is happening in this picture ?
INV:	good job .
INV:	take a walk for the school bus ?
INV:	and you finish it .
INV:	and you finish it .
CHI:	yeah [^ ns] .
CHI:	yeah [^ ns] .
INV:	what else is happening in this picture ?
CHI:	right there [^ ns] .
CHI:	okay [^ ns] .
INV:	okay, now I'll start the start the story .
INV:	now I'll start the start the story .
CHI:	a kid jumped into 0the [^ emorph] tree [^ eu] .
INV:	a backpack ?
INV:	he can't reach it, good job .
INV:	and what else is happening in this picture ?
INV:	let's look at the picture, .
INV:	alright good .
INV:	and you finish it .
INV:	<she's in the car> [>] .
INV:	what is happening in the picture ?
INV:	in the back there ?
CHI:	yes [^ ns] .
INV:	good job .
CHI:	yes [^ ns] .
INV:	what is happening in this picture ?
INV:	what else is happening in this picture ?
CHI:	she's all clean .
INV:	the baby's crying .
INV:	okay, good job .
CHI:	girl and doggy [^ ns] .
CHI:	&um this one [^ ns] .
INV:	alright good .
CHI:	okay [^ ns] .
INV:	what is happening in the picture ?
INV:	and tell me one more thing about the story .
INV:	a pocketbook ?
INV:	now I'll start the start the story .
CHI:	&um this one happen [^ ev] in the trees [^ eu] .
CHI:	stand up [^ ns] .
CHI:	they 0are [^ ev] sitting in [^ ew:on] [^ emorph] 0the [^ emorph]
INV:	they went to what ?
CHI:	okay [^ ns] .
CHI:	okay [^ ns] .
INV:	what is happening in the picture ?
INV:	spilled ?
INV:	okay good .
CHI:	she's [^ ew:she] [^ ev] fell on a sandcastle [^ eu] .
INV:	the dog moving ?
INV:	what is happening in the picture ?
CHI:	<she's finish> [/?] 0the [^ emorph] dog is finish [* m:0ed]
INV:	yes, there is a girl and a doggy .
INV:	and you finish it .
INV:	alright good .
CHI:	the girl's fun in the shoes [^ other] [^ eu] .
CHI:	no no, <the baby fill the> [/?] she's go to house [^ ns] .
CHI:	right there [^ earg] spilled in [^ ew:on] [^ emorph] the bread
CHI:	mommy's to get in the house for in the cage to go xxx to get out .
INV:	what about the snowman ?
CHI:	yeah [^ ns] .
INV:	she xxx +...
INV:	what ?
INV:	go to the house and get in the cage ?
INV:	okay, what did the daddy do ?
INV:	where do you see a pocketbook ?
INV:	now I'll start the start the story .
CHI:	yeah [^ ns] .
INV:	what's happening in the picture ?
INV:	okay good job and what else is happening in the picture ?
CHI:	good [^ ns] .
INV:	okay good and tell me one more thing about the story .
CHI:	and <it &ho> [/?] it hoppid [: hopped] [*] back in the tree .
INV:	alright, that's very good .
CHI:	ducking [^ ns] .
INV:	and tell me one more thing about the story .
INV:	oh_no, the doggy ate some of the cake and then xxx +...
INV:	she fell in the leaf ?
CHI:	&um in the back there [^ frag] [^ eu] .
INV:	she's walking, very good job .
CHI:	yes [^ ns] .
CHI:	the girls <&d> [/?] move it in 0the [^ emorph] schoolbus [^ eu] .
INV:	and tell me one more thing about the story .
CHI:	she's hop [* m:0ing] [^ emorph] into a tree [^ eu] .
CHI:	she's blowing 0out [^ emorph] the candle [^ eu] .
CHI:	she's all clean .
CHI:	he can't reach it [^ ns] .
CHI:	she's back get [^ other] the house 0and [^ emorph] get it in the
INV:	take a walk ?
CHI:	yeah [^ ns] .
INV:	and the donut, alright good .
CHI:	yeah [^ ns] .
CHI:	right there [^ ns] .
INV:	and tell me one more thing about the story .
INV:	she what ?
INV:	stories ?
INV:	and tell me one more thing about the story .
INV:	oh_no, the bubbles spilled and then xxx +...
CHI:	she throw [^ ev] it in [^ ew:at] [^ emorph] the snowman [^ eu] .
INV:	and you finish it .
CHI:	her pocketbook [^ ns] .
INV:	it's all clean ?
INV:	and you finish it .
CHI:	the baby [^ ns] .
CHI:	she's all clean [^ ns] .
CHI:	she's can't reach it [^ ns] .
INV:	now I'll start the start the story .
INV:	and you finish it .
CHI:	she's xxx in the window .
CHI:	but [^ emorph] she's all wet [^ eu] .
CHI:	and the dog [^ frag] [^ eu] .
INV:	what's happening in the picture ?
CHI:	she fell there .
INV:	alright good job .
CHI:	thanks [^ ns] .
CHI:	in the book [^ frag] [^ eu] .
CHI:	and the girl's felling [: falling] [*] in the leaf [* m:0s]
INV:	alright, good job .
CHI:	she's all <clean> [>] xxx to all the house and <&g> [/?] get him a
INV:	they raked the leaves into a big pile and then xxx +...
CHI:	here comes mommy .
INV:	they're making a snowman ?
INV:	what's happening in the picture ?
INV:	I don't know what you said .
INV:	the daddy what ?
CHI:	take a <&f> [/?] walk [^ ns] .
INV:	now I'll start the start the story .
INV:	he can't reach that ?
INV:	what is happening in the picture ?
CHI:	it xxx +/.
INV:	what else is happening in this picture ?
CHI:	the girl still went to shave .
CHI:	okay [^ ns] .
CHI:	yes [^ ns] .
INV:	the girls see the cat ?
CHI:	yes [^ ns] .
INV:	what about the mommy ?
INV:	what is happening in the picture ?
CHI:	<she's &um> [/?] she's in the car .
CHI:	she's run [* m:0ing] [^ emorph] in 0the [^ emorph] schoolbus [^ eu]
INV:	that's right, good .
INV:	okay good job .
CHI:	she's all wet [^ ns] .
INV:	dog finished eating the cake ?
INV:	<right> [/?] spilled in the bread ?
CHI:	and she's crying .
INV:	she's really yucky ?
