participant	content
INV:	the boy knocked the boxes off the shelf .
CHI:	the mommy say [^ ev] no [^ eu] .
CHI:	and then her daddy say [^ ev] “I got a pre(sent) for you for you
INV:	wait wait wait .
CHI:	the girl 0is [^ ev] trying to xxx with her best friend Toby because
INV:	okay .
CHI:	the mommy's driving the car <because because: um: uh: &um &um &um
CHI:	<her the> [/?] the sisters [^ ew:sister] [^ emorph] is really <tire
INV:	what's happening in the picture ?
INV:	the dog is in front of the bus .
INV:	say that again .
CHI:	the cat is up on a tree .
INV:	what's happening in the picture ?
CHI:	and the cat is so sad .
INV:	and the dog ran away .
CHI:	and then the girl xxx +/.
INV:	what's happening in the picture ?
INV:	say that again .
CHI:	the girl is sharing .
INV:	what's happening in the picture ?
CHI:	and he's trying to rake [^ earg] [^ eu] .
CHI:	and then the bus again [^ frag] [^ eu] .
CHI:	<he> [/?] he's a rock .
INV:	what's happening in the picture ?
INV:	what's happ(ening) xxx +/.
INV:	they rake the leaves into a big pile .
INV:	what else is happening in this picture ?
INV:	look the boys are fighting .
CHI:	and then the girl has <stuff> [/?] he's [^ ew:his] [^ epronoun]
CHI:	and then them [^ ew:they] [^ epronoun] is [^ ew:are] [^ ev] making
CHI:	<and these> [/?] and the girl is making a snowman .
CHI:	her [^ ew:she] [^ epronoun] is trying to think [^ eu] .
INV:	what is going to happen next ?
INV:	what ?
INV:	<okay> [<] .
INV:	what is going to happen next ?
INV:	what else is happening in this picture ?
INV:	what is going to happen next ?
CHI:	they're starting to spill .
CHI:	&um the girl's all wet <because [^ ew]> [>] [^ econj] [^ other]
CHI:	the daddy say [^ ev] ssh [^ eu] .
CHI:	because [^ econj] [^ other] <&h> [/?] her's [: she's] [* s:r:gc]
CHI:	the leafs try and fall down .
CHI:	he is really shoveling .
CHI:	<he> [/?] the boy 0is [^ ev] falling down [^ eu] .
INV:	what is going to happen next ?
CHI:	the girl want [* m:03s] her cat [^ ns] .
INV:	okay, good .
CHI:	the boy shoots the cats [^ ew:cat] [^ emorph] [^ eu] .
INV:	what's happening in the picture ?
CHI:	<he has> [/?] he find [^ ev] heez [: his] [* p] sister and heez
INV:	okay, just tell me one thing, okay ?
CHI:	<they're is really trying to> [/?] they're [^ ew:they] is
INV:	tell me one more thing about the story .
CHI:	and then her [^ ew:she] [^ epronoun] run [^ ev] to her daddy [^ eu]
CHI:	the mommy put some milk in here <and the> [/?] because she's trying
INV:	what else is happening in this picture ?
CHI:	<and> [/?] and xxx +/.
CHI:	the girl's sharing it <for> [>] [^ ew:with] [^ emorph] he's
INV:	tell me one more thing about this picture .
INV:	tell me one more thing about the picture .
INV:	and the cat is stuck in a tree .
CHI:	but these are on the bucket .
INV:	oh_no, the bubbles spilled .
CHI:	<they &dro the the> [/?] the doggy tries 0to [^ emorph] eat the
CHI:	the mommy's driving .
CHI:	and <then> [/?] then the girl, her [^ ew:she] [^ epronoun] want
CHI:	the girl wants her cat .
CHI:	and the boy is making a &um snowman .
INV:	and here comes the mom .
CHI:	then the boy 0is [^ ev] trying to pull this into the box [^ eu] .
INV:	say that again .
CHI:	and the girl <and the and the> [/?] and the boy, they're making a
CHI:	and the boy's crying .
CHI:	<uh: the> [/?] the girl's sharing the donut to [^ ew:with]
CHI:	the daddy 0is [^ ev] trying 0to [^ emorph] put some toast in there
CHI:	her [^ ew:she] [^ epronoun] 0is [^ ev] tired &=yawns [^ eu] .
CHI:	there's a house to xxx because the xxx .
CHI:	<&th &th &th the xxx> [/?] the bus try [^ ev] 0to [^ emorph] hurt
CHI:	and <mommy> [/?] the mommy xxx +/.
CHI:	because <the> [/?] the boy 0is [^ ev] trying 0to [^ emorph] wash
CHI:	<and they're> [/?] and these 0are [^ ev] their shovels [^ eu] .
CHI:	“there's a bus” .
INV:	the girl trying to what ?
INV:	it xxx +...
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the story .
INV:	the what ?
INV:	the girl wants her cat .
INV:	what is going to happen next ?
INV:	what else is happening in this picture ?
CHI:	because he likes squirrels and say [^ ev] woof_woof [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	and then they're not sharing the bucket .
CHI:	<he's trying> [<] 0to [^ emorph] cut [^ earg] on the floor [^ eu] .
INV:	what's happening in the picture ?
CHI:	and then the cat's so sad [^ ns] .
INV:	<okay> [<] .
CHI:	spilling all ov(er) the place [^ ns] .
CHI:	<&uh the the girl's blowing bubbles because them [^ ew:they]
CHI:	<the the the> [/?] the daddy put the doll <in> [/?] on his back
INV:	what's happening in the picture ?
CHI:	and xxx +/.
INV:	<okay> [<] .
CHI:	so he 0is [^ ev] shoveling the snow because <there &th> [/?] then
INV:	oh wait wait, I cannot write it all down .
INV:	what else is happening in this picture ?
INV:	look, the little girl is still in her pajamas .
INV:	what is going to happen next ?
CHI:	but he is really driving [^ earg] [^ eu] .
CHI:	<and> [/?] her [^ ew:she] [^ epronoun] is <up in> [/?] up in the
CHI:	<the &d> [/?] the dog say [^ ev] woof to <xxx &th &th> [/?] the
CHI:	the girl xxx +/.
CHI:	and xxx bucket .
INV:	the dad trying to look in the mirror what ?
CHI:	&uh the girl say [^ ev] “dada” [^ eu] .
CHI:	the daddy xxx +/.
INV:	tell me one more thing about the picture .
CHI:	<&um that> [/?] he is shoveling [^ earg] [^ eu] .
INV:	the dog ate some of the cake .
INV:	wait .
INV:	<good job> [<] .
INV:	<okay> [>] just tell me one thing okay .
INV:	the boy knocked the boxes off the shelf .
CHI:	the girl say [^ ev] “hi” <to xxx &da> [/?] for [^ ew:to] [^ emorph]
CHI:	the girl 0is [^ ev] trying 0to [^ emorph] get some vegetables
CHI:	and he want [* m:03s] [^ ev] it second [^ eu] .
INV:	good job .
INV:	what is going to happen next ?
INV:	what is going to happen next ?
