participant	content
CHI:	and her [^ ew:she] [^ epronoun] is driving [^ eu] .
CHI:	they 0are [^ ev] gonna get hurt [^ eu] .
CHI:	they're falling down .
CHI:	her [^ ew:she] [^ epronoun] 0is [^ ev] happy [^ eu] .
CHI:	a birthday cake is breaking [^ elexical] [^ eu] .
CHI:	that guy put a mask on [^ ns] .
INV:	a cat in trouble, okay .
INV:	say that again .
INV:	just tell me anything you see in the picture .
CHI:	&um they have safetybelt [* MOT:0s] [^ emorph] on [^ eu] .
CHI:	a doggy 0is [^ ev] gonna get hurt [^ eu] .
CHI:	scared [^ ns] .
INV:	the children are taking the donuts out of the bag .
CHI:	a firefighter 0is gonna come [^ ns] .
CHI:	a [^ ew:the] [^ emorph] water 0is [^ ev] coming out of 0the
CHI:	he try [^ ev] 0to [^ emorph] catch them [^ eu] .
CHI:	it make [^ ev] footprints [^ eu] .
CHI:	he got a <&coo> [/?] cookie .
INV:	what else is happening in this picture ?
INV:	the children are trying to wash the dog .
INV:	what else is happening in this picture ?
INV:	it's what ?
CHI:	her [^ ew:she] [^ epronoun] 0is [^ ev] sliding in them [^ eu] .
INV:	what else is happening in this picture ?
INV:	what's happening in the picture ?
