participant	content
INV:	what's happening in the picture ?
CHI:	the girl say [^ ev] “hi” <to xxx &da> [/?] for [^ ew:to] [^ emorph]
CHI:	and then the bus again [^ frag] [^ eu] .
CHI:	her [^ ew:she] [^ epronoun] 0is [^ ev] tired &=yawns [^ eu] .
CHI:	and then them [^ ew:they] [^ epronoun] is [^ ew:are] [^ ev] making
CHI:	<&um that> [/?] he is shoveling [^ earg] [^ eu] .
INV:	what ?
CHI:	the daddy say [^ ev] ssh [^ eu] .
CHI:	and xxx +/.
CHI:	and he's trying to rake [^ earg] [^ eu] .
INV:	wait wait .
INV:	look the boys are fighting .
INV:	what is going to happen next ?
INV:	what is going to happen next ?
INV:	the boy knocked the boxes off the shelf .
CHI:	<and> [/?] and xxx +/.
INV:	<good job> [>] .
CHI:	because the boy's old .
CHI:	the dog eat [^ ev] it because <these these> [/?] this girl and this
INV:	the girl has what ?
INV:	what is going to happen next ?
CHI:	but there's another one .
CHI:	and the boy say [^ ev] “no” [^ eu] .
CHI:	<and then> [<] the girl's all wet .
CHI:	and then her [^ ew:she] [^ epronoun] run [^ ev] to her daddy [^ eu]
INV:	the mommy trying what ?
INV:	what's happening in the picture ?
INV:	the dog says woof because what ?
INV:	what else is happening in this picture ?
INV:	good <job> [>] .
CHI:	it's snowing outside .
INV:	what's happening in the picture ?
CHI:	the daddy 0is [^ ev] trying 0to [^ emorph] put some toast in there
INV:	what's happening in the picture ?
CHI:	the leaf fall [^ ev] down [^ eu] .
INV:	the dad trying to look in the mirror what ?
INV:	<good job> [<] .
INV:	the what ?
CHI:	<an> [/?] and then <the the> [/?] the boys make the snowball .
INV:	good job .
INV:	tell me one more thing about the story .
CHI:	then the boy 0is [^ ev] trying to pull this into the box [^ eu] .
CHI:	and then they're not sharing the bucket .
INV:	what else is happening in this picture ?
CHI:	<he> [/?] he's a rock .
CHI:	and the dog hides his hat .
CHI:	and <mommy> [/?] the mommy xxx +/.
INV:	what's happening in the picture ?
CHI:	and then the cat's so sad [^ ns] .
INV:	the girl wants her cat .
INV:	<okay> [<] .
INV:	what else is happening in this picture ?
INV:	what is going to happen next ?
CHI:	the boy <duh> [/?] hurt her [^ ew;his] [^ epronoun] sister [^ eu] .
INV:	her's tired .
CHI:	okay [^ ns] .
INV:	the girl what ?
CHI:	and then he can't stop the guy because he <xxx> [>] .
CHI:	<and> [/?] her [^ ew:she] [^ epronoun] is <up in> [/?] up in the
CHI:	but these are on the bucket .
CHI:	because the daddy go [^ ev] to work [^ eu] .
INV:	tell me one more thing about the story .
CHI:	<the &d> [/?] the dog say [^ ev] woof to <xxx &th &th> [/?] the
CHI:	<uh: the> [/?] the girl's sharing the donut to [^ ew:with]
CHI:	<and the> [/?] and the girl has he's [^ ew:his] [^ epronoun] hat
CHI:	and then the girl xxx +/.
CHI:	<and the boy> [/?] <and> [>] the boy has his tie .
CHI:	the boy shoots the cats [^ ew:cat] [^ emorph] [^ eu] .
CHI:	<the he &n he needta> [/?] that's he's [^ ew:his] [^ epronoun]
INV:	what is going to happen next ?
INV:	oh_no, the bubbles spilled .
INV:	okay .
CHI:	the girl 0is [^ ev] trying to xxx with her best friend Toby because
INV:	tell me one more thing about this story .
INV:	wait .
INV:	what else is happening in this picture ?
INV:	the bus can't move .
CHI:	<he's g> [/?] he got some scissors .
INV:	say that again .
CHI:	<he has> [/?] he find [^ ev] heez [: his] [* p] sister and heez
CHI:	because [^ econj] [^ other] <&h> [/?] her's [: she's] [* s:r:gc]
CHI:	but he is really driving [^ earg] [^ eu] .
INV:	they rake the leaves into a big pile .
CHI:	<the the the> [/?] the daddy put the doll <in> [/?] on his back
INV:	what's happening in the picture ?
CHI:	then <dog eat> [/?] the dog eat [^ ew:ate] [^ ev] it [^ eu] because
INV:	what else is happening in this picture ?
INV:	say that again .
CHI:	there's a house to xxx because the xxx .
INV:	good job .
INV:	the mom is driving and what ?
INV:	what's happening in the picture ?
INV:	good job .
INV:	what is going to happen next ?
CHI:	and he want [* m:03s] [^ ev] it second [^ eu] .
INV:	cut something, okay .
INV:	<okay> [<] .
INV:	what is going to happen next ?
INV:	and the cat is stuck in a tree .
INV:	what is going to happen next ?
INV:	they are what ?
INV:	tell me one more thing about the picture .
INV:	the dog ate some of the cake .
INV:	the water is spilling all over the floor .
INV:	what's happ(ening) xxx +/.
INV:	the children are trying to wash the dog .
CHI:	the boy 0is [^ ev] trying to wash he's [^ ew:his] [^ epronoun] bike
CHI:	and the mommy say [^ ev] “no” because [^ ew] [^ emorph] they're mad
CHI:	and then her daddy say [^ ev] “I got a pre(sent) for you for you
CHI:	because <the> [/?] the boy 0is [^ ev] trying 0to [^ emorph] wash
CHI:	<they &dro the the> [/?] the doggy tries 0to [^ emorph] eat the
CHI:	but there's a cat in the xxx .
CHI:	the mommy's driving .
CHI:	<and they're> [/?] and these 0are [^ ev] their shovels [^ eu] .
CHI:	<her's trying to to> [/?] her's [: she's] [* s:r:gc] picking the
CHI:	because [^ ew:but] [^ econj] [^ other] the boy's not all wet [^ eu]
CHI:	and then xxx +/.
INV:	say that again .
CHI:	the fire engine's coming to save the cat [^ ns] .
CHI:	the girl wants her cat .
INV:	what is going to happen next ?
INV:	what's happening in the picture ?
CHI:	he get [^ ev] a cookie jar [^ eu] .
INV:	tell me one more thing about this story .
CHI:	the dad try [^ ev] 0to [^ emorph] look in the mirror <because xxx
CHI:	<they're is really trying to> [/?] they're [^ ew:they] is
INV:	wait .
INV:	the girl trying to what ?
CHI:	the girl's sharing it <for> [>] [^ ew:with] [^ emorph] he's
INV:	what's happening in the picture ?
CHI:	<he trying the the> [/?] her's [: she's] [* s:r:gc] trying [^ earg]
INV:	what else is happening in this picture ?
CHI:	<the the the> [/?] the water 0is [^ ev] spilling down 0on
CHI:	&um the girl's all wet <because [^ ew]> [>] [^ econj] [^ other]
INV:	what's happening in the picture ?
CHI:	and the boy a donut because xxx +/.
CHI:	he want [* m:03s] [^ ev] it first [^ eu] .
CHI:	<the> [/?] the box is falling down because [^ emorph] <the the
INV:	and here comes the mom .
INV:	what is going to happen next ?
CHI:	<and the cat is so sad because the cat &ca because> [/?] the cat is
INV:	what is going to happen next ?
INV:	what's happening in the picture ?
CHI:	and the cat is so sad .
CHI:	spilling all ov(er) the place [^ ns] .
CHI:	because the mommy's really say [* m:0ing] [^ emorph] “no” because
CHI:	the girl xxx +/.
CHI:	the mommy say [^ ev] no [^ eu] .
INV:	tell me one more thing about this picture .
INV:	what else is happening in this picture ?
INV:	wait wait wait .
CHI:	and then they're raking their leafs .
CHI:	and the boy is making a &um snowman .
INV:	tell me one more thing about the picture .
INV:	alrighty .
CHI:	the girl is sharing .
INV:	what is going to happen next ?
CHI:	the mommy 0is trying cut something [^ ns] .
INV:	oh wait wait, I cannot write it all down .
INV:	the boys are throwing snowballs .
INV:	just tell me one thing, okay ?
INV:	what else is happening in this picture ?
INV:	tell me one more thing about this story .
CHI:	<he's trying> [<] 0to [^ emorph] cut [^ earg] on the floor [^ eu] .
INV:	the girl what ?
INV:	what's happening in the picture ?
CHI:	<it's only> [/?] it's only <&d> [/?] spilling all over the place .
INV:	good job .
CHI:	the mommy put some milk in here <and the> [/?] because she's trying
INV:	what is going to happen next ?
CHI:	the leafs try and fall down .
INV:	<okay> [<] .
CHI:	the boy has this tie .
CHI:	the daddy xxx +/.
CHI:	the boy 0is crying [^ ns] .
INV:	the children are taking the donuts out of the bag .
INV:	tell me one more thing about the story .
CHI:	<&th &th &th the xxx> [/?] the bus try [^ ev] 0to [^ emorph] hurt
INV:	tell me one more thing about the story .
CHI:	and the boy's crying .
INV:	and the dog ran away .
CHI:	and <then> [/?] then the girl, her [^ ew:she] [^ epronoun] want
INV:	what else is happening in this picture ?
CHI:	and xxx bucket .
INV:	wait .
CHI:	<and> [<] he's trying to rake [^ ns] .
CHI:	<and these> [/?] and the girl is making a snowman .
CHI:	<the> [/?] the girl has the xxx [% yawning] .
INV:	what else is happening in this picture ?
INV:	okay .
CHI:	he is really shoveling .
INV:	tell me one more thing about the picture .
CHI:	they're snatching [^ earg] [^ eu] .
INV:	what else is happening in this picture ?
CHI:	<the> [/?] the boy tries 0to [^ emorph] shoot the dog because the
INV:	wait .
CHI:	because they're really mad .
CHI:	<he> [/?] the boy 0is [^ ev] falling down [^ eu] .
INV:	<okay> [>] just tell me one thing okay .
INV:	what is going to happen next ?
INV:	what is going to happen next ?
INV:	what ?
CHI:	and <there &th &th &th> [/?] there's flowerses [: flowers] [*] <on
INV:	the boy knocked the boxes off the shelf .
CHI:	so he 0is [^ ev] shoveling the snow because <there &th> [/?] then
