participant	content
CHI:	yeah [^ ns] .
CHI:	that mama [^ ns] .
INV:	what ?
INV:	alright good .
CHI:	in a backpack [^ frag] [^ eu] .
CHI:	stand up [^ ns] .
INV:	and goes night_night ?
INV:	now I'll start the start the story .
CHI:	okay [^ ns] .
CHI:	yeah [^ ns] .
CHI:	take a <&f> [/?] walk [^ ns] .
INV:	and tell me one more thing about the story .
CHI:	yes [^ ns] .
INV:	good okay and can you tell me one more thing about the story .
CHI:	she's hop [* m:0ing] [^ emorph] into a tree [^ eu] .
INV:	okay good job .
INV:	what else is happening in this picture ?
INV:	alright good and tell me one more thing about the story .
INV:	the dog is finished .
CHI:	she's get [* m:0ing] [^ emorph] down [^ eu] .
INV:	the water is spilling all over the floor and then xxx +...
CHI:	she's all clean [^ ns] .
CHI:	yes [^ ns] .
INV:	and what else is happening in this picture ?
INV:	what else is happening in this picture ?
CHI:	mommy [^ frag] [^ eu] .
INV:	okay, good job .
CHI:	bubbles [^ ns] .
CHI:	right there [^ earg] spilled in [^ ew:on] [^ emorph] the bread
CHI:	&um this one [^ ns] .
INV:	grandma ?
CHI:	yes [^ ns] .
INV:	and tell me one more thing about the story .
CHI:	yes [^ ns] .
INV:	she's all what ?
INV:	and tell me one more thing about the story .
INV:	in the bucket .
INV:	and then xxx +...
INV:	what else is happening in the picture ?
INV:	mhm, okay good .
INV:	the floor, okay good .
CHI:	yeah [^ ns] .
INV:	hm ?
INV:	alright good job .
INV:	a backpack ?
INV:	what about a bag ?
INV:	okay, what did the daddy do ?
CHI:	she's all clean [^ ns] .
INV:	now I'll start the start the story .
CHI:	[^ earg] make there [^ eu] .
INV:	okay .
CHI:	she's can't reach it [^ ns] .
INV:	okay .
CHI:	<yeah> [/?] no, a bag [^ ns] .
INV:	she's really yucky ?
INV:	very good stories .
INV:	what did you say ?
INV:	<she's> [<] .
INV:	what about the snowman ?
INV:	good job .
CHI:	the dog's moving into schoolbus [^ ns] .
CHI:	&um the babies cry .
INV:	okay good .
INV:	what is happening in this picture ?
INV:	that's right .
CHI:	she xxx back in sky .
CHI:	xxx .
CHI:	thank you [^ ns] .
INV:	they raked the leaves into a big pile and then xxx +...
INV:	up the steps ?
CHI:	in the book [^ ns] .
CHI:	yes [^ ns] .
CHI:	she's in the stories .
CHI:	<&um she> [/?] she spill [^ ev] [^ earg] on the floor [^ eu] .
CHI:	&um the little xxx finish .
INV:	and you finish it .
CHI:	thanks [^ ns] .
CHI:	yeah [^ ns] .
CHI:	yes [^ ns] .
INV:	what is happening in the picture ?
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
INV:	yeah, what's happening in the picture ?
INV:	in the back there ?
INV:	okay good .
CHI:	yes [^ ns] .
INV:	okay alright and what else is happening in this picture ?
INV:	alright, good job .
CHI:	&um grandma [^ frag] [^ eu] .
CHI:	she's [^ ew:she] [^ ev] fell on a sandcastle [^ eu] .
INV:	okay good .
INV:	take a walk ?
INV:	and you finish it .
CHI:	<an upstairs up steps a oh up the floor floor> [/?] up steps
CHI:	and the bubble xxx .
INV:	okay, good .
CHI:	she's still looking in 0the [^ emorph] tree [^ eu] .
INV:	tell me something else about the picture .
CHI:	in the book [^ frag] [^ eu] .
INV:	and it fell down ?
INV:	okay good and tell me one more thing about the story .
INV:	okay .
INV:	that's right, good .
CHI:	yeah [^ ns] .
CHI:	the girl xxx .
INV:	now I'll start the start the story .
INV:	okay good job .
INV:	the boys are throwing snowballs and then xxx +...
INV:	okay good job .
INV:	in the book ?
INV:	okay good, moving in the school bus .
INV:	he can't reach it, good job .
CHI:	right there [^ ns] .
INV:	okay, now I'll start the start the story .
INV:	now I'll start the start the story .
CHI:	mommy's all_done .
CHI:	no no no, in the bucket [^ ns] .
CHI:	she's opening the door .
CHI:	xxx .
CHI:	yeah [^ ns] .
INV:	okay, good .
CHI:	good [^ ns] .
CHI:	she stand up [^ ns] .
CHI:	she's all clean .
INV:	alright, that's very good .
INV:	the bucket goes in the house ?
INV:	and you finish it .
INV:	she's walking, good .
CHI:	[^ earg] stand up [^ eu] .
INV:	now I'll start the start the story .
INV:	she xxx +...
CHI:	she's [^ ew:her] [^ epronoun] dog is finish [* m:0ed] [^ emorph]
INV:	okay good .
INV:	that was really good .
CHI:	this one [^ ns] .
INV:	she's all clean ?
CHI:	in a floor and the baby [^ frag] [^ eu] .
INV:	good job .
CHI:	and the mommy finished a [^ emorph] bread [^ eu] .
CHI:	and the girl's felling [: falling] [*] in the leaf [* m:0s]
CHI:	she's <&t &t> [/?] take [* m:0ing] [^ emorph] the shoes [^ eu] .
INV:	alright, good .
CHI:	yes [^ ns] .
CHI:	okay [^ ns] .
INV:	and here comes the mommy and then xxx +...
INV:	okay .
INV:	and you finish it .
CHI:	she take a walk a doggy [^ ns] .
CHI:	this one tripped .
INV:	what's happening in the picture ?
CHI:	I no see it [^ ns] .
CHI:	&um .
CHI:	yes [^ ns] .
INV:	the dog and the girl have daddy's shoes and then xxx +...
INV:	she get down, okay good job .
INV:	now I'll start the start the story .
INV:	good job .
CHI:	she's blowing 0out [^ emorph] the candle [^ eu] .
INV:	the boys are fighting .
INV:	he can't reach that ?
INV:	tell me one more thing about the story .
INV:	in the backpack ?
CHI:	okay [^ ns] .
CHI:	he can't reach it [^ ns] .
CHI:	no, I can't reach that .
INV:	and you finish it .
INV:	now I'll start the start the story .
CHI:	she's back .
INV:	the boy is taking his grandma's scissors and then xxx +...
CHI:	they 0are [^ ev] sitting in [^ ew:on] [^ emorph] 0the [^ emorph]
INV:	and tell me one more thing about the story .
CHI:	and the dog [^ frag] [^ eu] .
INV:	oh_no, the doggy ate some of the cake and then xxx +...
CHI:	right there [^ ns] .
INV:	she spilled on the floor .
CHI:	&um she's walking [^ ns] .
INV:	<she's in the car> [>] .
INV:	what is happening in the picture ?
INV:	they went to what ?
INV:	<very good job> [>] .
CHI:	&um in the back there [^ frag] [^ eu] .
INV:	the children are trying to wash the dog and then xxx +...
CHI:	she's all clean .
INV:	<mhm> [<] .
INV:	and the donut, alright good .
CHI:	&um this one happen [^ ev] in the trees [^ eu] .
INV:	<right> [/?] spilled in the bread ?
INV:	where do you see a pocketbook ?
CHI:	she's all clean [^ ns] .
CHI:	right there [^ ns] .
INV:	and you finish it .
INV:	the boy knocked the boxes off the shelf and then xxx +...
CHI:	she's run [* m:0ing] [^ emorph] in 0the [^ emorph] schoolbus [^ eu]
CHI:	yes [^ ns] .
INV:	spilled ?
INV:	she jumped into a tree ?
INV:	and you finish it .
INV:	and you finish it .
INV:	the little girl is still in her pajamas and then xxx +...
INV:	let's look at the picture, .
INV:	the dog moving ?
INV:	what is happening in the picture ?
CHI:	and <it &ho> [/?] it hoppid [: hopped] [*] back in the tree .
CHI:	<she's finish> [/?] 0the [^ emorph] dog is finish [* m:0ed]
INV:	the baby's crying .
CHI:	she's all clean .
INV:	now I'll start the start the story .
INV:	now I'll start the start the story .
INV:	okay, good .
INV:	what else is happening in this picture ?
INV:	and you finish it .
CHI:	yeah [^ ns] .
CHI:	yes [^ ns] .
INV:	okay .
INV:	and here comes mommy .
INV:	I don't know what you said .
CHI:	the girls <&d> [/?] move it in 0the [^ emorph] schoolbus [^ eu] .
INV:	okay good job .
INV:	and you finish it .
CHI:	0the [^ emorph] baby's all_done to get <&ba> [/?] back home
CHI:	the baby [^ ns] .
INV:	good job .
INV:	she fell in the leaf ?
CHI:	she's walking .
CHI:	she's [^ ew:she] [^ ev] can't reach it [^ eu] .
INV:	she's all what ?
CHI:	and the donut [^ frag] [^ ns] .
INV:	the children see the cat .
INV:	they're making a snowman ?
INV:	good job .
INV:	go to the house and get in the cage ?
CHI:	she's all <clean> [>] xxx to all the house and <&g> [/?] get him a
INV:	okay, good job .
CHI:	no take a walk a school bus [^ ns] .
INV:	what about the sink ?
INV:	what else is happening in the picture ?
CHI:	this one [^ ns] .
INV:	oh_no, the bubbles spilled and then xxx +...
INV:	that one what ?
CHI:	yes [^ ns] .
INV:	what else is happening in the picture ?
CHI:	and she's crying .
CHI:	okay [^ ns] .
INV:	she goes in the house ?
CHI:	yes [^ ns] .
CHI:	yes [^ ns] .
INV:	what is happening in the picture ?
INV:	what ?
INV:	he has one ?
CHI:	she's trip [* m:0ing] [^ elexical] [^ emorph] back in the tree
INV:	the girl is what in the leaf ?
CHI:	she's xxx the house 0and go night_night .
INV:	the girls see the cat ?
INV:	and tell me one more thing about the story .
INV:	and you finish it .
