participant	content
CHI:	they boom_boom_boom_boom_boom_boom@c [^ ns] .
CHI:	her [^ ew:she] [^ epronoun] have [^ ew:has] [^ ev] to put it <&do>
INV:	what else is happening in this picture ?
CHI:	&uh I don't know [^ ns] .
INV:	what's going to happen next ?
INV:	tell me one more thing about the picture .
CHI:	they hafta be like mommy and daddy .
INV:	what's going to happen next ?
CHI:	they [% makes screeching noise] xxx +...
CHI:	they xxx .
INV:	oh_no, the bubbles spilled .
INV:	what else is happening in this picture ?
CHI:	0 .
INV:	what's going to happen next ?
INV:	what else is happening in this picture ?
INV:	what's happening in the picture ?
CHI:	her [^ ew:she] [^ epronoun] have [^ ew:has] [^ ev] to be careful .
INV:	what's going to happen next ?
CHI:	they hafta be like daddy .
INV:	what ?
CHI:	he didn't xxx .
INV:	and the bus can't move .
CHI:	<he> [/?] her [^ ew:she] [^ epronoun] 0is [^ ev] running [^ eu] .
INV:	the children are taking the donuts from the bag .
INV:	the cat is stuck up in the tree .
CHI:	&um the dog 0is [^ ev] splashing <the> [/?] the water [^ eu] .
INV:	what's going to happen next ?
CHI:	that boy want [^ ev] to see it [^ eu] .
CHI:	&um he hasta put <some more> [/?] some more water in there .
CHI:	&um &um xxx [% sounds like talking with something in mouth] .
CHI:	and then <a cat a cat> [/?] a cat (.) go [^ ev] up the tree [^ eu]
INV:	what's going to happen next ?
INV:	what's going to happen next ?
INV:	what else is happening in this picture ?
INV:	and here comes the mom .
INV:	what else is happening in this picture ?
CHI:	0 .
CHI:	it's birthday xxx [% screamy voice] .
INV:	okay, very quickly .
INV:	what's going to happen next ?
INV:	the children are trying to wash the dog .
CHI:	and xxx +/.
INV:	tell me one more thing about the picture .
INV:	it's what ?
INV:	what else is happening in this picture ?
CHI:	<mom> [/?] mom give [^ ev] they [^ ew:their] [^ epronoun] wagon
CHI:	he goes ring_around_the_rosie .
INV:	tell me one more thing about the picture .
CHI:	&um he 0is [^ ev] raking leaf [* m:0s] [^ emorph] up [^ eu] .
INV:	what's happening in the picture ?
INV:	what's going to happen next ?
CHI:	a dog have [^ ew:has] to wash [^ ns] .
INV:	what else is happening in the picture ?
INV:	what's happening in the picture ?
CHI:	a cat 0is [^ ev] gonna fall to this [^ eu] .
INV:	what ?
CHI:	they <hafta> [/?] hafta xxx +/.
INV:	her dop@n ?
CHI:	he throw [^ ev] snowballs [^ eu] .
CHI:	a baby want [* m:03s] [^ ev] to fall [^ eu] .
INV:	tell me one more thing about the picture .
INV:	oh_no, the dog ate some of the cake .
INV:	what's going to happen next ?
INV:	tell me one more thing about the picture .
CHI:	it's all wet .
INV:	the dog and the girl have daddy's shoes .
INV:	what else is happening in this picture ?
CHI:	and then it's over [^ ns] .
CHI:	they pull [^ earg] on the back .
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
CHI:	cook cook cook [^ ns] .
CHI:	and then grandpa [^ other] 0v be quiet [^ eu] .
CHI:	&um they hadta be quiet .
INV:	what's going to happen next ?
INV:	they what ?
CHI:	he want [* m:03s] the doll [^ ns] .
CHI:	it's dinner time .
CHI:	and then [% bus noises] xxx +...
CHI:	they xxx xxx +/.
CHI:	&um a cat xxx .
INV:	what else is happening in this picture ?
INV:	look, the daddy is hiding the doll behind his back .
INV:	what's going to happen next ?
CHI:	no, her [: she] [* s:r:gc] stop stop stop stop stop [^ ns] .
CHI:	<&um they> [/?] they hadta go right into bed .
INV:	what else is happening in this picture ?
CHI:	they boom_boom_boom_boom_boom_boom@c [^ ns] .
CHI:	and then five buckets go xxx .
CHI:	0 .
CHI:	her [^ ew:she] [^ epronoun] have [^ ew:has] [^ ev] 0the [^ emorph]
CHI:	into a big pile [% high-pitched voice] [^ ns] .
CHI:	<&uh her> [/?] her [^ ew:she] <&w> [/?] [^ epronoun] <is> [/?] is
CHI:	it's all wet [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	they 0are [^ ev] pulling [^ earg] [^ eu] .
CHI:	it's over [^ ns] .
CHI:	and dad have [^ ew:has] [^ ev] to get mad [% screamy voice] [^ eu]
INV:	her what ?
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
CHI:	<he> [/?] he [^ ew:she] [^ epronoun] want [* m:03s] [^ ev] to have
INV:	he has what ?
CHI:	and then grandma hadta cut it .
INV:	the children see the cat .
INV:	what else is happening in this picture ?
CHI:	and then he go [^ ev] to sleep [^ eu] .
CHI:	&um and then a roof <&o> [/?] over the xxx .
CHI:	<her> [/?] her buckets go in there .
INV:	what's happening in the picture ?
CHI:	&um mommy want [* m:03s] to <get> [/?] get the xxx .
CHI:	he get [^ ev] over [^ earg] [^ eu] .
CHI:	0 .
CHI:	he [^ ew:his] [^ epronoun] grandma's go [* m:0ing] [^ emorph] to
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
CHI:	&um a bus have [^ ew:has] [^ ev] to drive like xxx .
CHI:	and then <he> [/?] he [% ruff_ruff_ruff] down down down
INV:	what's going to happen next ?
CHI:	let's turn the page [^ ns] .
CHI:	mommy get [* m:03s] [^ ev] mad and mad [^ eu] .
CHI:	her stop [^ ns] .
CHI:	he has xxx +...
CHI:	they 0are pulling [^ ns] .
INV:	tell me one more thing about the picture .
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
INV:	what's going to happen next ?
CHI:	<he &d> [/?] he [^ ew:his] [^ epronoun] bike go [* m:03s] [^ ev]
INV:	the boy is trying to get the cookies .
INV:	tell me one more thing about the picture .
CHI:	this, they [^ ew:their] wagon [^ ns] .
CHI:	yeah [^ ns] .
INV:	what's going to happen next ?
INV:	what's going to happen next ?
INV:	what else is happening in this picture ?
CHI:	the father makes <the the> [/?] the breakfast .
INV:	what else is happening in this picture ?
INV:	mom give what ?
CHI:	a baby want [* m:03s] to fall down [^ ns] &=shrieks .
CHI:	<he> [/?] her [^ ew:she] [^ epronoun] stop [^ ev] [^ eu] .
INV:	the little girl is still in her pajamas .
CHI:	they're pulling [^ earg] [^ eu] .
CHI:	&um nothing [^ ns] .
CHI:	he xxx another leaf .
CHI:	he have [^ ew:has] [^ ev] to hold <some (.) some> [/?] some biscuit
CHI:	&um they hafta leave .
INV:	what's happening in the picture ?
