participant	content
INV:	<right> [/?] spilled in the bread ?
CHI:	right there [^ ns] .
CHI:	she's run [* m:0ing] [^ emorph] in 0the [^ emorph] schoolbus [^ eu]
CHI:	thank you [^ ns] .
INV:	look, what are they doing ?
INV:	in the book ?
INV:	what is happening in the picture ?
CHI:	she's take [* m:0ing] [^ emorph] a walk a [^ emorph] Scooby [^ eu]
INV:	the dog is in front of the bus and the bus can't move .
CHI:	stories [^ ns] .
INV:	she's all wet ?
INV:	what is happening in the picture ?
CHI:	right there [^ ns] .
INV:	and tell me one more thing about the story .
CHI:	mommy [^ frag] [^ eu] .
INV:	yes, there is a girl and a doggy .
INV:	okay good job .
INV:	and tell me one more thing about the story .
