participant	content
CHI:	he's happy .
CHI:	<he's mad> [<] .
CHI:	banana [^ ns] .
CHI:	tree [^ imitation] [^ ns] .
INV:	happy ?
INV:	what else is happening in the picture ?
CHI:	she 0is [^ ev] looking again [^ eu] .
INV:	hm ?
INV:	what did you say first ?
INV:	bamada@n .
INV:	the boys are fighting .
CHI:	this girl [^ ns] .
CHI:	the bus [^ frag] [^ eu] .
INV:	what is happening in the picture ?
INV:	alrighty good .
CHI:	0 .
CHI:	is happening [^ imitation] [^ ns] .
INV:	say tree cat ?
CHI:	she 0is holding [^ ns] .
CHI:	they fall down tree [^ ns] .
INV:	tell me something else about the picture .
INV:	she run again .
CHI:	the mommy [^ frag] [^ eu] .
INV:	okay, good job .
INV:	then they're this ?
INV:	and tell me one more thing about the story .
INV:	tell me something about the picture .
INV:	what else is happening in this picture ?
INV:	okay .
INV:	and the bus can't move and then xxx +...
INV:	okay good .
INV:	okay, good .
CHI:	finish [% whispering] [^ imitation] [^ ns] .
INV:	okay, so the boy this .
CHI:	yeah [^ ns] .
INV:	very good .
INV:	and tell me one more thing about the story .
INV:	the daddy is hiding a doll behind his back .
INV:	now I'll start the start the story .
CHI:	it's eat [* m:0ing] [^ other] [^ eu] .
INV:	I'm sorry ?
INV:	the little girl is still in her pajamas .
INV:	they shovel ?
INV:	okay .
INV:	very good .
CHI:	then cat go tree [^ eu] .
INV:	and tell me one more thing about the story .
INV:	fall down tree ?
CHI:	story [^ imitation] [^ ns] .
CHI:	hugging [^ ns] .
CHI:	he's mad [^ ns] .
INV:	the boy what ?
INV:	okay, good .
INV:	now I'll start the start the story .
INV:	what fall down ?
CHI:	eat [^ ns] .
INV:	she running, that's right .
INV:	just tell something about the picture .
CHI:	he's happy [^ ns] .
INV:	and you finish it .
INV:	and then xxx +...
INV:	okay good .
INV:	what is happening in the picture ?
INV:	now I'll start the start the story .
INV:	very good job with that picture .
CHI:	banana eat [^ ns] .
INV:	okay, good .
INV:	alright .
INV:	and tell me one more thing about the story .
CHI:	<then> [/?] then they blow [^ ns] .
CHI:	the picture [^ imitation] [^ ns] xxx +...
CHI:	<he's> [<] crying .
CHI:	this one [^ ns] .
INV:	and then xxx +...
INV:	oh okay .
CHI:	picture [^ x 6] [^ imitation] [^ ns] .
CHI:	she [^ other] this [% CHI putting arms up] [^ eu] .
INV:	very good job .
INV:	he's what ?
INV:	now I'll start the start the story .
INV:	good job .
INV:	they do look mad .
INV:	what did you say ?
INV:	what else is happening in the picture ?
CHI:	they're blowing [^ ns] .
INV:	and then xxx +...
CHI:	wash the dog [^ imitation] [^ ns] .
INV:	hugging ?
CHI:	cry [^ ns] .
CHI:	broom [^ frag] [^ eu] .
INV:	they throw ?
INV:	okay very good .
INV:	good .
CHI:	the boy xxx .
INV:	father eat ?
INV:	okay, good .
CHI:	&t xxx +/.
INV:	the boy knocked the boxes off the shelf and then xxx +...
INV:	happy ?
INV:	this ?
INV:	oh_no, the bubbles spilled <and then> [>] xxx +...
INV:	the cat is stuck up in the tree .
INV:	good job .
INV:	the water stopped ?
INV:	this one ?
INV:	sit down ?
INV:	then go ?
CHI:	oh, this 0is [^ ev] dirty [^ eu] .
INV:	this one, the boy ?
INV:	they throw bubbles ?
INV:	good, and tell me one more thing about the story .
INV:	cooking, okay .
INV:	good, good job .
CHI:	picture [% whispering] [^ imitation] [^ ns] .
INV:	and tell me one more thing about the story .
CHI:	again [^ ns] .
INV:	gave to you, okay good .
INV:	now I'll start the start the story and you finish it .
INV:	okay very good .
INV:	and you finish it .
INV:	okay, good job .
INV:	good job .
INV:	oh, they're walking again ?
INV:	what is happening in the picture ?
INV:	and here comes the mom .
INV:	alright, I'm <gonna> [>] xxx +/.
INV:	she's okay ?
INV:	what's happening in the picture ?
INV:	oh_no, the dog ate some of the cake .
CHI:	it's make [* m:0ing] [^ emorph] a snow [^ other] [^ eu] .
CHI:	that 0is [^ ev] 0a [^ emorph] pretty picture [^ eu] .
INV:	alrighty good .
INV:	what else is happening in <the picture> [>] ?
CHI:	it's xxx .
INV:	what ?
INV:	the picture what ?
CHI:	picture [% repeated “picture” four more times] [^ imitation] [^ ns]
INV:	and you finish it .
INV:	she's holding that ?
CHI:	scissors [^ imitation] [^ ns] .
INV:	the daddy ?
INV:	okay good .
INV:	she get up ?
CHI:	these are apples .
INV:	and you finish it .
CHI:	he's crying [^ ns] .
CHI:	happening [^ imitation] [^ ns] .
CHI:	they blow bubble [* m:0s] [^ ns] .
INV:	this girl right here ?
INV:	what is happening in the picture ?
INV:	<now I'll start the &st> [>] xxx +/.
CHI:	this [^ ns] .
CHI:	cat [^ imitation] [^ ns] .
CHI:	banana eat [^ ns] .
CHI:	she cut it .
CHI:	hugging [^ ns] .
CHI:	then (.) the girl [^ frag] [^ eu] .
CHI:	0 .
INV:	now I'll start the start the story .
INV:	now I'll start the start the story .
INV:	grr ?
INV:	and you finish it .
INV:	the children are taking the donuts from the bag .
INV:	and tell me one more thing about the story .
CHI:	he's happy [^ ns] .
INV:	now I'll start the start the story .
INV:	is that what you said, hugging ?
CHI:	they shovel [^ ns] .
INV:	what is happening in the picture ?
INV:	crying ?
CHI:	father eat [^ imitation] [^ ns] .
INV:	and then xxx +...
CHI:	they blow [^ ns] .
CHI:	xxx front [^ eu] .
INV:	above his head ?
INV:	now I'll start the start the story .
INV:	good .
INV:	give them to you ?
CHI:	okay [% whispering] .
CHI:	water [^ ns] .
INV:	what else is happening in the picture ?
INV:	good story .
CHI:	boy [^ frag] [^ eu] .
CHI:	she 0is [^ ev] running [^ eu] .
INV:	what is happening in the picture ?
CHI:	bubbles <spilled> [<] [^ imitation] [^ ns] .
INV:	she has her arm up like this, right ?
INV:	the dog is in front of the bus .
INV:	the boy is taking his grandma's scissors .
INV:	okay, alright good .
INV:	and you finish it .
INV:	just tell me something else about the picture .
INV:	now I'll start the start the story .
INV:	lookit again ?
INV:	and you finish it .
INV:	and you finish it .
INV:	what else is happening in this picture ?
INV:	alright good job .
CHI:	they shovel [^ earg] [^ eu] .
INV:	very good .
INV:	good job .
CHI:	picture [^ imitation] [^ ns] .
CHI:	that [^ ns] .
INV:	what else is happening in this picture ?
INV:	<the> [/?] <&bo> [>] the boys are throwing snowballs .
INV:	alright good job .
CHI:	finish [^ imitation] [^ ns] .
INV:	alright very good .
CHI:	the daddy [^ ns] .
CHI:	then (.) happy [^ frag] [^ eu] .
CHI:	then [^ earg] cooking [^ eu] !
INV:	cooking ?
INV:	is that what you said ?
INV:	let's look .
INV:	okay good .
CHI:	<this the boy> [/?] this one [^ ns] .
CHI:	yes, crying [^ ns] .
CHI:	picture [^ imitation] [^ ns] .
INV:	what is happening in the picture ?
CHI:	0the [^ emorph] picture say [* m:03s] [^ ev] tree
INV:	and tell me one more thing about the story .
INV:	okay, what else is happening in the picture ?
CHI:	picture [^ x 4] [^ imitation] [^ ns] .
CHI:	girl [^ ns] .
CHI:	this one [^ ns] .
CHI:	is happen picture [^ ns] .
INV:	the picture girl ?
CHI:	then [/] then they [^ other] 0v cake [^ eu] .
INV:	wash the dog ?
INV:	they raked the leaves into a big pile and then xxx +...
INV:	banana ?
CHI:	picture picture [^ imitation] [^ ns] .
INV:	okay, very good .
CHI:	story [^ imitation] [^ ns] .
CHI:	<ba> [/?] eat [^ ns] .
INV:	tree cat, okay good .
INV:	good job .
INV:	good .
CHI:	0 .
INV:	what did you say ?
CHI:	0 .
CHI:	say tree cat [^ ns] .
INV:	okay .
CHI:	happen picture [^ imitation] [^ ns] .
CHI:	is happening picture [^ imitation] [^ ns] .
CHI:	the bubble [* m:0s] [^ emorph] [^ frag] [^ eu] .
INV:	good .
CHI:	grah@o [^ ns] .
INV:	okay, can you tell me what else is happening in this picture ?
CHI:	give to you [^ ns] .
INV:	this dirty ?
CHI:	<they're> [<] blowing [^ earg] [^ eu] .
CHI:	picture [% repeated “picture” four more times] [^ imitation] [^ ns]
INV:	what did you say ?
INV:	and then xxx +...
INV:	they throw ?
CHI:	pajama [^ imitation] [^ ns] .
INV:	yes, there are apples .
INV:	like a bear ?
CHI:	nothing [^ ns] .
CHI:	stop [^ ns] .
CHI:	she run [^ ev] again [^ eu] .
CHI:	then (.) [^ earg] hug [^ earg] [^ eu] .
INV:	and you finish it .
CHI:	yes, crying [^ ns] .
INV:	and you finish it .
INV:	what else is happening in the picture ?
CHI:	snowballs [^ imitation] [^ ns] .
INV:	okay, good .
CHI:	the picture [^ imitation] [^ ns] .
INV:	now <I'll> [>] &s xxx +/.
INV:	water .
INV:	and you finish it .
INV:	what is happening in the picture ?
CHI:	then [^ earg] blow [^ earg] [^ eu] .
INV:	what's happening in the picture ?
CHI:	walking [^ ns] .
INV:	give it to you ?
INV:	okay good .
CHI:	<there's &wa this boy this girl> [/?] this boy xxx .
INV:	eat ?
INV:	she's crying ?
CHI:	[^ earg] give [^ earg] to you [^ eu] .
INV:	just tell something about the picture .
INV:	he's what ?
INV:	tell me one more thing about the story .
INV:	snow, that's right .
INV:	okay .
CHI:	mom [^ imitation] [^ ns] .
INV:	he's mad too .
INV:	okay, what else is happening in the picture ?
INV:	he's happy ?
CHI:	boy [^ frag] [^ eu] .
CHI:	the girl 0is [^ ev] hugging [^ earg] [^ eu] .
INV:	what's happening in the picture ?
INV:	they're pushing ?
INV:	okay, good .
INV:	what is happening in the picture ?
INV:	boy ?
INV:	what is happening in the picture ?
INV:	and you finish it .
INV:	okay, fall down .
INV:	the boy is trying to get the cookies and then xxx +...
CHI:	they're pushing [^ ns] .
INV:	what else is happening in the picture ?
INV:	now I'll start the start the story .
INV:	okay great .
INV:	okay, good .
INV:	what is that ?
CHI:	wash the dog .
CHI:	the picture fall [^ ev] down [^ other] [^ eu] .
INV:	and tell me one more thing about the story .
CHI:	then they fall down .
INV:	what is that ?
INV:	walking ?
CHI:	the daddy [^ frag] [^ eu] .
