participant	content
CHI:	hugging [^ ns] .
CHI:	[^ earg] give [^ earg] to you [^ eu] .
CHI:	the boy the bear [^ ns] .
INV:	the dog and the girl have daddy's shoes <and then> [>] xxx +...
INV:	lookit again ?
CHI:	bag [^ imitation] [^ ns] .
CHI:	he's mad too .
INV:	okay good .
CHI:	then [^ earg] give [^ earg] to you [^ eu] .
INV:	and tell me one more thing about the story .
INV:	the boy the bear ?
INV:	okay, good .
CHI:	they blow [^ ns] .
CHI:	<she> [/?] she 0is [^ ev] walking [^ eu] .
CHI:	<that's> [/?] that's xxx +...
INV:	okay .
CHI:	boy [^ frag] [^ eu] .
INV:	okay, good .
INV:	very good .
INV:	okay very good .
CHI:	grr [^ ns] .
INV:	what's happening in the picture ?
INV:	good job .
INV:	good job .
INV:	oh_no, the bubbles spilled <and then> [>] xxx +...
CHI:	<they're> [<] blowing [^ earg] [^ eu] .
INV:	what else is happening in the picture ?
INV:	then go ?
INV:	okay good .
INV:	okay, good .
INV:	and then xxx +...
CHI:	cooking [^ ns] .
INV:	good job .
INV:	okay, what else is happening in the picture ?
CHI:	she run [^ ev] again [^ eu] .
INV:	what is happening in the picture ?
CHI:	<yeah> [>], this [^ ns] .
INV:	and tell me one more thing about the story .
INV:	alright good job .
INV:	cooking, okay .
INV:	what did you say ?
CHI:	bubbles [^ ns] .
INV:	and then xxx +...
CHI:	<this the boy> [/?] this one [^ ns] .
INV:	the bus ?
CHI:	picture [% repeated “picture” four more times] [^ imitation] [^ ns]
CHI:	0 .
CHI:	<there's &wa this boy this girl> [/?] this boy xxx .
INV:	and tell me one more thing about the story .
INV:	just tell something about the picture .
CHI:	it's picture [x 7] [^ imitation] [^ ns] [^ ns] .
CHI:	<&th> [/?] the water stop [* m:0ed] [^ ev] [^ eu] .
INV:	she's okay ?
INV:	and tell me one more thing about the story .
INV:	and you finish it .
CHI:	yes, crying [^ ns] .
CHI:	they shovel [^ earg] [^ eu] .
CHI:	it's make [* m:0ing] [^ emorph] a snow [^ other] [^ eu] .
INV:	and tell me one more thing about the story .
INV:	catch ?
INV:	the boy what ?
INV:	she running, that's right .
CHI:	it's eat [* m:0ing] [^ other] [^ eu] .
INV:	the children see the cat .
CHI:	shoes [<] [^ imitation] [^ ns] .
INV:	now I'll start the start the story .
INV:	and tell me one more thing about the story .
INV:	alrighty .
INV:	mom ?
CHI:	eat [^ ns] .
INV:	the cat is stuck up in the tree .
INV:	alrighty good .
INV:	now I'll start the start the story .
INV:	<the> [/?] <&bo> [>] the boys are throwing snowballs .
INV:	now I'll start the start the story .
CHI:	banana eat [^ ns] .
INV:	grr ?
INV:	what is happening in the picture ?
INV:	alright good job .
CHI:	then [^ earg] wash the dog [^ eu] .
CHI:	again [^ ns] .
CHI:	he's mad [^ ns] .
INV:	okay good .
CHI:	the picture fall [^ ev] down [^ other] [^ eu] .
INV:	she's crying ?
INV:	what else is happening in the picture ?
CHI:	okay [% whispering] .
CHI:	the bubble [* m:0s] [^ emorph] [^ frag] [^ eu] .
INV:	he's what ?
INV:	now I'll start the start the story .
INV:	and you finish it .
CHI:	<then> [/?] then they blow [^ ns] .
CHI:	picture [% repeated “picture” four more times] [^ imitation] [^ ns]
INV:	alright very good .
INV:	alrighty good .
INV:	like a bear ?
CHI:	this girl [^ ns] .
CHI:	girl [^ ns] .
INV:	and you finish it .
CHI:	picture [% whispering] [^ imitation] [^ ns] .
CHI:	[^ earg] sit down [^ eu] .
INV:	walking ?
CHI:	snow [^ frag] [^ eu] .
INV:	and tell me one more thing about the story .
INV:	okay good .
INV:	okay great .
CHI:	they're pushing [^ ns] .
INV:	good job .
INV:	banana ?
INV:	he's mad ?
INV:	what is that ?
CHI:	0 .
CHI:	boy [^ ns] .
INV:	they throw ?
CHI:	they're looking [^ ns] .
INV:	okay, good job .
CHI:	the doggy [^ frag] [^ eu] .
CHI:	yeah [^ ns] .
CHI:	the daddy [^ ns] .
CHI:	she 0is [^ ev] running [^ eu] .
INV:	now I'll start the start the story .
INV:	okay, what else is happening in the picture ?
CHI:	mom [^ imitation] [^ ns] .
INV:	tree ?
INV:	the girl hugging ?
CHI:	cat [^ imitation] [^ ns] .
INV:	tell me one more thing about the story .
CHI:	he's crying [^ ns] .
INV:	the picture girl ?
INV:	now I'll start the start the story .
INV:	what is happening in the picture ?
INV:	and you finish it .
CHI:	grah@o [^ ns] .
INV:	what's happening in the picture ?
INV:	and then xxx +...
INV:	and then xxx +...
CHI:	he's mad .
CHI:	yes, crying [^ ns] .
INV:	let's look .
CHI:	0 .
INV:	okay, good .
INV:	she's holding that ?
INV:	and you finish it .
INV:	they shovel ?
INV:	the picture what ?
CHI:	story [^ imitation] [^ ns] .
INV:	good .
INV:	what else is happening in this picture ?
CHI:	walking [^ ns] .
INV:	now I'll start the start the story .
INV:	oh, they're walking again ?
CHI:	they're blowing [^ ns] .
INV:	okay .
INV:	very good .
INV:	okay .
INV:	okay .
INV:	she has her hands out like this ?
CHI:	then [^ earg] cooking [^ eu] !
INV:	okay, good .
CHI:	picture [% repeated picture five more times] [^ imitation] [^ ns] .
INV:	what did you say ?
INV:	okay, good .
INV:	tell me something else about the picture .
CHI:	finish [^ imitation] [^ ns] .
INV:	okay good .
INV:	happy ?
INV:	sit down ?
CHI:	they blow bubbles [^ ns] .
CHI:	she [^ other] this [% CHI putting arms up] [^ eu] .
INV:	okay, what else is happening in this picture ?
INV:	what'd you say ?
INV:	she run again .
INV:	the children are taking the donuts from the bag .
INV:	what is happening in the picture ?
CHI:	the boy xxx .
INV:	very good job .
INV:	very good job with that picture .
CHI:	<then> [/?] then [^ earg] coming [^ eu] .
CHI:	then (.) [^ earg] hug [^ earg] [^ eu] .
CHI:	then cat go tree [^ eu] .
CHI:	is happen picture [^ ns] .
INV:	cooking ?
INV:	what else is happening in the picture ?
CHI:	tree [^ imitation] [^ ns] .
INV:	and you finish it .
INV:	the children are trying to wash the dog .
INV:	this one ?
INV:	they're pushing ?
INV:	what is happening in the picture ?
INV:	what else is happening in the picture ?
INV:	happy ?
INV:	fall down tree ?
INV:	and then xxx +...
INV:	is that what you said, hugging ?
INV:	alright .
CHI:	he's happy [^ ns] .
INV:	that's right, good job .
CHI:	tree cat [^ ns] .
INV:	okay, fall down .
CHI:	banana eat [^ ns] .
INV:	and tell me one more thing about the story .
INV:	oh okay .
INV:	alrighty .
INV:	what's happening in the picture ?
INV:	they raked the leaves into a big pile and then xxx +...
INV:	what else is happening in the picture ?
CHI:	bubbles <spilled> [<] [^ imitation] [^ ns] .
INV:	good .
INV:	he's mad too .
INV:	then they're this ?
CHI:	nothing [^ ns] .
INV:	what is happening in the picture ?
CHI:	snowballs [^ imitation] [^ ns] .
INV:	what else is happening in <the picture> [>] ?
CHI:	then they're alright .
INV:	the daddy is hiding a doll behind his back .
CHI:	broom [^ frag] [^ eu] .
INV:	good, and tell me one more thing about the story .
CHI:	they shovel [^ ns] .
INV:	tell me something about the picture .
INV:	and you finish it .
INV:	okay good .
CHI:	he's happy [^ ns] .
CHI:	she xxx +...
INV:	water .
CHI:	this [^ ns] .
CHI:	then (.) [^ earg] catch [^ earg] [^ eu] .
INV:	the boys are fighting .
INV:	that's right, good .
CHI:	the picture cry [^ other] [^ eu] .
CHI:	the girl 0is [^ ev] hugging [^ earg] [^ eu] .
INV:	alright, I'm <gonna> [>] xxx +/.
INV:	now <I'll> [>] &s xxx +/.
INV:	what else is happening in this picture ?
INV:	just tell something about the picture .
CHI:	it's messy .
CHI:	then they fall down .
CHI:	above his head [^ ns] .
INV:	now I'll start the start the story .
INV:	what the tree ?
INV:	good job .
CHI:	finish [% whispering] [^ imitation] [^ ns] .
INV:	the little girl is still in her pajamas .
CHI:	stop [^ ns] .
INV:	and tell me one more thing about the story .
INV:	very good .
INV:	what is happening in the picture ?
INV:	he's happy ?
INV:	and then xxx +...
INV:	okay, very good .
INV:	what is happening in the picture ?
INV:	and you finish it .
CHI:	back [^ imitation] [^ ns] .
INV:	what is that ?
INV:	they're blowing ?
CHI:	father eat [^ imitation] [^ ns] .
INV:	good .
INV:	now I'll start the start the story .
CHI:	0 .
INV:	<okay> [<] good .
INV:	just tell something about the picture .
INV:	this ?
CHI:	is happening picture [^ imitation] [^ ns] .
CHI:	she get [^ ev] up [^ eu] .
INV:	what ?
INV:	he's what ?
CHI:	story [^ imitation] [^ ns] .
INV:	okay, can you tell me what else is happening in this picture ?
INV:	good job .
INV:	okay good .
CHI:	the picture [^ imitation] [^ ns] .
CHI:	cry [^ ns] .
INV:	and the bus can't move and then xxx +...
INV:	just tell me something else about the picture .
INV:	good .
INV:	what else is happening in the picture ?
CHI:	pajama [^ imitation] [^ ns] .
CHI:	picture [^ imitation] [^ ns] .
INV:	and you finish it .
INV:	tell me something else about the picture .
CHI:	the daddy [^ frag] [^ eu] .
INV:	okay .
INV:	and you finish it .
CHI:	catch [^ ns] .
INV:	now I'll start the start the story .
CHI:	happening [^ imitation] [^ ns] .
CHI:	this [^ ns] .
CHI:	he's happy .
INV:	now I'll start the start the story .
CHI:	they fall down tree [^ ns] .
INV:	they throw bubbles ?
INV:	snow, that's right .
CHI:	then (.) the girl [^ frag] [^ eu] .
INV:	what is the girl doing ?
INV:	she has her arm up like this, right ?
INV:	okay, good .
INV:	the cake is messy, good job .
CHI:	water [^ ns] .
INV:	okay, so the boy this .
INV:	what did you say ?
INV:	yes, there are apples .
INV:	the daddy ?
INV:	now I'll start the start the story .
