participant	content
CHI:	<he &t> [/?] he's trying xxx +/.
CHI:	the abba's toasting [^ earg] [^ eu] .
INV:	now I'll start the start the story .
INV:	and here comes the mom and then xxx +...
INV:	tell me one more thing about the story .
INV:	they're pouring .
CHI:	&uh .
INV:	and tell me one more thing about the story .
INV:	the boys are throwing snowballs and then xxx +...
CHI:	yeah [^ ns] .
CHI:	&uh the kid is standing .
CHI:	&um he 0is [^ ev] gonna get down [^ eu] .
INV:	they're cutting .
CHI:	<&um the boy &I the abba's &t> [/?] the girls are trying 0to
INV:	what's happening in the picture ?
INV:	the abba is hiding a doll behind his back .
INV:	I'll start the start the story .
INV:	the bubbles spilled .
INV:	what's happening in the picture ?
INV:	now I'll start the start the story .
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
INV:	and you finish it .
CHI:	he's hiding <&o &b> [/?] [^ earg] behind his back [^ eu] .
INV:	what's happening in the picture ?
INV:	now I'll start the start the story .
CHI:	<he &could> [/?] he couldn't get it .
INV:	what else is happening in this picture ?
CHI:	the girl is in the pile .
INV:	the dog and the girl have the daddy's shoes and then xxx +...
CHI:	he's falling .
INV:	tell me one more thing about the story .
INV:	and then what happens ?
CHI:	<&um the> [/?] the people are standing .
INV:	the boy is taking his grandma's scissors and then xxx +...
INV:	and you finish it .
INV:	oh_no, the dog same of the cake and then xxx +...
INV:	the little girl is still in her pajamas and then xxx +...
INV:	now I'll start the start the story .
CHI:	&um [^ earg] spilling water [^ eu] .
CHI:	&um the cake [^ frag] [^ eu] .
INV:	oh no, the bubbles spilled and then xxx +...
INV:	and what else is happening in this picture ?
CHI:	yeah [^ ns] .
INV:	and then what happens in the story ?
INV:	and you finish it .
CHI:	they're driving [^ earg] [^ eu] .
INV:	tell me one more thing about the story .
INV:	what's happening in the picture ?
INV:	and you finish .
INV:	they're not sharing .
INV:	and you finish it .
CHI:	&um the dog [^ frag] [^ eu] .
CHI:	they're gonna buy a doll .
INV:	now I'll start the start the story .
INV:	okay, I'll start the start the story .
INV:	and what else is happening in this picture ?
INV:	now I'll start the start the story .
INV:	and then what happened ?
INV:	now I'll start the start the story .
CHI:	&um the girl's trying 0to [^ emorph] put his hat on [^ eu] .
CHI:	it's falling .
INV:	tell me one more thing about the story .
INV:	and you finish it .
INV:	and you finish it .
CHI:	<&st the &k> [/?] standing [^ ns] .
INV:	and you finish it .
CHI:	squirrel [^ frag] [^ eu] .
CHI:	it's falling [^ ns] .
INV:	tell me one more thing about the story .
CHI:	he's going to his abba .
CHI:	<him trying> [/?] he's trying 0to [^ emorph] get a box [^ eu] .
CHI:	<xxx them> [/?] them [^ ew:they] [^ epronoun] 0are [^ ev] eating
INV:	okay, the people are standing .
INV:	tell me something else about the picture .
INV:	what else is happening in this picture ?
INV:	now I'll start the start the story .
