participant	content
CHI:	he's [^ ew:he] [^ ev] is fighting [^ eu] .
INV:	the dog is in front of the bus .
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
INV:	and then what happens ?
CHI:	them [^ ew:they] [^ epronoun] are walking [^ eu] .
INV:	and you finish it .
CHI:	&uh he is <&get> [/?] getting [^ earg] [^ eu] .
INV:	and you finish .
CHI:	the mom is coming .
CHI:	it spilled .
CHI:	they're spilling 0the [^ emorph] bubbles [^ eu] .
CHI:	yeah [^ ns] .
INV:	now I'll start the start the story .
INV:	he couldn't get it .
CHI:	<&um the> [/?] the people are standing .
CHI:	there's a firetruck .
INV:	tell me something else about the picture .
INV:	and then what happened ?
INV:	what else is happening in this picture ?
CHI:	&uh the kid is standing .
INV:	tell me anything else about the picture .
INV:	tell me one more thing about the story .
INV:	look at the picture .
INV:	and you finish it .
INV:	what's happening in the picture ?
INV:	the abba's toasting .
INV:	now I'll start the start the story .
CHI:	they're cutting [^ earg] [^ eu] .
INV:	tell me one more thing about the story .
INV:	oh no, the bubbles spilled and then xxx +...
CHI:	they play with bubbles .
CHI:	they 0are [^ ev] trying to make a snowman [^ eu] .
INV:	what's happening in the picture ?
INV:	he's trying to get a box .
CHI:	it's falling .
INV:	what's happening in the picture ?
CHI:	the girl is in the pile .
INV:	the boys are fighting .
INV:	tell me one more thing about the story .
CHI:	he's sitting .
INV:	what else is happening in the picture ?
INV:	I'll start the start the story .
INV:	they're cutting .
INV:	tell me one more thing about the story .
INV:	the children are taking the donuts from the bag and then xxx +...
INV:	okay, the people are standing .
INV:	tell me one more thing about the story .
INV:	they're what ?
INV:	what else is happening in this picture ?
INV:	now I'll start the start the story .
CHI:	the cat's trying to get down .
