participant	content
CHI:	<she> [/?] everybody are [^ ew:is] taking the food [^ ns] .
CHI:	<I> [/?] I don't know [^ ns] .
INV:	good job .
INV:	what else is happening in this picture ?
INV:	alrighty, tell me one more thing about this picture .
CHI:	<the> [/] the girl &Ii is [/] is pushing that .
CHI:	<the the> [/?] the boy <crash in> [/?] crash <in> [/?] in <to> [/?]
CHI:	<&uh &um she she she> [/?] she 0is [^ ev] going <to> [/?] to share
CHI:	<&uh he's he's he's he's> [/?] he knock [* m:0ed] [^ ev] her down
INV:	and the dog run away .
INV:	what else is happening in this picture ?
CHI:	she stop [* m:0ed] crying [^ ns] .
CHI:	<she she she> [/?] she 0is [^ ev] putting <the> [/?] the boy
CHI:	<she she she> [/?] she <put> [/?] 0is [^ ev] putting bread <in in
INV:	what's happening in this picture ?
CHI:	she is crying [^ ns] .
INV:	and then the bus can't move .
INV:	okay .
CHI:	<the the> [/?] the dog <&I &I> [/?] is sitting in <the> [/?] the
CHI:	<the the the the the> [/?] the dog &Ii is under the couch .
INV:	what is going to happen next ?
CHI:	and there's the snowball .
INV:	okay, tell me one more thing about this picture .
INV:	look, she's crying .
CHI:	snowball [^ ns] .
INV:	the dad and the boy was what ?
INV:	good job .
INV:	alright, just tell me again .
INV:	okay, what else is happening in this picture ?
INV:	you tell me .
INV:	what else is happening in this picture ?
CHI:	putting the boy [^ ns] .
CHI:	<she she she> [/?] she 0is going to share with them [^ ns] .
CHI:	that bagel [^ ns] .
INV:	what's happening in this picture ?
INV:	tell me one more thing about this picture .
CHI:	he have [^ ew:has] [^ ev] to go in timeout [^ eu] .
CHI:	<she she she> [/?] she 0is [^ ev] wearing <the> [/?] the hat [^ eu]
CHI:	+" stop pulling that .
INV:	okey_dokey .
INV:	good job .
INV:	what else is happening in this picture ?
CHI:	<she she> [/?] she 0is [^ ev] driving the car [^ eu] .
INV:	okay .
INV:	what else is happening in this picture ?
CHI:	<the> [/?] the dad <&I &I> [/?] is going in the farmer [^ other]
CHI:	<she she she> [/?] she 0is [^ ev] putting this <&I in> [/?] in the
INV:	what else is happening in this picture ?
CHI:	<she she> [/?] she <look> [/?] 0is [^ ev] looking <in> [/?] into
INV:	[^ to self] the boy crashing into the dog .
CHI:	<she> [/?] she 0is [^ ev] pushing 0the [^ emorph] cart [^ eu] .
CHI:	<the the> [/?] the dog <&I &I> [/?] is in the house .
INV:	look, what will happen in just a little bit while ?
INV:	mhm .
INV:	the what ?
INV:	mhm .
INV:	they are crying, okay .
CHI:	<the the the> [/?] the boy <&I> [/?] is singing in the house .
CHI:	<the> [/?] the dog <is is> [/?] is splashing [^ earg] <in in in>
CHI:	<&so &so> [/?] somebody <is> [/?] is take [* m:0ing] [^ emorph]
INV:	what is going to happen next ?
CHI:	<&uh she she she she> [/?] she dry [^ ev] <the> [/?] the grass (.)
CHI:	<the the the the the> [/?] the lamp 0is on [^ ns] .
INV:	what's happening in this picture ?
INV:	the girl is blowing bubbles, good job .
INV:	look, the boys are fighting .
CHI:	stop man [^ ns] .
INV:	what's happening in this picture ?
INV:	what's going to happen next ?
INV:	what's happening in this picture ?
INV:	okay .
CHI:	<&uh she she she> [/?] she turned <the the> [/?] the light on
INV:	tell me one more thing about this picture .
INV:	yeah okay .
INV:	what else is happening in this picture ?
INV:	she turned the what ?
CHI:	<she she she> [/?] she 0is [^ ev] playing <on> [/?] on the tree
CHI:	<the the the the boy and and and the dad &wa was was was listen>
CHI:	she's crying .
CHI:	she's crying [^ ns] .
CHI:	<&so &uh some> [/?] some people are coming in (.) <the door> [/?]
INV:	tell me one more thing about the picture .
