participant	content
CHI:	the dog's go [* m:0ing] [^ emorph] <in the> [/?] in the boy <and
INV:	what else is happening in this picture ?
INV:	good job .
INV:	wait .
CHI:	so they xxx the dog because <they're they're they're they're
INV:	they rake the leaves into a big pile .
CHI:	and then he can't stop the guy because he <xxx> [>] .
CHI:	and the girl <and the and the> [/?] and the boy, they're making a
INV:	what ?
CHI:	and then her [^ ew:she] [^ epronoun] run [^ ev] to her daddy [^ eu]
INV:	tell me one more thing about the story .
INV:	<good job> [<] .
CHI:	they're really trying to 0be [^ other] mad [^ eu] .
INV:	<good job> [>] .
INV:	what else is happening in this picture ?
CHI:	<the> [/?] the cake is broke [^ ew:broken] [^ emorph] [^ eu] .
INV:	the water is spilling all over the floor .
INV:	what is going to happen next ?
CHI:	<the> [/?] the girl has the xxx [% yawning] .
CHI:	and the boy is making a &um snowman .
INV:	okay, just tell me one thing, okay ?
CHI:	the mommy 0is trying cut something [^ ns] .
CHI:	the dad try [^ ev] 0to [^ emorph] look in the mirror <because xxx
CHI:	<and> [<] he's trying to rake [^ ns] .
CHI:	the dad 0is [^ ev] trying to go to school <and he &lo and there>
CHI:	then the boy 0is [^ ev] trying to pull this into the box [^ eu] .
INV:	<okay> [<] .
CHI:	and then the bus again [^ frag] [^ eu] .
CHI:	the boy 0is crying [^ ns] .
CHI:	<and the boy> [/?] <and> [>] the boy has his tie .
CHI:	the girl say [^ ev] “hi” <to xxx &da> [/?] for [^ ew:to] [^ emorph]
INV:	what else is happening in this picture ?
INV:	the dad trying to look in the mirror what ?
CHI:	the dog say [* m:03s] [^ ev] “watch out behind you” [^ eu] .
CHI:	<the he &n he needta> [/?] that's he's [^ ew:his] [^ epronoun]
INV:	what is going to happen next ?
INV:	what's happening in the picture ?
INV:	what is going to happen next ?
CHI:	the daddy say [^ ev] ssh [^ eu] .
INV:	tell me one more thing about the story .
CHI:	because xxx +/.
CHI:	<uh: the> [/?] the girl's sharing the donut to [^ ew:with]
INV:	tell me one more thing about this story .
INV:	what else is happening in this picture ?
CHI:	he get [^ ev] a cookie jar [^ eu] .
CHI:	the girl xxx +/.
CHI:	the daddy xxx +/.
CHI:	the boy <throwing &s &s> [/?] 0is [^ ev] throwing <&s> [/?] 0a
CHI:	okay [^ ns] .
CHI:	and then the girl has <stuff> [/?] he's [^ ew:his] [^ epronoun]
CHI:	and the boy say [^ ev] “no” [^ eu] .
CHI:	&uh the girl say [^ ev] “dada” [^ eu] .
CHI:	the daddy 0is [^ ev] trying 0to [^ emorph] put some toast in there
INV:	the mom is driving and what ?
INV:	tell me one more thing about this story .
INV:	tell me one more thing about this story .
INV:	what else is happening in this picture ?
INV:	okay .
CHI:	<&uh the the girl's blowing bubbles because them [^ ew:they]
CHI:	he is really shoveling .
INV:	what is going to happen next ?
INV:	just tell me one thing, okay ?
INV:	what's happening in the picture ?
CHI:	the mommy's trying to sleep [: sweep] .
CHI:	the girl wants her cat .
CHI:	but these are on the bucket .
CHI:	and they're really shouting .
CHI:	the mommy put some milk in here <and the> [/?] because she's trying
INV:	alrighty .
CHI:	<he> [/?] he's a rock .
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
CHI:	there's a house to xxx because the xxx .
CHI:	because the daddy go [^ ev] to work [^ eu] .
CHI:	the mommy's driving the car <because because: um: uh: &um &um &um
CHI:	&um the girl's all wet <because [^ ew]> [>] [^ econj] [^ other]
CHI:	the boy 0is [^ ev] trying to wash he's [^ ew:his] [^ epronoun] bike
CHI:	but there's a cat in the xxx .
INV:	<okay> [<] .
INV:	<okay> [<] .
INV:	the girl what ?
CHI:	but he is really driving [^ earg] [^ eu] .
INV:	wait .
CHI:	the girl's sharing it <for> [>] [^ ew:with] [^ emorph] he's
CHI:	because the boy's brushing the dog because the dog's all wet .
CHI:	her [^ ew:she] [^ epronoun] is trying to think [^ eu] .
CHI:	<her's trying to to> [/?] her's [: she's] [* s:r:gc] picking the
CHI:	the girl has some toys <on> [/?] on her hands .
CHI:	the girl want [* m:03s] her cat [^ ns] .
INV:	what else is happening in this picture ?
CHI:	<the the the> [/?] the water 0is [^ ev] spilling down 0on
CHI:	he want [* m:03s] [^ ev] it first [^ eu] .
CHI:	<and the cat is so sad because the cat &ca because> [/?] the cat is
CHI:	okay [^ ns] .
CHI:	spilling all ov(er) the place [^ ns] .
CHI:	<and then> [<] the girl's all wet .
INV:	what else is happening in this picture ?
CHI:	<they're is really trying to> [/?] they're [^ ew:they] is
INV:	cut something, okay .
CHI:	the boy <duh> [/?] hurt her [^ ew;his] [^ epronoun] sister [^ eu] .
INV:	the boy knocked the boxes off the shelf .
CHI:	because <there> [/?] there xxx on their sand because he want it
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
INV:	say that again .
INV:	the what ?
INV:	and here comes the mom .
INV:	okay, the mom's trying to sleep and xxx +...
INV:	the girl wants her cat .
CHI:	and he want [* m:03s] [^ ev] it second [^ eu] .
INV:	the bus can't move .
INV:	what is going to happen next ?
INV:	what is going to happen next ?
INV:	what ?
CHI:	and the mommy say [^ ev] “no” because [^ ew] [^ emorph] they're mad
CHI:	and <mommy> [/?] the mommy xxx +/.
CHI:	the mommy's driving .
INV:	<good job> [<] .
INV:	tell me one more thing about the story .
CHI:	<&um that> [/?] he is shoveling [^ earg] [^ eu] .
INV:	look, the little girl is still in her pajamas .
INV:	it xxx +...
INV:	the mommy trying what ?
CHI:	her [^ ew:she] [^ epronoun] 0is [^ ev] tired &=yawns [^ eu] .
INV:	oh_no, the bubbles spilled .
CHI:	the boy has this tie .
INV:	say that again .
INV:	what else is happening in this picture ?
CHI:	<he trying the the> [/?] her's [: she's] [* s:r:gc] trying [^ earg]
CHI:	and the cat is so sad .
CHI:	<an> [/?] and then <the the> [/?] the boys make the snowball .
CHI:	the dog eat [^ ev] it because <these these> [/?] this girl and this
CHI:	the girl is sharing .
INV:	say that again .
CHI:	and then the cat's so sad [^ ns] .
INV:	the children are trying to wash the dog .
CHI:	<he's trying> [<] 0to [^ emorph] cut [^ earg] on the floor [^ eu] .
CHI:	<her the> [/?] the sisters [^ ew:sister] [^ emorph] is really <tire
CHI:	and the boy's crying .
INV:	what's happening in the picture ?
CHI:	<they &dro the the> [/?] the doggy tries 0to [^ emorph] eat the
INV:	what else is happening in this picture ?
CHI:	and then xxx +/.
INV:	wait wait .
CHI:	and he can't do it .
CHI:	because he likes squirrels and say [^ ev] woof_woof [^ eu] .
CHI:	and then them [^ ew:they] [^ epronoun] is [^ ew:are] [^ ev] making
INV:	the dog and the girl has the daddy's shoes .
INV:	what is going to happen next ?
INV:	her's tired .
INV:	wait wait .
CHI:	it's snowing outside .
CHI:	“there's a bus” .
INV:	the girl trying to what ?
CHI:	and her [: she] [* s:r:gc] 0is [^ ev] trying to slide on the leafs
INV:	what is going to happen next ?
CHI:	and the boy a donut because xxx +/.
INV:	what ?
CHI:	<he's g> [/?] he got some scissors .
INV:	look the boys are fighting .
CHI:	because [^ ew:but] [^ econj] [^ other] the boy's not all wet [^ eu]
CHI:	<and the> [/?] and the girl has he's [^ ew:his] [^ epronoun] hat
CHI:	because <the> [/?] the boy 0is [^ ev] trying 0to [^ emorph] wash
INV:	tell me one more thing about the picture .
CHI:	the mommy 0is [^ ev] trying 0to [^ emorph] cut something to
INV:	and the dog ran away .
INV:	tell me one more thing about this picture .
CHI:	the fire engine's coming to save the cat [^ ns] .
CHI:	and he's trying to rake [^ earg] [^ eu] .
INV:	the dog says woof because what ?
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
INV:	what is going to happen next ?
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the story .
CHI:	<and> [/?] her [^ ew:she] [^ epronoun] is <up in> [/?] up in the
INV:	the girl has what ?
CHI:	<the the the> [/?] the daddy put the doll <in> [/?] on his back
CHI:	because [^ econj] [^ other] <&h> [/?] her's [: she's] [* s:r:gc]
CHI:	then <dog eat> [/?] the dog eat [^ ew:ate] [^ ev] it [^ eu] because
INV:	wait .
CHI:	but there's another one .
INV:	tell me one more thing about the picture .
CHI:	and then they're raking their leafs .
CHI:	the girl xxx +/.
INV:	the daddy is hiding a doll behind his back .
INV:	wait wait wait .
CHI:	and then they're not sharing the bucket .
