participant	content
INV:	look, what else is happening in this picture ?
INV:	okay .
INV:	okay .
INV:	and what is going to happen next ?
INV:	what is happening in this picture ?
INV:	okay .
CHI:	<she she> [/] she climb [^ ev] up on the chair [^ eu] .
INV:	what else is happening in this picture ?
INV:	the what ?
CHI:	lying down wagon [^ ns] .
INV:	what is going to happen next ?
CHI:	<the the the> [/?] the girl <&I &I> [/?] is playing 0with
CHI:	quiet and quiet [^ ns] .
INV:	okay, tell me one more thing about this picture .
INV:	what else is happening in this picture ?
CHI:	<he he he> [/] he [: she] [^ epronoun] stop [^ ev] them [^ eu] .
INV:	okay .
INV:	what is going to happen next ?
INV:	look, the water is spilling all over the floor .
CHI:	<I I> [/?] I don't know [^ ns] .
CHI:	<she> [/?] everybody are [^ ew:is] taking the food [^ ns] .
INV:	what is going to happen next ?
CHI:	<&uh she she she> [/?] she turned <the the> [/?] the light on
INV:	what is going to happen next ?
CHI:	<she she she she she she she she> [/?] she get [^ ev] him down
CHI:	<&uh she she's> [/?] she's small .
INV:	alright, just tell me again .
INV:	yeah okay .
INV:	and here comes the mom .
INV:	they are crying, okay .
CHI:	<he he she> [/?] he 0is [^ ev] walking and walking and walking
CHI:	<&uh I> [/?] I don't know [^ ns] .
CHI:	yeah [^ ns] .
CHI:	<she she she> [/?] she <put> [/?] 0is [^ ev] putting bread <in in
INV:	look, the children are trying to wash the dog .
INV:	and then what will happen in just a little bit while ?
CHI:	splashed [^ ns] .
INV:	somebody is what ?
INV:	tell me one more thing about this picture .
INV:	what else is happening in this picture ?
CHI:	<&uh the the> [/?] the dad <is> [/?] is quiet .
INV:	what is going to happen next ?
CHI:	<she she she she> [/?] she get him down [^ ns] .
INV:	what's happening in this picture ?
CHI:	<I> [/?] I don't know [^ ns] .
CHI:	<she she she> [/?] she 0is going to share with them [^ ns] .
INV:	what is going to happen next ?
INV:	what's happening in this picture ?
CHI:	<she> [/?] she 0is [^ ev] splashing [^ earg] <in> [/?] in [^ ew:on]
INV:	tell me one more thing about the picture .
INV:	mhm .
INV:	look, the boy is taking his grandma's scissors .
INV:	what else is happening in this picture ?
CHI:	<the the> [/?] the mommy and daddy <&a are> [/?] are pulling <the>
CHI:	<&uh the the the girl &I &I is> [/?] she is funny .
CHI:	<she she> [/?] she 0is [^ ev] cutting [^ earg] [^ eu] .
CHI:	she stop [* m:0ed] crying [^ ns] .
CHI:	+" stop pulling that .
CHI:	<and and> [/?] and then <she> [/?] she fall [^ ev] [^ eu] .
CHI:	<the the> [/?] the boy <crash in> [/?] crash <in> [/?] in <to> [/?]
INV:	good job .
INV:	okay, she putting the boy .
CHI:	<she she> [/?] he 0is [^ ev] going to cut that [^ eu] .
CHI:	<the> [/?] the dog <is is> [/?] is splashing [^ earg] <in in in>
INV:	look, the children see the cat .
INV:	what's happening in this picture ?
CHI:	&uh I don't know [^ ns] .
CHI:	<she she she> [/?] she 0is [^ ev] putting this <&I in> [/?] in the
INV:	tell me one more thing about this picture .
INV:	and the dog run away .
INV:	what's happening in this picture ?
CHI:	<I> [/?] I don't know [^ ns] .
CHI:	stop crying [^ ns] .
CHI:	<the the> [/?] the dog <&I &I> [/?] is in the house .
CHI:	it is <a a a gwa> [/?] a wagon where [^ earg] is somebody lying
CHI:	<the the the the the> [/?] the dog &Ii is under the couch .
CHI:	<door or house> [x 4] [^ ns] .
CHI:	snowball [^ ns] .
INV:	the dad and the boy was what ?
INV:	somebody what ?
CHI:	she's crying .
CHI:	<the the> [/?] the boy <&I is> [/?] is all wet .
CHI:	xxx this, right ?
INV:	look, tell me one more thing about the picture .
INV:	look, oh_no, the dog ate some of the cake .
INV:	look, the boys are fighting .
CHI:	<&uh &um she> [/?] she splash [^ ev] the girl [^ eu] .
INV:	okay, what else is happening in this picture ?
INV:	tell me one more thing about this picture .
INV:	okay .
INV:	look, the dog and the girl have the daddy's shoes .
INV:	okey_dokey .
INV:	what's happening in this picture ?
INV:	good job .
CHI:	<the the the> [/?] the man <&I &I is> [/?] is driving .
CHI:	xxx again .
INV:	good job .
CHI:	<I> [/?] I don't know [^ ns] .
CHI:	<she ate it all up she> [/?] he ate it all up .
INV:	mhm .
INV:	what else is happening in this picture ?
INV:	what is going to happen next ?
INV:	what's happening in this picture ?
CHI:	splash [^ ns] .
CHI:	<she she she she she> [/?] she xxx daddy .
CHI:	that bagel [^ ns] .
CHI:	<I> [/?] I don't know [^ ns] .
INV:	tell me one more thing about this picture .
INV:	the girl is blowing bubbles, good job .
INV:	what else is happening in this picture ?
CHI:	<&so &so> [/?] somebody <is> [/?] is take [* m:0ing] [^ emorph]
CHI:	shoes [^ ns] .
CHI:	<she she she> [/?] she 0is wearing the hat [^ ns] .
INV:	okay .
CHI:	she is crying [^ ns] .
INV:	she turned the what ?
CHI:	<she she> [/?] she <look> [/?] 0is [^ ev] looking <in> [/?] into
CHI:	<she she she she> [/?] she 0is [^ ev] picking up <the> [/?] the
CHI:	<the the the> [/?] the boy <&I> [/?] is singing in the house .
INV:	okay .
INV:	oh_no, the bubbles spilled .
CHI:	<&uh she she> [/?] she 0is [^ ev] putting 0the [^ emorph] snowman
CHI:	<the> [/?] the dad <&I &I> [/?] is going in the farmer [^ other]
INV:	good job .
INV:	and what will happen in just a little bit while ?
INV:	look, what else is happening in this picture ?
CHI:	splash and splash and splash [^ ns] .
INV:	what is going to happen next ?
INV:	and what ?
INV:	[^ to self] the boy crashing into the dog .
INV:	okay .
INV:	what's going to happen next ?
CHI:	&um &um &um he splash [^ ev] [^ earg] [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	he have [^ ew:has] [^ ev] to go in timeout [^ eu] .
CHI:	<she she she she she> [/?] she eat [^ ev] that bagel <for &to &to>
INV:	she is what ?
INV:	&=laughs yeah, it's not good to fight .
INV:	okay, and what will happen in just a little bit while ?
INV:	look, the daddy is hiding a doll behind his back .
CHI:	<she she she> [/?] she 0is [^ ev] wearing <the> [/?] the hat [^ eu]
INV:	mhm .
INV:	what else is happening in this picture ?
CHI:	stop man [^ ns] .
CHI:	<&uh she she she she> [/?] she dry [^ ev] <the> [/?] the grass (.)
CHI:	<the> [/] the girl &Ii is [/] is pushing that .
INV:	look, the children are taking the donuts from the bag .
INV:	what is going to happen next ?
INV:	the boy what ?
CHI:	<she's she's she's> [/?] she's driving the car .
INV:	okay .
CHI:	she's crying [^ ns] .
CHI:	&uh &uh &uh &uh &uh somebody <&I &I> [/?] is in the house .
