participant	content
INV:	the little girl is still in her pajamas and then xxx +...
CHI:	<this [^ ns]> [<] .
INV:	you don't know, okay .
CHI:	and xxx +...
INV:	the mom is putting milk in there, very good .
INV:	and tell me one more thing about the picture .
CHI:	he jumped away .
CHI:	<the girl is on> [/?] the kittycat 0is [^ ev] on the tree [^ eu] .
INV:	the children are taking the donuts from the bag and then xxx +...
INV:	say it again nice and loud .
INV:	the boy is doing that ?
INV:	can you say it louder, please ?
INV:	what more ?
INV:	they're doing what ?
CHI:	who 0is gonna get the cat [^ ns] ?
CHI:	yes [^ ns] .
INV:	fall down ?
CHI:	he 0is [^ ev] walking <(.)> [>] down the stairs [^ eu] .
INV:	and you finish it .
INV:	they're holding the shoes ?
INV:	can you say it louder ?
INV:	why don't you tell me .
CHI:	the birthday [^ frag] [^ eu] .
INV:	they what it on the snowman ?
CHI:	what 0are them [^ ew:they] doing [^ ns] ?
CHI:	<&uh it's playing> [/?] they 0are [^ ev] playing [^ eu] .
CHI:	the kittycat up there [^ ns] .
CHI:	the daddy's back there [^ ns] .
CHI:	daddy's back there .
CHI:	it 0is snowing [^ ns] .
INV:	and you finish it .
CHI:	I don't know [^ ns] .
CHI:	&um the girl xxx +...
CHI:	they're throwing snowballs .
CHI:	putting the milk in there [^ ns] .
INV:	and you finish it .
CHI:	them [^ ew:they] [^ epronoun] 0are [^ ev] cooking [^ eu] .
CHI:	yes [^ ns] .
CHI:	yes [^ ns] .
CHI:	what happened [^ ns] ?
CHI:	he 0is walking down the stairs [^ ns] .
INV:	okay, now I'll start the start the story .
INV:	okay, that's okay .
CHI:	she's tired [^ ns] .
INV:	what's happening in the picture ?
INV:	tell me again .
INV:	that's a good question .
INV:	okay very good job .
INV:	the girl what ?
INV:	I can't hear you .
INV:	cooking, very good .
INV:	more bubbles ?
INV:	and you finish it .
INV:	him hold the girl ?
INV:	and you finish it .
INV:	and you finish it .
INV:	now I'll start the start the story .
INV:	the bubbles what ?
CHI:	they 0are playing [^ ns] .
INV:	and then what happens in the story ?
CHI:	I don't know [^ ns] .
INV:	the dog is in front of the bus .
INV:	tell me one more thing about the story .
CHI:	yes [^ ns] .
CHI:	the oatmeal 0is [^ ev] falling down
INV:	you don't know ?
CHI:	him [^ ew:he] hold the girl [^ ns] .
INV:	the dog ate some of the cake .
CHI:	the kittycat's on the tree [^ ns] .
INV:	it's what ?
CHI:	the kid's looking at the doggy .
CHI:	uhhuh [^ ns] .
CHI:	yes [^ ns] .
INV:	okay, like this ?
INV:	the daddy's back there, okay good .
CHI:	doing this [^ ns] .
INV:	and then what happens in the story ?
INV:	what's happening in the picture ?
INV:	they're throwing snowballs ?
INV:	here comes the mom .
INV:	they're going to eat ?
INV:	she has another one right there .
INV:	what else is happening in the picture ?
INV:	and you finish it .
CHI:	xxx out car [^ ns] .
INV:	you needta tell me <very loudly> [>] .
INV:	I don't know .
INV:	now I'll start the start the story .
INV:	can you tell me one more thing about the story ?
INV:	what else is happening <in the picture> [>] ?
INV:	what else is happening in the picture ?
INV:	the boy holding the tie, very good .
CHI:	he's pulling and pulling and pulling [^ earg] [^ eu] .
INV:	them ?
INV:	who's gonna get the cat ?
INV:	they're pulling it, very good .
INV:	they're gonna get the cat ?
CHI:	them [^ ew:they] [^ epronoun] jumped away [^ eu] .
