participant	content
INV:	look at the picture .
CHI:	he's falling .
INV:	and what else is happening in this picture ?
INV:	what's happening in the picture ?
CHI:	<he &could> [/?] he couldn't get it .
INV:	now I'll start the start the story .
CHI:	he's sitting .
INV:	the cat's trying to get down .
CHI:	they're driving [^ earg] [^ eu] .
CHI:	them [^ ew:they] [^ epronoun] 0are [^ ev] trying to clean [^ earg]
INV:	and you finish it .
CHI:	<he &t> [/?] he's trying xxx +/.
CHI:	&um he 0is [^ ev] gonna get down [^ eu] .
INV:	and then what happened ?
CHI:	there's a fire dog .
INV:	oh no, the bubbles spilled and then xxx +...
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the story .
INV:	they raked the leaves into a big pile and then xxx +...
INV:	what else is happening in this picture ?
INV:	and you finish it .
CHI:	<&um the> [/?] the people are standing .
INV:	the boys are fighting .
CHI:	the dog is in the water .
INV:	now I'll start the start the story .
CHI:	<&um &th> [/?] the dog has 0a [^ emorph] shoe [^ eu] .
INV:	the abba's toasting .
INV:	tell me one more thing about the story .
INV:	tell me one more thing about the story .
INV:	tell me one more thing about the story .
CHI:	they're spilling 0the [^ emorph] bubbles [^ eu] .
INV:	now I'll start the start the story .
CHI:	not sharing [^ ns] .
INV:	and you finish it .
INV:	they're cutting .
CHI:	the abba's toasting [^ ns] .
INV:	he couldn't get it .
CHI:	&um the water 0is [^ ev] spilling [^ eu] .
INV:	and here comes the mom and then xxx +...
CHI:	<&um the boy &I the abba's &t> [/?] the girls are trying 0to
CHI:	it spilled .
INV:	and you finish it .
INV:	tell me one more thing about the story .
CHI:	he's falling .
INV:	tell me one more thing about the story .
INV:	and then what happens ?
CHI:	&uh he is <&get> [/?] getting [^ earg] [^ eu] .
CHI:	&um &um the water's falling down .
INV:	tell me one more thing about the story .
INV:	what else is happening in the picture ?
CHI:	&uh the kid is standing .
INV:	tell me anything else about the picture .
INV:	the daddy is hiding a doll behind his back and then xxx +...
INV:	and you finish it .
CHI:	he's going to his abba .
INV:	the children are trying to wash the dog and then xxx +...
CHI:	<xxx them> [/?] them [^ ew:they] [^ epronoun] 0are [^ ev] eating
INV:	and the bus can't move and then xxx +...
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
INV:	tell me one more thing about the story .
INV:	the children are taking the donuts from the bag and then xxx +...
CHI:	he's [^ ew:he] [^ ev] is fighting [^ eu] .
INV:	they're pouring .
CHI:	<&st the &k> [/?] standing [^ ns] .
CHI:	the cat's trying to get down .
INV:	and tell me something else about the picture .
CHI:	yeah [^ ns] .
INV:	they're what ?
CHI:	the girl is in the pile .
CHI:	it's falling .
INV:	and tell me one more thing about the story .
INV:	I'll start the start the story .
INV:	and you finish .
INV:	tell me one more thing about the story .
INV:	what else is happening in this picture ?
CHI:	it's falling [^ ns] .
CHI:	the squirrel [^ frag] [^ eu] .
CHI:	there's a firetruck .
INV:	what's happening in the picture ?
INV:	now I'll start the start the story .
INV:	what's happening in the picture ?
INV:	now I'll start the start the story .
INV:	the boy is taking his grandma's scissors and then xxx +...
INV:	what's happening in the picture ?
INV:	tell me one more thing about the story .
