participant	content
CHI:	her [^ ew:she] [^ epronoun] have [^ ew:has] [^ ev] to be careful .
INV:	the children are taking the donuts from the bag .
INV:	tell me one more thing about the picture .
CHI:	they 0are [^ ev] cutting [^ earg] [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	and then [% noise] xxx +...
CHI:	it's all wet [^ ns] .
INV:	what's going to happen next ?
CHI:	&um &um xxx [% sounds like talking with something in mouth] .
INV:	the boy is taking his grandma's scissors .
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
INV:	her what ?
INV:	you wanna talk with your mom ?
CHI:	she hadta cut it, put it <nice> [/?] nice right in there .
CHI:	and then he's [% noise] xxx +...
CHI:	no, her [: she] [* s:r:gc] stop stop stop stop stop [^ ns] .
INV:	the boys are fighting .
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
CHI:	<&um &um um: &uh &uh &uh and put> [/?] put <that that that> [/?]
INV:	they what ?
CHI:	it's all wet .
CHI:	they 0are pulling [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	he get [^ ev] over [^ earg] [^ eu] .
CHI:	&um they hafta leave .
CHI:	a baby want [* m:03s] to fall down [^ ns] &=shrieks .
CHI:	he goes ring_around_the_rosie .
CHI:	and then <he> [/?] he [% ruff_ruff_ruff] down down down
INV:	what's going to happen next ?
CHI:	<he> [/?] her [^ ew:she] [^ epronoun] 0is [^ ev] running [^ eu] .
INV:	what else is happening in this picture ?
CHI:	her [^ ew:she] [^ epronoun] have [^ ew:has] [^ ev] to put it <&do>
INV:	the children see the cat .
INV:	he has what ?
CHI:	I wanna talk with my mom [^ ns] .
INV:	they hafta get who ?
CHI:	it's dinner time .
CHI:	0 .
INV:	what else is happening in this picture ?
CHI:	and then [% bus noises] xxx +...
CHI:	it's xxx +...
CHI:	they <hafta> [/?] hafta xxx +/.
CHI:	<&um they> [/?] they hadta go right into bed .
INV:	what else is happening in this picture ?
INV:	what's going to happen next ?
CHI:	it's birthday xxx [% screamy voice] .
INV:	okay, very quickly .
INV:	her what ?
CHI:	that boy want [^ ev] to see it [^ eu] .
CHI:	0 .
CHI:	<a a a cat gonna &dr put this put a cat up again> [/?] and then xxx
CHI:	a girl want [* m:03s] [^ ev] to get <the> [/?] the orange [^ eu] .
INV:	what ?
CHI:	into a big pile [% high-pitched voice] [^ ns] .
INV:	the dog and the girl have daddy's shoes .
INV:	the boy knocked down the boxes off the shelf .
INV:	what else is happening in this picture ?
INV:	what's going to happen next ?
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
INV:	what's going to happen next ?
INV:	tell me one more thing about the picture .
INV:	the boys are throwing snowballs .
CHI:	&um he hasta put <some more> [/?] some more water in there .
CHI:	cook cook cook [^ ns] .
CHI:	&um they hadta be quiet .
INV:	what's going to happen next ?
INV:	oh_no, the dog ate some of the cake .
CHI:	<&uh her> [/?] her [^ ew:she] <&w> [/?] [^ epronoun] <is> [/?] is
CHI:	let's turn the page [^ ns] .
INV:	what else is happening in this picture ?
CHI:	coming through !
CHI:	they pull [^ earg] on the back .
CHI:	he hasta cook <the> [/?] the bread for dinner .
INV:	what's going to happen next ?
INV:	what else is happening in this picture ?
INV:	what's happening in the picture ?
CHI:	he throw [^ ev] snowballs [^ eu] .
CHI:	a house go [% noise] xxx +...
INV:	tell me one more thing about the picture .
CHI:	&um the dog 0is [^ ev] splashing <the> [/?] the water [^ eu] .
CHI:	0 .
INV:	what else is happening in this picture ?
CHI:	0 .
CHI:	&um a cat xxx .
CHI:	xxx daddy xxx [% shrieky voice] .
CHI:	they hafta be like daddy .
